[00:00.890 --> 00:30.980]  Welcome back, Podcast World.
[22:50.900 --> 22:54.860]  light if the light in the other room was twice as strong.
[22:54.860 --> 23:00.900]  I would only suggest changing the light to a longer day cycle if you are able to give
[23:00.900 --> 23:06.380]  them more overall lumens than the previous light condition.
[23:06.380 --> 23:09.940]  Now there is more to this email so I need to keep moving quickly because this episode
[23:09.940 --> 23:11.260]  is getting long.
[23:11.260 --> 23:18.720]  The next part says, also do you find many F1 or polyhybrids show more intersex traits?
[23:18.720 --> 23:23.740]  And by working them down filial generations, is that a trait that can be worked out?
[23:23.740 --> 23:28.860]  Or if there is any intersex traits in an F1 batch, do you scrap it?
[23:28.860 --> 23:35.400]  So they are asking if in an F1 or a polyhybrid batch, do I find more intersex traits?
[23:35.400 --> 23:39.780]  More intersex traits than an F2 or an F3 or an IBL?
[23:39.780 --> 23:40.780]  No.
[23:40.780 --> 23:46.140]  The only time I find intersex traits are if the plants were bred from plants which carried
[23:46.140 --> 23:48.460]  intersex traits themselves.
[23:48.460 --> 23:53.740]  I don't find that polyhybrids or F1s are more prone to hermaphroditism or intersex traits
[23:53.740 --> 23:54.740]  at all.
[23:54.740 --> 23:56.780]  That is not something I find to be common.
[23:56.780 --> 24:03.180]  I think any generation could be a hermaphrodite if the parents were hermaphrodites.
[24:03.180 --> 24:04.540]  So there is more to touch on this one.
[24:04.540 --> 24:09.340]  It says, by working them down filial generations, is that a trait that can be worked out?
[24:09.900 --> 24:10.900]  Yes.
[24:10.900 --> 24:15.620]  Intersex traits, hermaphroditism can be bred out over generations.
[24:15.620 --> 24:18.700]  But why would you even want to waste your time doing that?
[24:18.700 --> 24:23.680]  If you've got 10 plants and two of them are hermaphrodites, why breed with a hermaphrodite
[24:23.680 --> 24:25.860]  when you've got eight other opportunities?
[24:25.860 --> 24:27.260]  You're already crippling yourself.
[24:27.260 --> 24:29.260]  You're slowing yourself down in the race.
[24:29.260 --> 24:30.260]  You're wasting time.
[24:30.260 --> 24:34.180]  Unless there's something really amazing in that hermaphroditic plant that you want to
[24:34.180 --> 24:36.220]  fix, it's not worth your time.
[24:36.220 --> 24:37.220]  Abandon that.
[24:37.220 --> 24:39.240]  Get rid of it and work on something.
[24:39.240 --> 24:40.800]  I've said it before plenty of times.
[24:40.800 --> 24:42.160]  Let's go right back to it.
[24:42.160 --> 24:43.960]  Set yourself up for success.
[24:43.960 --> 24:47.480]  Why are you going to hobble yourself at the beginning of the race when you can set yourself
[24:47.480 --> 24:49.180]  up for success?
[24:49.180 --> 24:53.600]  If you were in a cook-off and you were trying to please some of the best chefs on the planet,
[24:53.600 --> 24:57.040]  you wouldn't go to some fast food restaurant, get some shit and put it in a bag and set
[24:57.040 --> 24:59.320]  it in front of them and go, bon appetit.
[24:59.320 --> 25:03.660]  You would go to the finest store in your neighborhood and get the finest ingredients and you would
[25:03.660 --> 25:05.600]  make the best shit you can give them.
[25:05.960 --> 25:10.000]  When they eat it, you would have confidence because you knew that you used solid ingredients
[25:10.000 --> 25:14.640]  and solid methods and solid techniques and you've created a product that is satisfactory
[25:14.640 --> 25:16.520]  that everybody will enjoy.
[25:16.520 --> 25:20.840]  If you go to four fast food restaurants and get a burger from one place, a taco from another
[25:20.840 --> 25:25.080]  and a milkshake from another and put it on a plate and make it look nice, nobody's going
[25:25.080 --> 25:26.320]  to be impressed.
[25:26.320 --> 25:29.040]  That's what's going to happen if you breed with hermaphrodite seeds.
[25:29.040 --> 25:32.200]  You're going to serve somebody a big plate full of bullshit and they're all going to
[25:32.200 --> 25:33.200]  hate you.
[25:33.200 --> 25:35.440]  Fuck, I think I'm hungry or something after that one.
[25:35.880 --> 25:37.560]  There is one more part to that part.
[25:37.560 --> 25:43.320]  It says, or would you just scrap that if there are any intersex traits in the F1 batch?
[25:43.320 --> 25:48.160]  Yes, if a new polyhybrid or an F1 showed intersex traits, it goes bye-bye.
[25:48.160 --> 25:49.160]  I scrap it.
[25:49.160 --> 25:51.760]  There is no need to continue that project.
[25:51.760 --> 25:56.720]  But I avoid that by testing my parent plants before I breed with them.
[25:56.720 --> 25:59.280]  Of course, there is no way to test a male plant.
[25:59.280 --> 26:03.080]  The only way to test them is to pollinate and then run those seeds.
[26:03.120 --> 26:09.240]  But I test my females very rigorously, very vigorously, very aggressively before I do
[26:09.240 --> 26:10.240]  breed with them.
[26:10.240 --> 26:12.440]  How do I test a female before you breed with it?
[26:12.440 --> 26:15.200]  You want to make sure that that female is not a hermaphrodite.
[26:15.200 --> 26:20.000]  You want to make sure that that female doesn't get powdery mildew and bud rot very easily.
[26:20.000 --> 26:23.840]  It's nice if your females that you use aren't prone to getting pests.
[26:23.840 --> 26:27.520]  There are some strains that if you put them in a commercial environment, the plants right
[26:27.520 --> 26:31.720]  next to them will get spider mites and some plants, the bugs just don't crawl on.
[26:31.760 --> 26:33.760]  So how do I test my females?
[26:33.760 --> 26:38.440]  I will get the females I intend to breed with and I'll put them in a small grow environment.
[26:38.440 --> 26:39.960]  I'll put them in flower.
[26:39.960 --> 26:44.040]  And about two weeks into the flowering process, I'll mess up the light cycle.
[26:44.040 --> 26:46.360]  I'll put it on 18-6 again.
[26:46.360 --> 26:48.720]  And now they're going, hey, we were in flower for a minute.
[26:48.720 --> 26:49.720]  Now we're back in veg.
[26:49.720 --> 26:50.960]  I don't know what to do.
[26:50.960 --> 26:54.200]  And then a couple of days later, I'll turn it off for two full days.
[26:54.200 --> 26:55.420]  Now they're in the dark.
[26:55.420 --> 26:57.680]  Now they don't know what the fuck is going on.
[26:57.680 --> 27:02.320]  Now after two days, let's put it back on 12-12 and watch those plants.
[27:02.320 --> 27:06.040]  Some plants will hermaphrodite and show stress problems.
[27:06.040 --> 27:09.560]  Those plants get pulled from my garden and do not get bred with.
[27:09.560 --> 27:14.220]  The plants that go through that process and come out looking happy and healthy, those
[27:14.220 --> 27:15.400]  are breeding plants.
[27:15.400 --> 27:19.080]  Those plants I am confident in putting tested pollen on.
[27:19.080 --> 27:22.080]  And I know that I'm going to make winter plants out of those.
[27:22.480 --> 27:27.680]  No matter what your specific goal is in a breeding project, the main goal is to improve
[27:27.680 --> 27:30.720]  upon the two lines you are working with.
[27:30.720 --> 27:35.020]  If you cross two things together and it comes out worse, why keep going?
[27:35.020 --> 27:40.960]  So if I see any intersex traits in an F1 or an F2, I will scrap the project at that point.
[27:40.960 --> 27:42.720]  There is no need for me to keep going.
[27:42.720 --> 27:45.520]  All right, I feel like I've ranted enough on that part.
[27:45.520 --> 27:46.520]  Let's see what else we've got.
[27:46.520 --> 27:51.400]  I recently ran a direct pollination with one male and a few select females.
[27:51.400 --> 27:56.640]  I introduced the male a week after the females, as I've heard suggested before.
[27:56.640 --> 28:02.520]  I removed the male after day 28 for the females, and the seeds never seemed to ripen, even
[28:02.520 --> 28:04.800]  with three extra weeks of flowering.
[28:04.800 --> 28:09.160]  I got some seeds from it, but the buds are garbage also.
[28:09.160 --> 28:12.000]  Man, sometimes breeding can be frustrating.
[28:12.000 --> 28:14.160]  I'm not sure where you went wrong with this cross.
[28:14.160 --> 28:16.840]  It sounds like you timed it semi-correctly.
[28:16.840 --> 28:20.580]  It takes a few tries with breeding to time things up because you don't know when that
[28:20.580 --> 28:23.820]  female is going to want pollen best, and you don't know when that male is going to
[28:23.820 --> 28:24.980]  drop pollen.
[28:24.980 --> 28:26.380]  So it's kind of a matchmaking move.
[28:26.380 --> 28:27.880]  You just got to time them.
[28:27.880 --> 28:29.380]  That's always a struggle.
[28:29.380 --> 28:33.860]  And then once pollination happens, you do have to feed the plants a little bit differently
[28:33.860 --> 28:36.020]  for quality seed production.
[28:36.020 --> 28:38.560]  So maybe they just didn't get the feed that they needed.
[28:38.560 --> 28:39.940]  Maybe they didn't get enough light.
[28:39.940 --> 28:41.100]  I'm not sure what happened.
[28:41.100 --> 28:42.340]  I'm not there in your grow.
[28:42.340 --> 28:43.900]  I can't see your environment.
[28:43.900 --> 28:48.500]  So I don't know why those seeds didn't work, but sometimes that's how breeding goes, and
[28:48.500 --> 28:49.640]  that sounds very frustrating.
[28:49.640 --> 28:52.120]  It sounds like you've got a lot of reading to do.
[28:52.120 --> 28:56.880]  I would definitely recommend reading The Breeder's Bible from Greg Green.
[28:56.880 --> 29:01.320]  I think that book would really give you a head start and help you figure out some of
[29:01.320 --> 29:03.360]  the minor details you might be missing.
[29:03.360 --> 29:05.060]  Now, there's one more quick paragraph.
[29:05.060 --> 29:10.120]  It says, in closing, any more detailed information on your process and what works and doesn't
[29:10.120 --> 29:12.320]  work for you would be appreciated.
[29:12.320 --> 29:16.800]  I want to make fatter, darker seeds with better germination rates.
[29:16.800 --> 29:21.900]  Like I said before, bro, I think read a couple of quality breeding books, and those will
[29:21.900 --> 29:25.760]  get you over some of the very minor details that you are missing.
[29:25.760 --> 29:29.880]  There is a lot of stuff to learn when it comes to breeding, and I can teach you a lot, but
[29:29.880 --> 29:34.420]  I think reading a book will give you the foundation that you need.
[29:34.420 --> 29:37.400]  They wrap up the message with, thank you for taking the time to read this.
[29:37.400 --> 29:38.720]  I hope to hear from you.
[29:38.720 --> 29:42.160]  Signed, Super Kev from Garden City Genetics.
[29:42.160 --> 29:44.720]  Hey, Super Kev, thank you for the great email.
[29:44.720 --> 29:48.120]  I hope I have taught you something in all of my ramblings.
[29:48.120 --> 29:53.360]  Good luck in your next breeding project, and extra good luck with your genetics company.
[29:53.360 --> 29:57.760]  All right, ladies and gentlemen, boys and girls, pimps and hoes, friends and foes, smokers
[29:57.760 --> 30:03.960]  and growers, seed growers, seed hoarders, clone cutters, fucking plant killers, I love
[30:03.960 --> 30:04.960]  you all.
[30:04.960 --> 30:06.480]  I want to thank you guys for listening to this episode.
[30:06.480 --> 30:11.280]  It is time to wrap it up because my voice is starting to sound like a shit.
[30:11.280 --> 30:13.000]  So let's wrap up this episode.
[30:13.000 --> 30:16.680]  The next episode will be the Indo Expo recap.
[30:16.680 --> 30:19.860]  While you're listening to that episode, I will be chilling out, resting my voice and
[30:19.860 --> 30:23.120]  recovering from the Indo Expo weekend.
[30:23.120 --> 30:27.240]  Ladies and gentlemen, if you feel like this episode was educational, informative, or entertaining,
[30:27.240 --> 30:34.760]  and you would like to make a financial contribution to the show, you can do so by visiting www.patreon.com
[30:34.760 --> 30:36.820]  forward slash grow from your heart.
[30:36.820 --> 30:41.960]  All of the information you need to support the show will be right there on the screen.
[30:41.960 --> 30:45.000]  Also, I would appreciate it if you follow our YouTube channel.
[30:45.000 --> 30:49.640]  Go to YouTube, search for the Grow From Your Heart podcast, subscribe to my channel, maybe
[30:49.640 --> 30:53.320]  click like on some videos, maybe even leave some comments on the videos.
[30:53.320 --> 30:55.200]  Let me know what you think of the show.
[30:55.200 --> 31:00.520]  Recently, the Iry Genetics Instagram was suspended for about a day.
[31:00.520 --> 31:03.360]  My main Instagram is Iry underscore genetics.
[31:03.360 --> 31:04.900]  That's my seed company.
[31:04.900 --> 31:06.960]  That account was suspended for about a day.
[31:06.960 --> 31:08.400]  I did get it back.
[31:08.400 --> 31:13.680]  If you follow Iry Genetics and you can't find me, it's because somewhere in the settings,
[31:13.680 --> 31:18.840]  they have made it to where my page, you've got to be 21 or over to view my page.
[31:18.840 --> 31:21.440]  Somewhere in your settings, you've got to tell them you're 21.
[31:21.440 --> 31:24.680]  Then it will give you access back to my Instagram page.
[31:24.680 --> 31:26.040]  The page is not gone.
[31:26.040 --> 31:27.040]  It's just hidden.
[31:27.040 --> 31:28.160]  It is restricted.
[31:28.160 --> 31:29.880]  You've got to be old enough to see it.
[31:29.880 --> 31:36.420]  To prevent any confusion from the Iry Genetics Instagram in the future, I recommend you guys
[31:36.420 --> 31:40.060]  follow the Grow From Your Heart podcast Instagram.
[31:40.060 --> 31:41.060]  That's right.
[31:41.060 --> 31:44.020]  I've been updating that Instagram a little bit more frequently, trying to be more active
[31:44.020 --> 31:45.060]  over there.
[31:45.060 --> 31:49.300]  Come hang out with me on the Grow From Your Heart podcast Instagram page.
[31:49.300 --> 31:52.980]  Also, if you've got something you'd like to say, maybe you've got a product you'd like
[31:52.980 --> 31:56.580]  me to review, maybe you want to sponsor the show, maybe you've got a cannabis culture
[31:56.580 --> 32:00.860]  or a cannabis cultivation question, or maybe you're just not into all that social media
[32:00.860 --> 32:02.900]  nonsense, you can send me an email.
[32:02.900 --> 32:06.400]  My email address is growfromyourheartathotmail.com.
[32:06.400 --> 32:09.000]  You know I would love to hear from you.
[32:09.000 --> 32:11.400]  Ladies and gentlemen, that is all I've got for this episode.
[32:11.400 --> 32:13.480]  I'll be back in a couple of days with fresh new content.
[32:13.480 --> 32:16.520]  I want to give a giant shout out to Jesse James.
[32:16.520 --> 32:19.640]  Until next time, take a fat dab and give your mom a hug for me.
