[00:05.950 --> 00:25.920]  Welcome back, Podcast World.
[18:02.860 --> 18:04.260]  Boveda helps you retain moisture.
[18:04.260 --> 18:06.580]  We want to eliminate moisture.
[18:06.580 --> 18:11.140]  That thing that comes in food, like beef jerky and shit, to suck out the moisture, it will
[18:11.140 --> 18:12.460]  come in your vitamin package.
[18:12.460 --> 18:15.620]  It comes in, sometimes if you buy a new bag or something, it will come with this little
[18:15.620 --> 18:16.620]  packet.
[18:16.620 --> 18:17.940]  That is to suck out moisture.
[18:17.940 --> 18:19.300]  That's what we want.
[18:19.300 --> 18:20.740]  Moisture will destroy pollen.
[18:20.740 --> 18:22.260]  It will make your pollen clumpy.
[18:22.260 --> 18:23.680]  It will make it dark yellow.
[18:23.680 --> 18:24.680]  It will not be viable.
[18:24.680 --> 18:26.580]  So, let's get it super dry.
[18:26.580 --> 18:29.780]  Also, before you store it, pick out all of those male flowers.
[18:29.780 --> 18:32.280]  You're going to see little male flower clusters in there.
[18:32.280 --> 18:37.600]  Get all of those out because those have moisture and they will harbor moisture, which will
[18:37.600 --> 18:42.400]  attribute and contribute to moldy conditions in your storage container.
[18:42.400 --> 18:43.520]  So gather up that pollen.
[18:43.520 --> 18:46.240]  You can use the drumstick and the Pyrex dish method.
[18:46.240 --> 18:49.480]  You can just bend that plant over and shake it into your dish if that's what you want
[18:49.480 --> 18:52.040]  to do, but pollen is going to go every direction.
[18:52.040 --> 18:54.640]  When you do this, turn off the fans.
[18:54.640 --> 18:57.240]  Help yourself out because that fan is going to blow dust everywhere.
[18:57.240 --> 19:00.940]  Or if you think that the plant has gone long enough, you can cut the tops off and put those
[19:00.940 --> 19:03.260]  tops in the dish and let them dry.
[19:03.260 --> 19:06.100]  Get it bone dry before you seal it up.
[19:06.100 --> 19:07.100]  Then store that pollen.
[19:07.100 --> 19:08.780]  I don't know how long your pollen will last.
[19:08.780 --> 19:10.460]  I've done a few experiments.
[19:10.460 --> 19:13.580]  I don't want to lead you astray and say that it will last more than six months.
[19:13.580 --> 19:15.060]  I've had pollen for six months.
[19:15.060 --> 19:17.260]  I've had pollen for a year and it worked.
[19:17.260 --> 19:18.500]  I had pollen for two years.
[19:18.500 --> 19:19.500]  It did not work.
[19:19.500 --> 19:24.900]  So, I'm going to say gather your pollen, get it super dry, seal it, keep it in a cool,
[19:24.900 --> 19:26.540]  dry, dark place.
[19:26.540 --> 19:27.540]  Dry, dry.
[19:27.540 --> 19:29.340]  Did I say dry enough times?
[19:29.340 --> 19:30.700]  Get the pollen dry.
[19:30.700 --> 19:33.020]  All right, now we've got pollen.
[19:33.020 --> 19:36.340]  Let's talk about actually pollinating our female plants.
[19:36.340 --> 19:42.060]  Like I said before, you could drag your reversed plant, your pollen donor over to the canopy.
[19:42.060 --> 19:45.440]  You can give it a shake or you can let it naturally blow across the canopy.
[19:45.440 --> 19:47.660]  Let it pollinate that way.
[19:47.660 --> 19:52.160]  Or you can select a couple of branches for your female plant and pollinate just a few
[19:52.160 --> 19:55.900]  branches if you're very careful.
[19:55.900 --> 20:00.140]  I would have the pollen in a small container, maybe like a glass vial.
[20:00.140 --> 20:02.340]  Back in the day, we would use a black film canister.
[20:02.340 --> 20:03.900]  We've evolved since then.
[20:03.900 --> 20:07.520]  But a vial, a container of some sort with pollen in it.
[20:07.520 --> 20:12.060]  If you can, remove the female plant that you're going to pollinate from the room.
[20:12.060 --> 20:16.980]  Once you've got your female pollen receiver in a safe place, get the pollen out of your
[20:16.980 --> 20:17.980]  container.
[20:17.980 --> 20:18.980]  You can use a Q-tip.
[20:18.980 --> 20:20.380]  You can use a paintbrush.
[20:20.380 --> 20:21.940]  I've seen a lot of different ways to do it.
[20:21.940 --> 20:26.860]  I've seen people simply take a vial of pollen and sprinkle it right over the top of the
[20:26.860 --> 20:27.860]  plant.
[20:27.860 --> 20:30.660]  Like if this microphone was a plant and this, I'm going to use the pen.
[20:30.660 --> 20:32.060]  It's the easiest thing I've got.
[20:32.060 --> 20:34.020]  This pen cap was a vial of pollen.
[20:34.020 --> 20:37.420]  They just took it and went tink, tink, tink, tink, and did a few circles around it and
[20:37.420 --> 20:38.680]  then went lower.
[20:38.680 --> 20:40.160]  Or you can just pollinate one branch.
[20:40.160 --> 20:44.140]  If you're super careful, you can grab a branch of the plant, bend it over this way, get it
[20:44.140 --> 20:47.100]  right here and just go.
[20:47.100 --> 20:50.400]  And then you know that this branch right here is going to make a bunch of seeds.
[20:50.400 --> 20:55.160]  You can make plenty of seeds from a really small bud, a really small branch.
[20:55.160 --> 20:57.080]  A good idea at this point may be to mark it.
[20:57.080 --> 21:01.520]  If you've got a bread tie, a ribbon, anything you can put on this branch and say, this is
[21:01.520 --> 21:02.920]  where I pollinated.
[21:02.920 --> 21:06.040]  Now you know that your seeds are going to be there when it comes to harvest time.
[21:06.040 --> 21:08.080]  You could possibly harvest the rest of the plant.
[21:08.080 --> 21:10.000]  If you are careful, it won't be seeded.
[21:10.000 --> 21:13.040]  And this one branch will have seeds for your next project.
[21:13.040 --> 21:15.880]  You can grow your own stuff, have a little bit of fun with that.
[21:15.880 --> 21:18.200]  So you can use a paintbrush, a Q-tip.
[21:18.200 --> 21:19.200]  You could dust it.
[21:19.200 --> 21:22.840]  Dip the paintbrush or Q-tip into the pollen and paint it onto the bud.
[21:22.840 --> 21:23.840]  Paint the pistils.
[21:23.840 --> 21:24.840]  Watch the pistils.
[21:24.840 --> 21:25.840]  Is that where we are?
[21:25.840 --> 21:28.120]  Yeah, watch the pistils.
[21:28.120 --> 21:32.380]  When those pistils get, you can identify that the plant has been pollinated by the pistils
[21:32.380 --> 21:35.800]  or stigmas being brown and shriveled.
[21:35.800 --> 21:37.400]  That part will become a seed.
[21:37.400 --> 21:41.360]  And then it says you can make a lot of seeds with tiny, tiny plants.
[21:41.360 --> 21:44.680]  Don't waste a lot of time and space making seeds for your first time.
[21:44.680 --> 21:47.040]  We don't know if these seeds are going to be any good.
[21:47.040 --> 21:51.200]  So the first time you make seeds, maybe only make 20, 30, maybe 50 of them to test them
[21:51.200 --> 21:53.120]  out and see if they're worth a shit.
[21:53.120 --> 21:57.200]  Don't seed up your whole crop and then they got a bunch of seeds that aren't stellar.
[21:57.200 --> 22:01.320]  Our job as a breeder is to make seeds that are better than both of the parents.
[22:01.320 --> 22:05.040]  If you didn't improve upon the cannabis line or if you didn't reach a goal that you were
[22:05.040 --> 22:07.560]  trying to reach, then we didn't do ourselves any justice.
[22:07.560 --> 22:08.880]  We didn't do any good for the plant.
[22:08.880 --> 22:10.440]  We're moving backwards.
[22:10.440 --> 22:16.160]  So you can make yourselves a lot of seeds in a very small, like a closet or a micro
[22:16.280 --> 22:17.280]  grow space.
[22:17.280 --> 22:18.280]  You can make a lot of seeds.
[22:18.280 --> 22:20.880]  I've bred seeds in six inch net pots.
[22:20.880 --> 22:25.000]  All you need is a big enough plant to receive pollen and a big enough plant to drop pollen.
[22:25.000 --> 22:26.520]  You can make seeds.
[22:26.520 --> 22:30.280]  So pollinate some plants, let the pollen take.
[22:30.280 --> 22:31.680]  Then here's a useful tip.
[22:31.680 --> 22:34.900]  I keep saying water deactivates pollen.
[22:34.900 --> 22:39.000]  When you are tossing pollen around, if you don't want all of your plants to get pollen,
[22:39.000 --> 22:41.120]  spray them with water before you get the pollen out.
[22:41.120 --> 22:44.920]  Just moisten them up, make it damp in the room, wet those plants, get the other plants,
[22:44.920 --> 22:49.720]  do your pollen chucking, let the pollen take, maybe rinse that plant off after the, just
[22:49.720 --> 22:54.360]  mist it with water, kill any excess pollen that didn't get absorbed by the pistils or
[22:54.360 --> 22:58.320]  by the female plant, get the pollen off of there, then spray the other females, then
[22:58.320 --> 22:59.960]  put everybody back in the room together.
[22:59.960 --> 23:05.100]  And then you should prevent pollen contamination on the plants you did not want seeded.
[23:05.100 --> 23:06.440]  Water deactivates pollen.
[23:06.440 --> 23:10.120]  There are so many useful tricks to use water to keep your other plants safe.
[23:10.120 --> 23:12.480]  So you can spray the other females.
[23:12.480 --> 23:16.200]  You can spray anything you don't want to get seeded that may help you out.
[23:16.200 --> 23:19.360]  So rinse them off before you put them back in there, spray the other girls, you should
[23:19.360 --> 23:20.360]  be safe.
[23:20.360 --> 23:22.840]  Now here's something I want to talk about.
[23:22.840 --> 23:25.120]  Don't harvest the seeds too early.
[23:25.120 --> 23:26.200]  How do we know when they're done?
[23:26.200 --> 23:30.200]  The seeds will probably take about six weeks to finish.
[23:30.200 --> 23:35.920]  I usually harvest around day 70, sometimes 77 when my plants are seeded.
[23:35.920 --> 23:40.000]  What I like to do to make sure that my seeds are ready is I start doing what I call a squeeze
[23:40.000 --> 23:41.360]  test.
[23:41.360 --> 23:44.680]  I seed up pretty large plants so I can risk a few seeds.
[23:44.680 --> 23:49.560]  What I do, right where the nodes are kind of intersecting, right at the bottom, you
[23:49.560 --> 23:54.440]  can see the bracts, the pistils, or the calyx, you can see the bracts or the calyx all swollen
[23:54.440 --> 23:55.980]  up and there's a seed in there.
[23:55.980 --> 23:57.320]  Just reach up and pluck a seed out.
[23:57.320 --> 23:58.360]  You're not going to ruin too much.
[23:58.360 --> 24:00.360]  You might pull out one or two seeds.
[24:00.360 --> 24:04.240]  Pull out a seed, give it a squeeze, roll it around in your fingers, knock off that hole
[24:04.240 --> 24:07.160]  or the husk of the seed, examine the seed.
[24:07.160 --> 24:08.200]  What color is it?
[24:08.200 --> 24:09.200]  Is it white?
[24:09.200 --> 24:10.200]  Is it light green?
[24:10.200 --> 24:11.200]  Is it turning brown?
[24:11.240 --> 24:12.240]  Is it a little bit understriped?
[24:12.240 --> 24:13.240]  Is it gray?
[24:13.240 --> 24:15.680]  Does it look like a seed that you think would be viable?
[24:15.680 --> 24:17.140]  Then here's the next test.
[24:17.140 --> 24:18.520]  Give it a squeeze.
[24:18.520 --> 24:21.580]  That seed should not break under the pressure of your fingers.
[24:21.580 --> 24:23.320]  If it cracks, it's not ready.
[24:23.320 --> 24:25.960]  If it does not crack, you're getting very close.
[24:25.960 --> 24:29.240]  I like to pull the seeds when they're good and hard and I can push them on the table
[24:29.240 --> 24:32.520]  and they do not rupture under the pressure of my finger.
[24:32.520 --> 24:37.000]  I've got a nice, I almost have an indention and a callus on this finger from pressing
[24:37.000 --> 24:39.480]  so many seeds onto this table.
[24:39.480 --> 24:40.480]  That's how I test them.
[24:40.760 --> 24:44.640]  I'll simply pull out a few and I'll do this from multiple locations on the plant.
[24:44.640 --> 24:47.480]  I don't just pick the top because that's obvious, right?
[24:47.480 --> 24:49.240]  That's getting the most light, the most energy.
[24:49.240 --> 24:51.320]  Let's do a few spots on the plant.
[24:51.320 --> 24:55.300]  Sometimes, just like trichomes, the tops of the plant, the seeds are ready and the bottom
[24:55.300 --> 24:57.280]  needs to keep going.
[24:57.280 --> 25:01.120]  Sometimes in the greenhouse, in the grow space, some of the plant seeds are ready earlier
[25:01.120 --> 25:02.380]  than others.
[25:02.380 --> 25:06.520]  The seeds that come from the platinum tangy are always done sooner than the seeds that
[25:06.520 --> 25:07.920]  come from strawberry starburst.
[25:07.920 --> 25:10.360]  I always know that that will be a thing.
[25:11.240 --> 25:15.800]  That saves me the headache of having to cut down those two plants at the same time.
[25:15.800 --> 25:20.560]  I know that if I run a large crop of platinum tangy that I can cut that down seven to 10
[25:20.560 --> 25:23.760]  days earlier than anything made with the strawberry fields.
[25:23.760 --> 25:25.360]  I said strawberry starburst earlier.
[25:25.360 --> 25:28.640]  Sorry, I may have transposed those but I do mix that up in my brain a lot.
[25:28.640 --> 25:32.280]  I know that the timing there, I can help myself out by staggering those because they won't
[25:32.280 --> 25:33.560]  be done for a week apart.
[25:33.560 --> 25:38.320]  I can get the one down, dried, get it chopped up into small pieces and then move the other
[25:38.320 --> 25:40.000]  one in and they can change places.
[25:40.640 --> 25:44.960]  They can rotate in my process, in my processing so I don't have to do it all at one time.
[25:44.960 --> 25:46.520]  So pull the seeds out, see if they're ripe.
[25:46.520 --> 25:48.520]  That's what I'm getting at there.
[25:48.520 --> 25:52.120]  You'll start developing the eye and the feel to know if the seeds are ready.
[25:52.120 --> 25:54.640]  If you leave them too long, they'll get too hard.
[25:54.640 --> 25:58.000]  If you take them too early, they won't be viable.
[25:58.000 --> 26:02.100]  Find some of your seeds are going to be done earlier than others in one plant.
[26:02.100 --> 26:03.100]  Find that law of averages.
[26:03.100 --> 26:06.360]  Do you have enough that are done that it's time to cut down the plant or do you want
[26:06.360 --> 26:08.960]  to wait longer and let some get too hard?
[26:08.960 --> 26:09.960]  That's the timing to be done.
[26:10.920 --> 26:12.960]  If you're only making 30 or 40 seeds, cut them down around day 70.
[26:12.960 --> 26:13.960]  They should be ready.
[26:13.960 --> 26:18.800]  Now, let's talk a little bit more specifically about the timing of using our spray solution.
[26:18.800 --> 26:23.520]  I'm going to say it one more time because I may have gone too fast in the last episode.
[26:23.520 --> 26:30.480]  I like to spray my pollen donor seven to 10 days before I initiate flower.
[26:30.480 --> 26:36.040]  I do not initiate flower on my pollen donor and pollen receiver plants at the same time.
[26:36.040 --> 26:38.160]  That's the next thing we're going to talk about.
[26:38.320 --> 26:43.480]  I start spraying seven to 10 days before I flip my pollen donor.
[26:43.480 --> 26:46.600]  A week to 10 days, I'll give it a good spray.
[26:46.600 --> 26:49.040]  Then I will give that plant day one of flower.
[26:49.040 --> 26:52.040]  My schedule is set, 9 to 9 a.m. or p.m.
[26:52.040 --> 26:54.520]  Depends on which room I'm in, what I'm doing.
[26:54.520 --> 26:56.280]  Nine a.m. that light comes on.
[26:56.280 --> 27:01.200]  About 8.45, I go grab the pollen donor plants and I spray them for the first time.
[27:01.200 --> 27:03.000]  Then the light goes off at nine o'clock.
[27:03.000 --> 27:05.200]  This is day one of flower.
[27:05.200 --> 27:08.400]  We get sprayed seven to 10 days before flower.
[27:08.400 --> 27:10.960]  Then we get sprayed day one of flower.
[27:10.960 --> 27:13.720]  Here is the schedule that I follow.
[27:13.720 --> 27:25.920]  I spray my silver solution on day one, day three, day six, day nine, day 12, 15, 18,
[27:25.920 --> 27:27.760]  and 21.
[27:27.760 --> 27:31.520]  At this point, I will start making game time decisions.
[27:31.520 --> 27:34.160]  Do I need to spray again on 25?
[27:34.160 --> 27:36.600]  Do I need to spray again on 27?
[27:36.600 --> 27:39.680]  I have never sprayed after day 30, to be honest with you.
[27:39.680 --> 27:41.800]  Sometimes the plants are stubborn.
[27:41.800 --> 27:44.400]  If you've got a stubborn plant, you may need to go longer.
[27:44.400 --> 27:46.440]  By now, we should start seeing pollen.
[27:46.440 --> 27:48.360]  Let's talk about that.
[27:48.360 --> 27:54.480]  The male will start making pollen around day 30 or 35-ish.
[27:54.480 --> 28:00.400]  This is going to be plant-specific, light-specific, phenotype-specific, environment-specific.
[28:00.400 --> 28:02.680]  I'm saying ish.
[28:02.680 --> 28:08.400]  I'm going to say day 28 to 37-ish is when you'll get your pollen.
[28:08.400 --> 28:14.240]  The females will be ready for their pollen around day 25 to day 30.
[28:14.240 --> 28:15.400]  There's a word problem.
[28:15.400 --> 28:17.560]  There's some algebra to be done there.
[28:17.560 --> 28:23.240]  Let me tell you again, expect pollen between days 30 and 35.
[28:23.240 --> 28:28.680]  Expect females to be ready around day 25 to day 30.
[28:28.680 --> 28:30.200]  There's more stuff to talk about.
[28:30.200 --> 28:34.640]  Don't bump your pollen donor plants when they're making pollen because that will knock
[28:34.640 --> 28:37.840]  the pollen out early.
[28:37.840 --> 28:40.440]  They won't have as much stuff to knock up your females.
[28:40.440 --> 28:43.880]  Also, that dust may travel to the females and pollinate them early.
[28:43.880 --> 28:47.880]  If they get hit too early, you won't make as many seeds as you could have.
[28:47.880 --> 28:52.420]  One piece of advice that I use to set my rhythm, I say that the females are going to be ready
[28:52.420 --> 28:54.920]  for pollen around day 25 to 30.
[28:54.920 --> 28:58.440]  The dude is going to start making pollen around 30 to 35.
[28:58.440 --> 29:03.120]  The way that I set my rhythm, when I see those pollen donor plants showing me that
[29:03.120 --> 29:07.600]  they are truly reversing, this is a kind of a fail-safe way.
[29:07.600 --> 29:09.960]  Sometimes your silver solution isn't perfect.
[29:09.960 --> 29:14.000]  Sometimes your spray intervals, dilutions, ratios, timing aren't right for the cultivar
[29:14.000 --> 29:15.780]  you've chosen to reverse.
[29:15.780 --> 29:21.640]  What I do, I wait until I see that female plant showing me true signs of successful
[29:21.640 --> 29:26.200]  reversal before I drag my female plants into the flower room.
[29:26.200 --> 29:28.380]  This does a couple things.
[29:28.380 --> 29:29.940]  First of all, it sets up the timing.
[29:29.940 --> 29:35.140]  I know that once I see that part start developing, I know I'm just the right time away for that
[29:35.140 --> 29:39.060]  plant to give me pollen or the girls are going to get timed up just right.
[29:39.060 --> 29:44.260]  Also, this helps me not put female plants into flower when I don't have a pollen donor
[29:44.260 --> 29:45.260]  coming.
[29:45.260 --> 29:49.700]  If I failed, if I didn't make my silver solution properly, if I didn't reverse at the right
[29:49.700 --> 29:53.900]  time, spray correctly, if I done fucked up, I've got a backup plan.
[29:53.900 --> 29:55.780]  I still have my females and veg.
[29:55.780 --> 30:00.740]  I can get that pollen donor plant and do other tricks and methods and tactics to try
[30:00.740 --> 30:01.740]  to reverse it.
[30:01.740 --> 30:05.740]  That way I don't just have plants in there flowering, not making seeds, scrambling, trying
[30:05.740 --> 30:09.060]  to figure shit out because I've been there, won't do it again.
[30:09.060 --> 30:10.060]  That sucks.
[30:10.060 --> 30:12.540]  I'm better than that at this point and so are you.
[30:12.540 --> 30:13.840]  Set yourself up for success.
[30:13.840 --> 30:18.940]  Wait until you see that pollen donor plant showing successful signs of reversal.
[30:18.940 --> 30:21.780]  Then drag those female plants in there.
[30:21.780 --> 30:23.220]  Then here comes the next part.
[30:23.220 --> 30:29.660]  We're going to harvest our seeds around day 70 or 75, maybe day 77.
[30:29.660 --> 30:33.540]  I'm going to do a full episode in the future about harvesting seeds.
[30:33.540 --> 30:37.660]  This will account for feminized seeds, regular seeds, auto flower seeds.
[30:37.660 --> 30:38.660]  This is universal.
[30:38.660 --> 30:41.680]  However you're going to harvest seeds, this will work.
[30:41.680 --> 30:47.220]  Get those female plants, get the male plants, the pollen donors about seven to 15 days ahead.
[30:47.220 --> 30:49.660]  Expect pollen around day 30 to 35.
[30:49.660 --> 30:53.820]  Get the females ready for pollen around day 25 to 30.
[30:53.820 --> 30:54.820]  Pollinate.
[30:54.820 --> 30:56.460]  I don't know if you're going to do an open pollination where you're going to drag that
[30:56.460 --> 30:58.580]  pollen donor in there and just let it skeet.
[30:58.580 --> 31:01.780]  I don't know if you're going to cut down the top and walk around and beat the females with
[31:01.780 --> 31:02.780]  it.
[31:02.780 --> 31:05.680]  I don't know if you're going to gather pollen and then get the girls going at another time
[31:05.680 --> 31:06.680]  and sprinkle them.
[31:06.680 --> 31:09.620]  I don't know your tactic, but do some pollen chucking.
[31:09.620 --> 31:12.060]  Get in there, get that pollen going on the girls.
[31:12.060 --> 31:16.100]  Then be patient and wait.
[31:16.100 --> 31:17.460]  Let's talk briefly about feeding.
[31:17.460 --> 31:19.100]  I don't have any notes about feeding.
[31:19.100 --> 31:20.700]  I didn't write that down.
[31:20.700 --> 31:21.780]  We should talk about that.
[31:21.780 --> 31:23.940]  The seeded plants are going to want more nutrients.
[31:23.940 --> 31:28.300]  I feed my seeded plants basically a souped up veg mix.
[31:28.300 --> 31:30.380]  I feed what I'm feeding my veg plants.
[31:30.380 --> 31:32.060]  I do add amino acids.
[31:32.060 --> 31:35.900]  I add a liquid amino product from, what's that company called?
[31:35.900 --> 31:36.900]  It'll come to me.
[31:36.900 --> 31:37.900]  You know who they are.
[31:37.900 --> 31:38.900]  All right.
[31:38.900 --> 31:42.060]  The company my brain would not bring to my mind is called Microbe Life Hydroponics.
[31:42.060 --> 31:43.060]  They make great stuff.
[31:43.060 --> 31:44.580]  They make an amino product that I use.
[31:44.580 --> 31:47.260]  I also like that photosynthesis plus.
[31:47.260 --> 31:48.260]  Good shit.
[31:48.420 --> 31:49.580]  I add that photos to my seeded crops.
[31:49.580 --> 31:52.940]  I also step up the cow mag and a little bit of the nitrogen.
[31:52.940 --> 31:55.060]  I don't focus on bud boosters.
[31:55.060 --> 32:00.560]  I will shift later on to the flowering feed, but I don't focus on bud boosters like we
[32:00.560 --> 32:03.620]  do when we're making buds because I'm not making buds.
[32:03.620 --> 32:04.620]  I'm making seeds.
[32:04.620 --> 32:07.660]  I'm focused on making the building blocks for life.
[32:07.660 --> 32:11.980]  I do believe that a little bit of those amino acids, a lot of nitrogen, basic nutrients
[32:11.980 --> 32:14.380]  will help us out with that.
[32:14.500 --> 32:19.460]  Somebody asked what kind of thiosol of the, uh, I am using the anhydrous version.
[32:19.460 --> 32:22.060]  The crystalline anhydrous is what I am using.
[32:22.060 --> 32:27.380]  I honestly think that answers all of the questions that I had written down in a future episode.
[32:27.380 --> 32:30.980]  I am again going to talk about the harvesting of the seeds.
[32:30.980 --> 32:32.500]  So you've got some time to go.
[32:32.500 --> 32:33.740]  Let your seeds grow.
[32:33.740 --> 32:38.540]  The next time we check in, we'll talk about cutting down your seeded cannabis plants.
[32:38.540 --> 32:43.400]  If they're feminize seeds, regular seeds, auto flowers, maybe it's just hemp.
[32:43.400 --> 32:45.840]  We'll teach you how to cut them down, get those seeds out of there.
[32:45.840 --> 32:48.560]  That is a tedious task if you're not prepared properly.
[32:48.560 --> 32:50.640]  All right, that is all I've got for you.
[32:50.640 --> 32:53.680]  That is the update to the silver thiosulfate episode.
[32:53.680 --> 32:56.800]  Thank you once again for checking out the grow from your heart podcast.
[32:56.800 --> 32:59.720]  If you have any questions, corrections, comments, or concerns, you know, I would love to hear
[32:59.720 --> 33:00.720]  from you.
[33:00.720 --> 33:03.840]  The email address is grow from your heart at hotmail.com.
[33:03.840 --> 33:04.900]  Don't be shy.
[33:04.900 --> 33:09.240]  If you feel like the episode was educational, informative, or entertaining, maybe you just
[33:09.240 --> 33:12.900]  like to throw me a couple of bucks for putting out such quality content.
[33:12.900 --> 33:17.060]  All you have to do is check out patreon.com forward slash grow from your heart.
[33:17.060 --> 33:19.780]  All of the information of course is right there on the screen.
[33:19.780 --> 33:26.180]  If you need any more information, check out my website at ireegenetics.com.
[33:26.180 --> 33:27.420]  My voice is starting to burn out.
[33:27.420 --> 33:28.460]  My jaw's getting tired.
[33:28.460 --> 33:29.620]  That's all I've got for you.
[33:29.620 --> 33:31.740]  I'll be back in a couple of days with fresh new content.
[33:31.740 --> 33:35.540]  I want to give a big shout out to my buddy, Root305.
[33:35.540 --> 33:38.540]  Until next time, take a fat dab and give your mom a hug for me.
