[00:17.080 --> 00:19.640]  Welcome back, Cannabis community.
[15:44.020 --> 15:45.300]  I wish I lived close by
[15:45.300 --> 15:47.900]  because I would definitely smoke you out, bro.
[15:47.900 --> 15:48.860]  Bro, I would love that.
[15:48.860 --> 15:51.700]  I would probably dab you out and get you so high
[15:51.700 --> 15:53.980]  that you had to crash on my couch for a couple of minutes
[15:53.980 --> 15:56.120]  because a lot of times that happens here.
[15:56.120 --> 15:59.320]  Then you go on to say, okay, onto my grow question.
[15:59.320 --> 16:01.100]  Sorry for the long email.
[16:01.980 --> 16:03.460]  I warned everybody, so you're cool, bro.
[16:03.460 --> 16:04.300]  We're getting used to it.
[16:04.300 --> 16:05.860]  This is like the second or third email of yours
[16:05.860 --> 16:07.420]  I've read on the show.
[16:07.420 --> 16:08.900]  So we're getting used to your longness.
[16:08.900 --> 16:10.500]  It's cool, do your thing.
[16:10.500 --> 16:12.740]  You go like this, just added a little walk-in AC
[16:12.740 --> 16:15.860]  to my grow and wanted to know how cold is too cold
[16:15.860 --> 16:18.220]  before I start seeing slowdown.
[16:18.220 --> 16:22.180]  I'm just so used to 90 to 100 degrees all day, every day
[16:22.180 --> 16:23.940]  in outdoor Florida weather
[16:23.940 --> 16:26.740]  that when I go into a 70 to 75 degree grow,
[16:26.740 --> 16:28.900]  it just seems unnatural.
[16:28.900 --> 16:31.940]  I know I don't want my indoor grow at 90 or 100.
[16:31.940 --> 16:35.180]  I'm just observing what works in nature.
[16:35.180 --> 16:38.900]  I've never had a grow this hot, I'm just asking.
[16:38.900 --> 16:42.340]  I also see that increased temps decrease THC
[16:42.340 --> 16:45.140]  or degrades it and it also causes the smell
[16:45.140 --> 16:46.920]  to kind of dwindle off.
[16:46.920 --> 16:50.300]  How do them outdoor guys pull it off?
[16:50.300 --> 16:52.180]  He goes on to say, maybe Colorado is different
[16:52.180 --> 16:53.980]  because it's cold most of the time,
[16:53.980 --> 16:57.900]  but does that mean all outdoor comes out looking like regs?
[16:57.900 --> 17:00.540]  There's gotta be a way to keep all that goodness.
[17:00.540 --> 17:02.500]  I think of them Afghani plants on the mountains.
[17:02.500 --> 17:05.260]  They get little newts, heavy sun and barely water.
[17:05.260 --> 17:06.740]  Then again, I never smoked that shit.
[17:06.740 --> 17:08.100]  It's probably whack.
[17:08.100 --> 17:10.740]  That shit's probably dirty and the genetics are gold.
[17:10.740 --> 17:12.460]  I don't know, explain this to me
[17:12.460 --> 17:16.300]  because we always say that environment is key.
[17:16.300 --> 17:18.940]  There's more to the email, but I kind of wanna stop here
[17:18.940 --> 17:21.860]  and talk about some of the questions you've asked
[17:21.860 --> 17:23.700]  and things that you have said.
[17:23.700 --> 17:25.660]  So the first actual question you asked was,
[17:25.660 --> 17:27.300]  how cold can you get your grow room
[17:27.300 --> 17:30.440]  before you start seeing slowed growth or problems?
[17:30.440 --> 17:32.500]  During the day, I would try to keep it
[17:32.500 --> 17:34.900]  around 74 at the lowest.
[17:34.900 --> 17:38.940]  And I try to go, you can go up to like 84, 80 at the highest
[17:38.940 --> 17:42.260]  but I try to hover around 77 is where I keep my grow.
[17:42.260 --> 17:45.740]  And I think things go very well at 77 degrees.
[17:45.740 --> 17:48.540]  You can get them down to the 69-ish if you really want to
[17:48.540 --> 17:50.300]  but there's no need for that.
[17:50.300 --> 17:52.300]  65 will really start slowing down the growth.
[17:52.300 --> 17:53.600]  You'll see problems.
[17:53.600 --> 17:57.220]  During the night, you can get down to like 65, that's okay.
[17:57.220 --> 17:59.380]  One thing I would really pay attention to,
[17:59.380 --> 18:02.820]  don't have a huge change in temperature from day to night.
[18:02.820 --> 18:05.260]  Don't have more than a 10 degree difference.
[18:05.260 --> 18:08.820]  So if during the day your grow is getting to 75, 77,
[18:08.820 --> 18:12.620]  at night, try not to get lower than 65 or 67 degrees.
[18:12.620 --> 18:15.780]  Keep a 10 degree fluctuation and no more.
[18:15.780 --> 18:17.160]  Any more of a change like that
[18:17.160 --> 18:20.140]  and you will really be promoting powdery mildew growth
[18:20.140 --> 18:21.420]  and also it'll kind of shock
[18:21.420 --> 18:22.980]  and freak the plants out a little bit.
[18:22.980 --> 18:24.960]  So you can get down during the day
[18:24.960 --> 18:29.300]  to like the low 70s at night, the low to mid 60s.
[18:29.300 --> 18:31.820]  And I wouldn't really go any cooler than that.
[18:31.820 --> 18:32.940]  You mentioned in this email
[18:32.940 --> 18:35.700]  that when you go into your 70 to 75 degree grow,
[18:35.700 --> 18:38.300]  it just seems unnatural since you're so used
[18:38.300 --> 18:40.940]  to growing your plants in a 90 to 100 degree environment
[18:40.940 --> 18:42.740]  outdoors in Florida.
[18:42.740 --> 18:44.620]  That's understandable but this plant,
[18:44.620 --> 18:46.540]  the cannabis plant is an amazing plant
[18:46.540 --> 18:48.620]  and it loves to adjust.
[18:48.620 --> 18:50.920]  Cannabis is a very adaptable plant.
[18:50.920 --> 18:53.460]  In your message, you start talking about how you see
[18:53.460 --> 18:56.540]  that increased temps decrease THC or degrade it
[18:56.540 --> 18:59.100]  and it also kind of causes the smell to dwindle off
[18:59.100 --> 19:02.260]  and you ask about how them outdoor guys pull it off.
[19:02.260 --> 19:04.300]  Then you mentioned that maybe in Colorado it's different
[19:04.300 --> 19:08.740]  because it's cold most of the time but that is not true.
[19:08.740 --> 19:10.380]  That's a misconception.
[19:10.380 --> 19:13.420]  Colorado gets hot as shit during the summer.
[19:13.420 --> 19:15.520]  A lot of the outdoor commercial grows
[19:15.520 --> 19:17.860]  are in Pueblo, Colorado where I am.
[19:17.860 --> 19:19.540]  This is what is known as the desert
[19:19.540 --> 19:21.300]  and sometimes it's called the high desert.
[19:21.300 --> 19:23.200]  We're at the base of the mountains.
[19:23.200 --> 19:24.820]  We are not up in the hills.
[19:24.820 --> 19:26.420]  It gets really hot here.
[19:26.420 --> 19:27.860]  I've seen like 106
[19:27.860 --> 19:29.620]  and I know that doesn't sound super hot to you guys
[19:29.620 --> 19:32.860]  in Florida because it's a super dry heat here
[19:32.860 --> 19:34.700]  but it gets really hot and that dry heat
[19:34.700 --> 19:36.660]  just sucks all of the moisture out of your skin.
[19:36.660 --> 19:39.380]  Down south when it gets hot, there's water in the air,
[19:39.380 --> 19:41.220]  your hair gets fluffy, your skin gets weird
[19:41.220 --> 19:42.820]  and all your clothes feel damp.
[19:42.820 --> 19:45.460]  In Colorado when it gets hot, it is dry.
[19:45.460 --> 19:47.420]  It feels like all of your moisture in your body
[19:47.420 --> 19:48.420]  just evaporated.
[19:48.420 --> 19:49.860]  It feels like you're touching the sun
[19:49.860 --> 19:51.520]  because you're up so high.
[19:51.520 --> 19:53.600]  So it does get hot here in Colorado.
[19:54.780 --> 19:57.540]  Don't be confused and think that it's cold here all the time
[19:58.220 --> 19:59.540]  because we do have some crazy temperature swings.
[19:59.540 --> 20:01.700]  During the end of growing season,
[20:01.700 --> 20:04.140]  it'll be really warm outside during the day
[20:04.140 --> 20:06.740]  and then at night it'll be really, really cold.
[20:06.740 --> 20:09.160]  It'll almost snow and then it'll be warm
[20:09.160 --> 20:11.380]  to where you can wear shorts during the day the next day
[20:11.380 --> 20:13.140]  and then it will almost snow the next night.
[20:13.140 --> 20:17.060]  So we see some huge swings but it's not always cold.
[20:17.060 --> 20:19.280]  Anyway, let me get back on track with the email.
[20:19.280 --> 20:21.580]  When you mention increased temps,
[20:21.580 --> 20:24.600]  ruin THC and it ruins the smell,
[20:24.600 --> 20:27.180]  that is more likely in an indoor grow environment
[20:27.820 --> 20:31.220]  because the bulbs create heat that is really close
[20:31.220 --> 20:32.580]  to the plants.
[20:32.580 --> 20:35.300]  When it's the sunshine and it's just environmental heat,
[20:35.300 --> 20:38.160]  the plants can kind of adjust because they're outdoors.
[20:38.160 --> 20:40.420]  Nature outdoors is king.
[20:40.420 --> 20:43.420]  It's sort of a nature versus nurture sort of a thing.
[20:43.420 --> 20:45.480]  Outdoors, yeah, it's 100 degrees
[20:45.480 --> 20:47.540]  but they're getting as much fresh air
[20:47.540 --> 20:49.060]  as they can possibly handle.
[20:49.060 --> 20:51.220]  The roots, if you've got them in the dirt, in the ground,
[20:51.220 --> 20:53.960]  they can stretch out really far and find the nutrients
[20:53.960 --> 20:55.840]  and find the fresh air and find the water
[20:55.840 --> 20:57.440]  that the roots may need.
[20:57.440 --> 21:00.580]  Indoors, you can give them everything that they need
[21:00.580 --> 21:02.480]  and everything that you wanna give them
[21:02.480 --> 21:05.280]  but you're only able to supply so much air.
[21:05.280 --> 21:08.000]  You can only give them so much oxygen, so much CO2.
[21:08.000 --> 21:09.800]  They can only get so much root space.
[21:09.800 --> 21:12.640]  There are only so many things you can control indoors
[21:12.640 --> 21:15.660]  and honestly, the sun is the king.
[21:15.660 --> 21:18.240]  You can have so many issues with the cannabis plant
[21:18.240 --> 21:20.900]  and put it under the sun because the sun is so powerful
[21:20.900 --> 21:23.400]  that it will give that plant the strength and energy
[21:23.400 --> 21:25.440]  to fix whatever problem it's got
[21:26.080 --> 21:28.600]  and a grow bulb just doesn't have the magic.
[21:28.600 --> 21:30.800]  Excuse me, the grow bulb does not have the magic
[21:30.800 --> 21:31.640]  that the sun has.
[21:31.640 --> 21:34.080]  You cannot duplicate that nature magic.
[21:34.080 --> 21:35.040]  So let me loop back around
[21:35.040 --> 21:36.360]  because I did get a little sidetracked.
[21:36.360 --> 21:39.880]  Yes, the heat from the bulbs and the stale air
[21:39.880 --> 21:43.000]  from a grow room will contribute to the loss of terpenes
[21:43.000 --> 21:45.440]  and the loss of potency because you've got bulbs
[21:45.440 --> 21:48.760]  too close to buds and those lights are just beating heat
[21:48.760 --> 21:51.280]  and beating lumens and beating par watts down
[21:51.280 --> 21:53.600]  onto the trichomes and onto the terpenoids
[21:53.600 --> 21:55.600]  and it's just destroying them.
[21:55.600 --> 21:58.200]  That doesn't happen as much outdoors,
[21:58.200 --> 22:01.000]  but you do get dirt and you do get rain
[22:01.000 --> 22:02.120]  and you do get wind.
[22:02.120 --> 22:04.780]  So you've got those things to deal with also.
[22:04.780 --> 22:07.040]  In the email you ask, how do them outdoor guys
[22:07.040 --> 22:08.800]  in Colorado pull it off?
[22:08.800 --> 22:11.160]  Dude, they pull it off with a lot of hard work
[22:11.160 --> 22:12.320]  and dedication.
[22:12.320 --> 22:14.160]  A lot of the people sleep at the grow.
[22:14.160 --> 22:16.000]  They sleep on site where the plants are
[22:16.000 --> 22:18.440]  so that they can wake up as soon as the sun comes up
[22:18.440 --> 22:20.400]  and they work until the sun goes down
[22:20.400 --> 22:22.280]  and then there are actually people that are in charge
[22:22.280 --> 22:23.640]  of checking on the plants at night
[22:23.640 --> 22:25.920]  in case some shit goes on weather wise
[22:25.920 --> 22:28.560]  or intruder wise or animal wise.
[22:28.560 --> 22:31.280]  That's a 24 hour job and it's dedication.
[22:31.280 --> 22:32.340]  That's how they do it.
[22:32.340 --> 22:35.260]  So you go on to talk about imagining this Afghan kush plant
[22:35.260 --> 22:37.720]  on the side of a mountain getting little newts,
[22:37.720 --> 22:39.760]  heavy sun and barely any water.
[22:39.760 --> 22:42.040]  Honestly, that's probably some of the best cannabis
[22:42.040 --> 22:45.400]  on the planet because that plant, it grew there.
[22:45.400 --> 22:46.800]  It probably got seeded.
[22:46.800 --> 22:48.960]  It was probably, there were probably males and females
[22:48.960 --> 22:49.800]  there, right?
[22:49.800 --> 22:50.800]  So that plant grew there.
[22:50.800 --> 22:51.980]  It got pollinated.
[22:52.680 --> 22:53.500]  It developed seed.
[22:53.500 --> 22:54.500]  It dropped seed.
[22:54.500 --> 22:58.160]  Now, it remembered that last year it got beat to shit
[22:58.160 --> 23:00.140]  by wind, that it didn't get enough water
[23:00.140 --> 23:01.780]  and it got way too much sun.
[23:01.780 --> 23:04.220]  So the seeds that come out of that are gonna remember that
[23:04.220 --> 23:06.780]  and they're gonna, the phenotypes that thrive
[23:06.780 --> 23:09.380]  in that environment are going to survive
[23:09.380 --> 23:10.460]  and they're going to breed.
[23:10.460 --> 23:13.540]  And the phenotypes that don't thrive in that environment
[23:13.540 --> 23:14.380]  will die off.
[23:14.380 --> 23:16.220]  It's survival of the fittest out there.
[23:16.220 --> 23:19.060]  So the shit that has been growing and breeding itself,
[23:19.060 --> 23:20.920]  that land race that's been happening out there
[23:20.920 --> 23:23.360]  on whatever imaginary hillside we're both talking about
[23:23.360 --> 23:25.480]  in Afghanistan that nobody can ever find
[23:25.480 --> 23:26.520]  because it's so hard to get to,
[23:26.520 --> 23:28.880]  but the best fucking weed ever grows there.
[23:28.880 --> 23:30.480]  And nobody even knows, no one ever smokes it.
[23:30.480 --> 23:32.820]  It just keeps growing and breeding itself.
[23:32.820 --> 23:34.720]  That's probably some of the best dankest shit
[23:34.720 --> 23:37.940]  on the planet because it's adjusted to that environment
[23:37.940 --> 23:40.680]  and it's in the most desirable environment
[23:40.680 --> 23:44.800]  for what it has adjusted itself to through breeding,
[23:44.800 --> 23:46.840]  through evolution, through selection,
[23:46.840 --> 23:48.120]  through natural selection.
[23:48.120 --> 23:51.020]  So it's probably pretty dank weed just through nature.
[23:51.960 --> 23:54.720]  I feel like a lot of the time people get in the way
[23:54.720 --> 23:56.000]  of the cannabis plant.
[23:56.000 --> 23:57.200]  A lot of the times people are like,
[23:57.200 --> 23:58.040]  dude, what do I need to do?
[23:58.040 --> 23:59.520]  I did this, I did this, I did this.
[23:59.520 --> 24:00.360]  What do I need to do?
[24:00.360 --> 24:01.960]  There's something wrong with my plant.
[24:01.960 --> 24:03.360]  And the best thing I can tell them to do
[24:03.360 --> 24:05.160]  is just leave it alone for a few days.
[24:05.160 --> 24:06.560]  You've done everything to it.
[24:06.560 --> 24:07.380]  It's beat up.
[24:07.380 --> 24:08.520]  It needs a fucking break.
[24:08.520 --> 24:09.840]  Give it a minute.
[24:09.840 --> 24:12.720]  And you gotta keep in mind, like this email says,
[24:12.720 --> 24:14.640]  these plants grow on the side of a rocky mountain
[24:14.640 --> 24:15.660]  where nobody is.
[24:15.660 --> 24:17.720]  I like to joke that it got pissed on by a goat.
[24:18.320 --> 24:19.480]  It got blown over by the wind.
[24:19.480 --> 24:22.000]  Like it lives a rough life.
[24:22.000 --> 24:24.080]  So just leave it alone and let it do its thing.
[24:24.080 --> 24:26.800]  And sometimes that's the best for a cannabis plant.
[24:26.800 --> 24:29.040]  Wow, it feels like I'm super rambly, you guys.
[24:29.040 --> 24:32.680]  I've had a lot of Dr. Pepper and a bunch of sativa dabs.
[24:32.680 --> 24:35.160]  And I apologize if I'm just rambling my ass off
[24:35.160 --> 24:36.260]  through this podcast.
[24:36.260 --> 24:37.920]  I'm gonna hit pause and I'm gonna do that thing
[24:37.920 --> 24:39.880]  where I take dabs and drink and choke.
[24:39.880 --> 24:41.320]  And then hopefully that calms me down
[24:41.320 --> 24:43.720]  and I will be right back.
[24:43.720 --> 24:45.160]  All right, you guys, I am back.
[24:45.160 --> 24:47.000]  Took a couple of dabs, I drank some water.
[24:47.000 --> 24:48.160]  I feel like I'm more calm.
[24:48.160 --> 24:50.880]  I feel like I'm zen and ready to do a podcast.
[24:50.880 --> 24:52.640]  Let's get back into this email.
[24:52.640 --> 24:54.000]  I did skip a couple of paragraphs
[24:54.000 --> 24:55.080]  because there was some chitter chatter
[24:55.080 --> 24:57.040]  and some personal stuff going on.
[24:57.040 --> 24:59.480]  And then he gets into this part right here.
[24:59.480 --> 25:01.360]  He says, can you speak on the differences
[25:01.360 --> 25:03.960]  between cuts and phenotypes?
[25:03.960 --> 25:06.280]  He says, it sounds like if you give me a cut
[25:06.280 --> 25:07.740]  of what you got in Colorado,
[25:07.740 --> 25:10.440]  it will form and express itself a little differently
[25:10.440 --> 25:13.620]  at my place here in Florida due to the environment.
[25:13.620 --> 25:16.800]  But if I gave that clone back to you in several years,
[25:17.560 --> 25:18.400]  would it be the same?
[25:18.400 --> 25:20.280]  Would it revert back to what you had?
[25:20.280 --> 25:22.520]  And also does that mean that each strain
[25:22.520 --> 25:24.840]  has endless phenotypes?
[25:24.840 --> 25:27.840]  I always thought that a phenotype was if you pop 10 beans,
[25:27.840 --> 25:31.600]  all 10 of that, each one will express themselves
[25:31.600 --> 25:36.360]  in a little different, showing itself to be a specific pheno.
[25:36.360 --> 25:37.500]  So I'm gonna stop right there.
[25:37.500 --> 25:38.720]  There is more to the question,
[25:38.720 --> 25:39.680]  but I wanna stop right there
[25:39.680 --> 25:42.320]  and kinda catch up with some answers.
[25:42.320 --> 25:45.960]  Yes, if I gave you a clone of one of my favorite plants
[25:45.960 --> 25:47.240]  that I've got here in Colorado
[25:47.240 --> 25:49.160]  that I've been growing for several years,
[25:49.160 --> 25:50.740]  and you took it to Florida,
[25:50.740 --> 25:52.760]  it would grow a little bit differently
[25:52.760 --> 25:55.240]  if you grew it indoors or outdoors.
[25:55.240 --> 25:57.320]  You would not have to take it all the way to Florida
[25:57.320 --> 25:59.680]  if we were doing this in indoor grow rooms.
[25:59.680 --> 26:01.600]  If you set up an indoor grow room,
[26:02.720 --> 26:04.560]  you could probably do it in the same building.
[26:04.560 --> 26:08.880]  Let's say we both rented a warehouse somewhere in Denver.
[26:08.880 --> 26:09.840]  I'm just going hypothetical.
[26:09.840 --> 26:11.200]  I'm throwing darts at maps here.
[26:11.200 --> 26:13.580]  We both rented, we rented a warehouse together in Denver.
[26:13.580 --> 26:15.920]  We are co-partners on this warehouse.
[26:16.760 --> 26:17.920]  We've got a giant rectangle building.
[26:17.920 --> 26:19.440]  We draw a line down the middle.
[26:19.440 --> 26:20.280]  We put a wall up.
[26:20.280 --> 26:21.880]  Now we've got two squares.
[26:21.880 --> 26:23.480]  You own one side, I own the other.
[26:23.480 --> 26:25.120]  I build a grow my way on one side.
[26:25.120 --> 26:27.440]  You build a grow your way on the other side.
[26:27.440 --> 26:30.080]  I cut two clones of Grateful Dog.
[26:31.120 --> 26:33.480]  I give you a clone, I take a clone.
[26:33.480 --> 26:34.960]  We both grow it.
[26:34.960 --> 26:36.520]  We veg for the same amount of time
[26:36.520 --> 26:38.480]  and we flower for the same amount of time.
[26:38.480 --> 26:40.400]  Our plants are gonna look different.
[26:40.400 --> 26:42.520]  Very minor details are going to make
[26:42.520 --> 26:43.880]  your plants look different.
[26:44.840 --> 26:47.480]  Things like nutrients will make your plants look different.
[26:47.480 --> 26:49.760]  I recently switched from botanic hair
[26:49.760 --> 26:52.440]  to veg bloom powder nutrients
[26:52.440 --> 26:54.440]  and my plants look completely different.
[26:54.440 --> 26:56.680]  I'm seeing colors I've never seen from these plants before.
[26:56.680 --> 26:58.960]  My Grateful Dog plants are coming out
[26:58.960 --> 27:02.040]  a really light purple color.
[27:02.040 --> 27:04.960]  They are not, they used to come out like a dark,
[27:04.960 --> 27:06.960]  I don't know, like a real dark, dark purple
[27:06.960 --> 27:09.120]  and now they're like a real light lavender.
[27:09.120 --> 27:10.180]  It's a really pretty purple
[27:10.180 --> 27:12.080]  that I've never seen from these plants before.
[27:12.080 --> 27:14.120]  So the nutrients are making a difference
[27:14.120 --> 27:15.880]  in phenotypical expression.
[27:15.880 --> 27:17.920]  Temperatures will make a difference.
[27:17.920 --> 27:20.840]  If your grow is a little colder or mine's a little warmer,
[27:20.840 --> 27:22.240]  it will make a difference.
[27:22.240 --> 27:24.120]  Humidity could make a difference.
[27:25.240 --> 27:27.080]  Light spectrum could make a difference.
[27:27.080 --> 27:29.480]  If you're growing with high pressure sodium lamps
[27:29.480 --> 27:31.360]  and I'm growing with LEDs,
[27:31.360 --> 27:34.460]  or maybe we're growing with the exact same lights
[27:34.460 --> 27:37.240]  and yours were three inches closer than mine,
[27:37.240 --> 27:39.640]  you're going to see a little bit of a difference.
[27:39.640 --> 27:41.440]  Just very small things like that
[27:41.440 --> 27:43.440]  are going to make a difference.
[27:43.440 --> 27:45.320]  And a lot of what plays into that
[27:45.320 --> 27:47.520]  is the stability of the plant.
[27:47.520 --> 27:49.520]  And that goes into breeding.
[27:49.520 --> 27:51.560]  It depends on which parents were selected
[27:51.560 --> 27:54.080]  and it also depends on which generation
[27:54.080 --> 27:54.920]  you are working with.
[27:54.920 --> 27:57.120]  If you're working with the F1, the F2,
[27:57.120 --> 27:58.720]  maybe up to the F5,
[27:58.720 --> 28:00.680]  the F5 is gonna be a little more stable.
[28:00.680 --> 28:03.280]  Hopefully, if it was selected and bred properly,
[28:03.280 --> 28:05.720]  the F5 will show less variation.
[28:05.720 --> 28:08.720]  That F1 may show more variation
[28:08.720 --> 28:11.360]  depending on the stability of that plant.
[28:11.360 --> 28:13.360]  So yes, you will see variation
[28:13.360 --> 28:15.800]  if you took a plant to Florida and grew it.
[28:15.800 --> 28:17.200]  Let's say we did this outdoors
[28:17.200 --> 28:19.420]  just to make it a little more intense
[28:19.420 --> 28:21.760]  because our outdoor environment here in Colorado
[28:21.760 --> 28:24.160]  is a little, we're very much like Afghanistan.
[28:24.160 --> 28:26.580]  We're rocky, we're in the mountains,
[28:26.580 --> 28:28.460]  we have drastic temperature swings,
[28:28.460 --> 28:30.600]  we've got hot, we've got cold.
[28:30.600 --> 28:33.280]  So then if you took a plant that's been growing outdoors
[28:33.280 --> 28:34.980]  and then you took that to Florida,
[28:36.080 --> 28:37.520]  the leaves will look differently
[28:37.520 --> 28:39.640]  because there's much more humidity there.
[28:39.640 --> 28:42.280]  I believe that the leaves will get a little bit thinner
[28:42.280 --> 28:43.520]  where the humidity is
[28:43.520 --> 28:45.280]  and they will get a little bit thicker
[28:45.280 --> 28:46.400]  where it lacks humidity
[28:46.400 --> 28:49.840]  because those leaves are trying to catch humidity.
[28:49.840 --> 28:51.800]  In a dry area, they will get bigger
[28:51.800 --> 28:53.700]  because they're trying to find more surface
[28:53.700 --> 28:55.200]  to catch more moisture.
[28:55.200 --> 28:57.120]  In a humid area, they're gonna get smaller
[28:57.120 --> 28:58.720]  because they're getting plenty of moisture.
[28:58.720 --> 29:00.800]  That's why you see sativa plants
[29:00.800 --> 29:03.640]  that are grown in tropical areas have those skinny leaves.
[29:03.640 --> 29:05.040]  I think that's why indica plants
[29:05.040 --> 29:07.080]  have those big, wide, fat leaves.
[29:07.600 --> 29:08.420]  That's part of their purpose
[29:08.420 --> 29:09.960]  is to gather moisture from the air.
[29:09.960 --> 29:11.640]  They're looking for humidity.
[29:11.640 --> 29:16.640]  So you may see that difference in Florida.
[29:17.660 --> 29:20.340]  Now, if you take a clone of that plant before it flowers
[29:20.340 --> 29:22.040]  and you keep it and you drive it to Colorado
[29:22.040 --> 29:24.280]  and you give it back to me and I grow that out,
[29:24.280 --> 29:25.760]  I will probably see the change.
[29:25.760 --> 29:28.440]  Even if it's several years, even if it's the same season,
[29:28.440 --> 29:30.400]  I'll probably see a little bit of a difference
[29:30.400 --> 29:33.340]  because these plants are such quick adapters.
[29:33.340 --> 29:34.240]  They're little soldiers.
[29:34.240 --> 29:36.200]  They will adapt in one season.
[29:36.200 --> 29:39.880]  This plant is only expected to live one year.
[29:39.880 --> 29:42.120]  It's supposed to happen in the spring.
[29:42.120 --> 29:43.280]  It's supposed to pop up.
[29:43.280 --> 29:45.080]  It's supposed to veg through the spring.
[29:45.080 --> 29:47.240]  By the time fall comes, it's supposed to be flowering.
[29:47.240 --> 29:48.960]  And when the winter hits, it's supposed to be gone.
[29:48.960 --> 29:50.600]  It's supposed to have dropped seeds in the ground
[29:50.600 --> 29:52.040]  so that it can do it again.
[29:52.040 --> 29:56.200]  So it only gets a year and these plants adapt very quickly.
[29:56.200 --> 29:57.720]  So I wanna get myself back on track here.
[29:57.720 --> 29:58.840]  In the email you asked,
[29:58.840 --> 30:03.680]  does this mean that plants have unlimited phenotypes?
[30:03.680 --> 30:04.740]  That kind of fucked with my head
[30:04.740 --> 30:05.760]  because I didn't know the answer.
[30:06.280 --> 30:07.200]  I was like, well, they're kind of
[30:07.200 --> 30:09.000]  because it's based on environment.
[30:09.000 --> 30:12.160]  But then I thought I should Google the word phenotype
[30:12.160 --> 30:15.040]  to give myself a more clear idea of what I'm talking about.
[30:15.040 --> 30:17.680]  And the actual definition from Google,
[30:17.680 --> 30:18.880]  this is where I found it, is Google.
[30:18.880 --> 30:22.280]  It says, the set of observable characteristics
[30:22.280 --> 30:25.520]  of an individual resulting from the interaction
[30:25.520 --> 30:28.240]  of its genotype with the environment.
[30:28.240 --> 30:30.720]  So that brought me to this conclusion.
[30:30.720 --> 30:32.760]  And I actually recorded two or three other pieces
[30:32.760 --> 30:34.420]  and I had to back up and delete it.
[30:34.420 --> 30:37.220]  No, there are not unlimited phenotypes,
[30:37.220 --> 30:39.540]  there are unlimited environments.
[30:39.540 --> 30:42.760]  And that phenotype will express itself differently
[30:42.760 --> 30:44.740]  in different environments.
[30:44.740 --> 30:46.480]  And that took me a lot of rambling to get to.
[30:46.480 --> 30:48.340]  So I hope that makes sense.
[30:48.340 --> 30:50.820]  That's why doing a pheno hunt for yourself
[30:50.820 --> 30:52.540]  with a pack of seeds is so important
[30:52.540 --> 30:55.640]  because you'll find the phenotype that grows
[30:55.640 --> 30:58.380]  in your grow environment that works the best for you.
[30:58.380 --> 31:00.500]  And I'm going to do an episode pretty soon
[31:00.500 --> 31:02.560]  about expectations from a seed pack
[31:02.560 --> 31:04.300]  because I've been talking to a few people
[31:05.140 --> 31:07.060]  about seeds and seed sales.
[31:07.060 --> 31:09.740]  And there is definitely a podcast due for that.
[31:09.740 --> 31:10.960]  All right, I want to get back into the email
[31:10.960 --> 31:12.820]  so we can wrap this up.
[31:12.820 --> 31:13.960]  He has another question in here.
[31:13.960 --> 31:18.020]  He says, I always thought that a pheno
[31:18.020 --> 31:20.260]  was if you pop 10 beans and all 10 pop
[31:20.260 --> 31:22.540]  that each one will express themselves a little differently,
[31:22.540 --> 31:25.300]  showing it to be a specific phenotype.
[31:25.300 --> 31:27.980]  Like let's say Gorilla Glue 4, for instance.
[31:27.980 --> 31:31.020]  Let's say you have it and it's available in seed.
[31:31.020 --> 31:34.940]  Can I pop a 10 pack and find that Gorilla Glue number four
[31:34.940 --> 31:37.700]  or is that a pheno based on some guy's environment?
[31:37.700 --> 31:41.140]  And if so, would a Colorado Gorilla Glue 4 be the same
[31:41.140 --> 31:43.180]  if you gave it to me here in Florida?
[31:43.180 --> 31:44.460]  And then he says, you get me?
[31:44.460 --> 31:46.300]  And then he ends with, sorry bro,
[31:46.300 --> 31:48.560]  once again for the confusion and long message.
[31:48.560 --> 31:50.240]  Much love bro, thanks again.
[31:50.240 --> 31:53.580]  You can respond via email or show, all is good.
[31:53.580 --> 31:55.740]  Well bro, here I am responding on the show
[31:55.740 --> 31:56.940]  and I'm going to answer the last part
[31:56.940 --> 31:58.260]  of that question for you.
[31:58.260 --> 32:00.340]  If you did get a 10 pack of seeds
[32:00.340 --> 32:02.300]  and the breeding was done properly,
[32:02.300 --> 32:06.500]  yes, you should be able to find a very similar phenotype
[32:06.500 --> 32:08.780]  to what the breeder has labeled
[32:08.780 --> 32:10.980]  as the Gorilla Glue number four.
[32:10.980 --> 32:13.180]  That's probably not going to happen with Gorilla Glue 4
[32:13.180 --> 32:16.060]  because it was accidentally bred, it wasn't done on purpose.
[32:16.060 --> 32:18.860]  But let's talk about a strain that I've bred
[32:18.860 --> 32:20.940]  that I can talk about that I know what happens.
[32:20.940 --> 32:23.260]  Firefly, Firefly is a strain that I made.
[32:23.260 --> 32:26.580]  Firefly is lemon skunk to a rise.
[32:26.580 --> 32:29.140]  Firefly has got three, you know,
[32:29.140 --> 32:31.220]  honestly most strains are going to show
[32:31.220 --> 32:34.180]  approximately three to five basic phenotypes
[32:34.180 --> 32:37.460]  in the F1 through F2, maybe F3 generations.
[32:37.460 --> 32:39.540]  You're going to get one that looks like the mommy.
[32:39.540 --> 32:41.620]  You're going to get one that looks like the daddy.
