[00:19.320 --> 00:21.120]  All right, here we go.
[23:42.020 --> 23:46.900]  So look forward to seeing you there that will be those details will be on the website fairly soon
[23:47.260 --> 23:51.960]  Also the discord I do invite you once again to join us on discord discord is a good time
[23:52.420 --> 23:57.380]  There's a spot to post pictures. There's a spot to ask questions. There's a place to get seeds
[23:57.540 --> 24:02.340]  There is a place to hang out and do a video chat. Sometimes I pop in the video chat hang out
[24:02.340 --> 24:06.820]  I say I'm gonna go in the video chat on discord for an hour and take a dab with my friends and then guess what?
[24:06.820 --> 24:11.820]  It's fucking 4 in the morning. I'm still in there dabbing. Thank you guys for entertaining me. Thanks for hanging out
[24:11.820 --> 24:13.980]  You're invited. You never know when I might be in there
[24:13.980 --> 24:19.260]  You might pop in and I might be taking dabs will chat will bullshit do a dab together all that good stuff
[24:19.260 --> 24:19.700]  All right
[24:19.700 --> 24:26.140]  The email the website the discord and of course don't forget about cannabis and please if you're watching this on YouTube now is the time
[24:26.180 --> 24:30.860]  To like and subscribe. We're trying to get the show up to 10,000 subscribers. It's free
[24:30.860 --> 24:32.700]  All you got to do is click the subscribe button
[24:32.700 --> 24:38.300]  Alright, ladies and gentlemen boys girls pimps hoes friends foes smokers growers clone cutters pollen chuckers
[24:38.300 --> 24:40.860]  All of you beautiful cannabis enthusiasts out there
[24:40.860 --> 24:45.700]  I really do want to thank you once again for listening to another fun filled episode of the grow from your heart podcast
[24:45.700 --> 24:49.380]  You know, I will be back in just a couple of days with fresh new content
[24:49.380 --> 24:53.160]  I want to give a giant shout out to the captain and commander of the irie army
[24:53.160 --> 24:57.000]  Let's send a big thank you shout out to my good friend lemur priest and until next time
[24:57.240 --> 25:00.360]  Take a fat dab and give your mom a hug for me
