[00:00.000 --> 00:18.260]  All right, here we go.
[23:12.940 --> 23:15.380]  Cat piss and real astringent flavors like that
[23:15.380 --> 23:19.860]  There's one of them that randomly throws out a little bit of lavender turps and I don't know where that comes from
[23:20.220 --> 23:28.180]  One thing I've noticed though that I think that medium and feed really play a huge difference in the flavors and aromas of this cross
[23:28.660 --> 23:30.380]  When I grow it in soilless mix
[23:30.380 --> 23:34.780]  It tastes pretty pretty similar pretty much the same way when I put it in cocoa
[23:34.780 --> 23:37.540]  It tastes different when my friends grow it in living soil
[23:37.540 --> 23:39.860]  It really brings out that lavender sort of thing
[23:39.860 --> 23:42.300]  I brought out sort of a floral turf that I could not quite describe
[23:42.900 --> 23:47.660]  Still had that main sour thing to it, but there was something at the end. I've got a really sensitive palette
[23:47.660 --> 23:52.420]  I can really identify things. I like to think I like to believe I seem to have proven that theory
[23:52.420 --> 23:56.580]  But there was a lavender sweetness at the end of it and he runs organic living soil
[23:56.580 --> 24:02.540]  So that seemed to bring that out. Alright, ladies and gentlemen boys and girls. That is my report on John lemon
[24:02.540 --> 24:04.820]  I feel like I rushed through that one kind of quickly
[24:04.900 --> 24:09.380]  So if you need more details more information if you have any questions corrections comments or concerns
[24:09.380 --> 24:12.980]  Of course, you can send me an email at grow from your heart at hotmail.com
[24:13.900 --> 24:17.380]  Also, make sure you check out the website. I read direct comm
[24:17.380 --> 24:21.580]  There's a sale going right now where you can get John lemon packs for a great price
[24:21.820 --> 24:25.820]  Tune in tap in is what I think my buddy may says big shout out to Masonic smoker
[24:26.180 --> 24:32.660]  Make sure you support the patreon page at patreon.com forward slash grow from your heart. Everything else is at my main website
[24:33.180 --> 24:34.980]  IRI genetics
[24:34.980 --> 24:39.700]  Comm check it out. I hope you had as much fun watching this episode as I did recording it
[24:39.700 --> 24:42.860]  It's good to be back from the other sickness the virus the plague
[24:42.860 --> 24:45.100]  I feel like I flowed pretty good on this one
[24:45.100 --> 24:50.620]  This was the first episode that I actually really felt comfortable on and natural again. So thanks for watching. Thanks for hanging out
[24:50.620 --> 24:55.180]  I'm gonna wrap it up while it's still a good show. I'll be back in a week with fresh new content
[24:55.180 --> 25:00.460]  I want to give a big shout out to my buddy Roz and Ryan and until next time take a fat dab and give your
[25:00.460 --> 25:02.460]  Mom a hug for me
