[00:01.720 --> 00:18.590]  Hi to the whole podcast world.
[25:21.530 --> 25:27.270]  Let's see. Where were we crossing reversed to feminized? We talked about that or reverse feminized to feminized
[25:27.270 --> 25:30.890]  I wanted to talk about hitting the reverse pollen to a
[25:31.250 --> 25:36.690]  The same female to a different female the same time you're making self plants the second way you're just making
[25:37.130 --> 25:40.090]  Our ones reverse plant basically making new hybrids
[25:40.090 --> 25:46.690]  I think I answered that one unexplored had to try it not very unexplored. All the breeders are doing that
[25:48.090 --> 25:51.130]  Some people don't even realize that a what if you get a clone
[25:51.130 --> 25:55.290]  What if somebody passes you a clone of lemon Jeffrey and you just decide to breed with it?
[25:55.290 --> 25:59.690]  You probably didn't even think if that lemon Jeffrey came from a feminized seed stock
[25:59.690 --> 26:05.930]  You just have the clone. You probably don't even think about if the original plant came from a fem seed or a regular seed
[26:05.930 --> 26:07.210]  So a lot of people are doing that
[26:07.210 --> 26:12.950]  They're just out there breeding with fem stock with reg stock and they're not even thinking about it until this episode now
[26:12.950 --> 26:16.970]  They're gonna put thought into it. They're gonna fuck everything up because now they're aware of it
[26:16.970 --> 26:20.450]  They're gonna stumble over themselves and trip over their own dicks. That's just how people get
[26:21.090 --> 26:25.770]  But it's not very unexplored. I've been exploring it. I got experience in there
[26:26.290 --> 26:30.210]  So crossing reverse feminized to feminized you're just gonna get great
[26:30.490 --> 26:33.330]  Feminized offspring if you do it, right you get great shit
[26:33.330 --> 26:39.090]  If you do it to wonky plants that haven't been tested if they have problems if they're prone to throw nanners
[26:39.090 --> 26:40.690]  I'm trying to avoid that one word
[26:40.690 --> 26:45.210]  I said a moment ago the H word because we have a friend who got their channel flagged for saying the H word as hate
[26:45.210 --> 26:49.490]  Speech we're actually talking about intersex plants here. Please don't flag us
[26:50.050 --> 26:56.050]  But if they're prone to do that the offspring will do that as well so be careful with your selection selection is
[26:56.610 --> 27:01.410]  Key. All right. I want to send a big. Thank you to my buddy red. Eye. Thank you for the great question
[27:01.410 --> 27:07.730]  I hope I answered you because I feel like I got super rambly. All right. I've got another great email here in front of me
[27:07.770 --> 27:12.970]  Let's not ramble too much. Let's get right into this one. Oh, that's not the one we need for the show
[27:13.730 --> 27:18.930]  Actually here is it's on the bottom. Of course. Here is the one I wanted to read on this episode
[27:18.930 --> 27:21.770]  I'm not going to read the whole message because it is
[27:22.530 --> 27:26.810]  Quite long and we can get to the point kind of quickly here without reading all of this
[27:26.810 --> 27:32.310]  This one came from our friend Debo buds. This did come from the I read genetics website
[27:32.310 --> 27:34.810]  There is a grow help tab on the I read genetics website
[27:34.810 --> 27:38.810]  If you go to I read genetics calm, you will see the grow help tab. Click on there
[27:38.810 --> 27:42.090]  We ask you a few a few preliminary questions
[27:42.090 --> 27:46.210]  We ask you what name you would like to be called on the podcast in case I do read your message
[27:46.210 --> 27:51.570]  Big shout out to our buddy Debo buds getting their message right here. We ask you what strain you're growing while you're growing it
[27:51.570 --> 27:56.730]  What kind of lights just a few basic questions to help me help you. So let's get right into it
[27:57.090 --> 28:04.470]  This one is from our buddy Debo buds. They're growing a random seed indoor under LED. They're in flower. They're five weeks in
[28:05.170 --> 28:08.410]  They their last feed was a five gallon res
[28:09.170 --> 28:11.210]  With 19 mils, let's see
[28:12.170 --> 28:16.210]  Okay, they've broken down every mil of every nutrient we don't need to read all that they're feeding
[28:16.850 --> 28:23.190]  Botanic care cow mag advanced nutrients since he bloom a and B bud blood a quarter scoop of great white
[28:23.810 --> 28:26.390]  PPM or EC of the last feeding 1200
[28:26.390 --> 28:30.610]  I think for what you're putting in there that seems a little bit low and for week five of bloom
[28:30.650 --> 28:31.770]  That's a little bit low
[28:31.770 --> 28:37.690]  There should be a couple other things in here the daytime temps are fine night temp temps are fine. No reports on humidity
[28:38.210 --> 28:43.810]  So I'm gonna read part of this and we may end up editing this because this is kind of long
[28:43.810 --> 28:47.130]  We don't need to review all of this here, but it does go on to say what's up
[28:47.130 --> 28:53.570]  You bad motherfucker on my last flower run, which was my first flower ever during hydroponics. I made several mistakes
[28:53.570 --> 28:56.810]  Yes, that is going to happen. But owning up to those mistakes is very important
[28:57.130 --> 29:02.770]  It says at the time I was doing half strength of the recommended feeding as I as it was working
[29:02.770 --> 29:08.250]  Well in veg, so I continued that same pattern when flipping to flower all was well until week five
[29:08.490 --> 29:11.890]  So they're doing the recommendation a lot of times we say
[29:12.410 --> 29:18.490]  Podcasters people who teach you about growing we say that you only need to use about half strength of what a nutrient company
[29:18.610 --> 29:24.610]  Recommends on the bottles because they do want you to buy more and you can always add something to your plants
[29:24.610 --> 29:26.050]  But you can't take nutrients out
[29:26.050 --> 29:31.650]  So start off at half strength see what the plants are doing if they're responding like they're hungry if they want more of something you
[29:31.650 --> 29:32.450]  Can give it to them
[29:32.450 --> 29:35.890]  But if they're acting like they're being burnt or overfed then you know
[29:35.890 --> 29:40.130]  You need to reduce it start off weaker work your way up dial it in figure it out from there
[29:40.130 --> 29:44.170]  So our friend here was following good advice going about it the right way. They were feeding
[29:44.690 --> 29:49.810]  Half strength nutrients and they were happy with it. The plant seemed happy until week five
[29:49.810 --> 29:53.510]  It says then week five. I let's see
[29:53.510 --> 29:59.450]  I noticed the PPM of the runoff was going up every day like they quit eating. So I added fresh
[29:59.850 --> 30:01.650]  5.5 pH water
[30:01.650 --> 30:06.610]  That water pH was way too low. You're pissing the plants off only to top off the res midweek
[30:06.610 --> 30:08.850]  But the runoff each day continued to climb
[30:09.050 --> 30:12.470]  So after two days, I dumped the res and started to flush with
[30:13.010 --> 30:18.750]  RO with RO water with the pH of five point six and then for the rest of the week
[30:18.750 --> 30:24.850]  I just watered with our water at a regular cycle watching the PPM drop back down from 1200 to
[30:25.290 --> 30:27.570]  1850 so you were getting a runoff of
[30:28.090 --> 30:30.090]  Of
[30:31.170 --> 30:36.570]  1850 okay. I continue this for a week and never dropped under 1200. I called the manufacturer
[30:36.570 --> 30:38.850]  Okay. Now I've got a couple of things to mention already
[30:39.850 --> 30:41.410]  Did the plants look okay?
[30:41.410 --> 30:47.690]  We didn't talk about what the plants looked like you just said then in week five you notice that the PPMs were way off
[30:50.010 --> 30:54.370]  You don't mention that the plants looked upset are you growing pH meters
[30:54.370 --> 30:58.130]  Are you growing EC meters or are we growing plants if the plants looked angry?
[30:58.130 --> 30:59.210]  You didn't include that here
[30:59.210 --> 31:04.450]  So I don't know but if you're just changing things up and doing random chaotic shit to your plants
[31:04.810 --> 31:11.330]  Because of a meter and the plants didn't say anything about it. Don't do that. Don't do that. The plants are the boss
[31:11.330 --> 31:17.230]  We're not growing meters. We're not growing monitors. We're not growing programs. We're not trying to make the fucking charts happy
[31:17.230 --> 31:22.530]  We're trying to make the plants happy. I love all of my toys my equipment my meters. It makes life easy
[31:23.410 --> 31:29.930]  But those aren't what I paid the most attention to I pay attention to the plants I know what the plants need
[31:29.930 --> 31:36.090]  I watch the plants do they look happy then I make a mental note of what parameters those plants enjoy
[31:36.090 --> 31:41.730]  I know that these plants like it about 82 degrees. They like it about 60% relative humidity
[31:41.730 --> 31:45.170]  They like a little bit of wind in here. They like it when I water them this often
[31:45.210 --> 31:50.870]  So then I set up devices that will tell me when those parameters are being met or when they're not being met
[31:50.870 --> 31:56.630]  I don't pay too much attention to the room to the equipment to the runoff to the pH coming out of the plants
[31:56.630 --> 31:59.310]  I watch the plants and if they're angry
[31:59.310 --> 32:04.110]  They'll tell me and then I can start checking my monitors my meters looking at reports
[32:04.110 --> 32:06.150]  I can see Oh a couple of days ago
[32:06.150 --> 32:10.230]  It got really hot in here and I can see that today they're acting a little bit goofy or a few days ago
[32:10.230 --> 32:13.870]  The runoff on the pH was a little bit high and now they're acting goofy. Now we can react
[32:13.870 --> 32:16.510]  I don't look at runoff numbers and say the numbers are wrong
[32:16.510 --> 32:21.190]  We have to change something as soon as you start doing that you fuck up the plants watch the plants
[32:21.190 --> 32:24.110]  They will tell you so that is the main thing to start with
[32:25.790 --> 32:29.370]  Yeah, you don't mention that the plants were mad you just say that the numbers were wrong
[32:29.370 --> 32:32.390]  so you changed it then you said you called the manufacturer and tech support and
[32:32.630 --> 32:39.390]  Got reprimanded for only using half of what they recommend my notes on my page straight-up say fuck that guy if somebody
[32:39.830 --> 32:42.990]  Reprimanded you for using their product the wrong way. Fuck that guy
[32:42.990 --> 32:47.210]  And again, I've only got to go by what you said and you said they reprimanded you
[32:47.210 --> 32:51.550]  So my if I called a company and I was like, hey, I need help with your product and they reprimanded me
[32:52.230 --> 32:57.890]  Fuck that company. I would never give them another dollar of my hard-earned money. They wouldn't even hear from me
[32:57.890 --> 33:01.550]  They wouldn't even I wouldn't even take the energy to talk shit about them on a podcast
[33:01.550 --> 33:08.810]  They I would just forget they even existed and the brand you're talking about until you brought them up. I basically forgot they existed anyway
[33:09.330 --> 33:15.710]  Let's keep moving so dude don't let a nutrient company reprimand you for doing anything wrong if they had good quality customer service
[33:16.010 --> 33:22.070]  They would are they what they should do is take you by your hand and guide you through it and do it the proper way
[33:22.070 --> 33:26.090]  That is their job if they want to call themselves customer service. That is the way to do it
[33:26.090 --> 33:31.750]  What they did was a dick move. That wasn't cool at all. That is not customer service. That's that's an ego problem
[33:32.050 --> 33:35.450]  That's that's that's a being a control freak and have an ego problem
[33:35.610 --> 33:42.170]  If you want somebody to use your product you don't reprimand that I don't think you should reprimand them if I wanted if you were
[33:42.170 --> 33:46.090]  Called me and you're like dude. This product isn't working. I'd say well, let's figure it out
[33:46.090 --> 33:48.670]  And I'd have a phone call with you and we talked about what did you do?
[33:48.670 --> 33:53.130]  Well, here's where you went wrong. Here's how you can fix it. Call me in a week. We'll see how it's going
[33:53.130 --> 33:56.690]  I wouldn't reprimand you like that's not the way shit works
[33:56.690 --> 33:59.970]  I hope you don't give them any more of your money abandon ship with those guys is my
[34:00.170 --> 34:04.790]  Vote with your dollars is what Scotty rule would tell us so it goes on but men
[34:04.790 --> 34:09.590]  I think I've answered most of your questions really dude. I'm gonna read a little bit more of this, but honestly
[34:10.350 --> 34:14.690]  One of your mistakes was adjusting due to numbers don't adjust due to numbers
[34:14.690 --> 34:17.110]  The bottom line is the plants are the boss in this whole situation
[34:17.310 --> 34:23.810]  Not the investors not the owner of the facility not the IRS guy not city planning and zoning
[34:23.990 --> 34:28.370]  not the consultant not the lead grower not the grow tech not the trimmer not the
[34:28.670 --> 34:31.670]  The compliance person none of those people are the boss
[34:31.670 --> 34:36.950]  They all like to think they are we all like to think we are the plants are the boss the plants dictate
[34:37.510 --> 34:42.630]  Everything in that place you should make a schedule for the plants and you should have some some stuff like that
[34:42.630 --> 34:47.550]  They can't write the rules and the schedules and they can't go get food, but they are the boss
[34:47.550 --> 34:53.630]  So let them be the boss. I do want to read more of this. But when you said you got reprimanded dude, that's frustrating
[34:53.630 --> 34:58.030]  Don't ever let a manufacturer reprimand you you should call them back and tell them that Rasta Jeff said to go fuck yourself
[34:58.750 --> 35:03.310]  Then says I didn't think it was right either, but I'm not gonna argue with them. I'm still learning
[35:03.310 --> 35:07.030]  Okay, so they did tell you to use it full strength. I'm learning I didn't know better than them
[35:07.390 --> 35:12.630]  Then the PPM stayed high then they started to drop again and the plants are now showing sign of flushing
[35:12.630 --> 35:16.110]  Well, yeah, you've been doing so much to him now that those plants are just gonna be angry you're in
[35:16.630 --> 35:19.190]  If you're in any sort of hydro like that, they they do
[35:19.670 --> 35:23.830]  They show you results very quickly and you've done a lot to them. So they've been beat up
[35:24.430 --> 35:26.430]  I'm already let's see
[35:26.910 --> 35:29.450]  Figured I'd switched PPM to EC on the next run
[35:29.450 --> 35:33.290]  Oh, yeah using a different scale may I messed you all up to when I check the trichomes during all this time
[35:33.290 --> 35:38.110]  They turn from clear to some milky and some seem to have stalled out. Your plants are confused. Yes
[35:38.670 --> 35:43.070]  I'm gonna read more of this to myself really quickly and we'll see if we can help you out anymore or if we've covered the
[35:43.070 --> 35:45.390]  Important parts harvest in time to move on
[35:45.950 --> 35:47.950]  Sometimes that's the best way to do it, dude
[35:47.950 --> 35:49.270]  cut it down and
[35:49.270 --> 35:55.230]  Take note of what you did and learn from it and know what to do and what not to do next time a lot of
[35:55.230 --> 35:58.870]  Learning is learning what not to do next time you if you get everything, right?
[35:58.870 --> 36:02.790]  Every time think about it like if you're a skateboarder or if you're doing some extreme sport
[36:02.790 --> 36:04.790]  You're out there on a fucking freestyle bike or a motorcycle
[36:05.110 --> 36:10.170]  If you nail the trick the first time every time you're never gonna learn anything. You're gonna get a big head
[36:10.170 --> 36:13.490]  You're gonna get a big ego and then when it comes time to perform in the X Games
[36:13.490 --> 36:17.390]  You're gonna get nervous and you're not gonna be able to do the basic tricks because you've been out there doing stale fish
[36:17.590 --> 36:20.350]  360s can't even fucking kickflip, right? So
[36:20.870 --> 36:25.470]  Yeah, learn you got to learn from your mistakes crash and burn and hurt yourself is where I was trying to head
[36:25.470 --> 36:30.390]  Fall down get some road rash break a couple bones and then you'll learn I don't need to do that shit again
[36:30.390 --> 36:32.670]  And you'll learn that I got to put my foot here. I got to put my foot here
[36:32.670 --> 36:35.550]  You'll start landing your tricks. That's where I was trying to go with all that nonsense
[36:36.110 --> 36:41.070]  There's a lot to this message, but you've harvested this message came in a while back
[36:42.430 --> 36:44.430]  my main point of this dude is
[36:45.150 --> 36:46.350]  Don't grow meters
[36:46.510 --> 36:53.190]  Don't grow meters don't adjust too much to the meters and then don't ever let a nutrient company representative talk down to you
[36:53.190 --> 36:55.110]  I don't know who you are
[36:55.110 --> 37:01.170]  But nobody should ever reprimand you nobody maybe your mama or daddy, but that's the only persons
[37:02.030 --> 37:04.950]  Maybe you're married to sorry. Let's see. I
[37:06.510 --> 37:07.670]  Don't have page two of this
[37:07.670 --> 37:11.310]  Anyway, there was a second page to this but I feel like I have answered most of this question
[37:11.310 --> 37:15.070]  This one actually came to us quite a while ago. So that crop has been harvested
[37:15.070 --> 37:19.270]  I did want to make sure to read that because when you said you were reprimanded by the
[37:19.590 --> 37:21.590]  representative of that grow company it definitely
[37:21.750 --> 37:26.670]  It made me frustrated so I want to come on here and just make sure that you stand up for yourself next time and
[37:27.150 --> 37:32.590]  My main point is don't grow meters. We're not growing meters. We're not growing EC meters. We're not growing
[37:32.590 --> 37:35.350]  I love all my toys. Don't get me wrong. I always talk about that
[37:35.350 --> 37:38.430]  I know my friends that give me meters and make programs and stuff
[37:38.430 --> 37:41.390]  They're going come on use the meters I do but they're not the boss
[37:41.390 --> 37:44.950]  the plants are the boss the meters are what I use to as
[37:45.270 --> 37:49.950]  Markers and indicators if I've got a problem, then I go to the meters the plants say something's wrong
[37:49.950 --> 37:50.630]  I look at them
[37:50.630 --> 37:57.110]  I can usually identify a problem but I can use the meters the programs the notes to kind of back up my claims if I have
[37:57.110 --> 38:01.190]  To go to a facility owner and say hey, I think this is happening. We need to spend money on this
[38:01.270 --> 38:03.590]  They say prove it and I go the plants showed this
[38:03.710 --> 38:10.110]  The status shows this report show this and this piece of equipment shows this I've isolated the problem to this they go
[38:10.110 --> 38:14.270]  That's good work. We'll order the product you think I don't just go. Hey, the plants are looking like this
[38:14.270 --> 38:19.190]  We got to add cow mag and they go. Oh, how do you know that and I go cuz they're showing little rusty spots, dude
[38:19.270 --> 38:20.990]  They go. No, let's look at the reports
[38:20.990 --> 38:25.070]  Let's look at some shit and let's fucking back that claim up with something. Then we adjust the cow mag
[38:25.590 --> 38:29.590]  Alright, I did want to make sure to get that one answered because it did come in quite a ways ago
[38:29.590 --> 38:31.790]  I feel like I rambled through that one quite a bit
[38:31.790 --> 38:37.670]  But one of your problems is that you're mixing brands. It looks like you were doubling up on your base nutrients in this also
[38:38.190 --> 38:44.350]  Use a more reputable brand use a brand that didn't reprimand you I would recommend using new Millennium bottled nutrients
[38:44.350 --> 38:46.030]  They don't pay me to say that but they're good people
[38:46.030 --> 38:50.390]  They've got great customer service and a lot of my teachings are based on using their products
[38:50.390 --> 38:55.910]  So if you're using them, you can follow along very easily with me. It's very easy to understand that way
[38:56.270 --> 38:58.270]  but don't let anyone reprimand you and
[38:59.270 --> 39:02.470]  Grow from your heart watch the plants. Don't worry so much about the meters
[39:02.470 --> 39:06.070]  All right, ladies and gentlemen boys girls pamps hose friends foes
[39:06.070 --> 39:12.870]  Smokers growers clone cutters pollen chuckers all you beautiful cannabis enthusiasts out there. That is all I've got for you for this episode of the show
[39:12.870 --> 39:16.750]  I want to thank you again for hanging out if you have any questions corrections comments or concerns
[39:16.750 --> 39:21.270]  You know that I would love to hear from you. The email address of course is grow from your heart at hotmail.com
[39:21.830 --> 39:25.710]  Please don't be shy reach out. Let me know what you think if you've got any updates
[39:25.710 --> 39:31.350]  If you want me to talk about something on the show, let me know. I love generating listener created content
[39:31.350 --> 39:35.350]  Also, don't forget to check us out on discord the link is in the description below
[39:35.350 --> 39:38.550]  Discord the link is in the show notes and in the video description
[39:38.830 --> 39:41.390]  Also, don't forget about the patreon at patreon.com
[39:42.110 --> 39:47.310]  Forward slash grow from your heart. Alright, it is time for me to wrap up this show, you know
[39:47.310 --> 39:49.410]  I'll be back in a couple of days with fresh new content
[39:49.410 --> 39:54.470]  I want to give a giant shout out to my friend Jinx proof and until next time take a fat dab and
[39:54.590 --> 39:56.590]  Give your mom a hug for me
