[00:00.000 --> 00:01.800]  Welcome back, Podcast World.
[17:07.580 --> 17:09.980]  And I, it's, it's, it's that good.
[17:09.980 --> 17:12.500]  I've got a jar of that batter sitting here on the table.
[17:12.500 --> 17:14.220]  So that's why it felt like it was home.
[17:14.220 --> 17:15.700]  I've been smoking a lot of that stuff.
[17:15.700 --> 17:19.700]  The diamonds and sauce, you take 15 dabs out of a jar of diamonds and sauce.
[17:19.700 --> 17:21.020]  You've still got diamonds and sauce.
[17:21.060 --> 17:22.060]  Exactly.
[17:22.060 --> 17:23.060]  The same thing with batter.
[17:23.060 --> 17:27.620]  It's like the, the little burnt parts leftover when you're making pancakes.
[17:27.620 --> 17:28.620]  You know what I mean?
[17:28.620 --> 17:30.620]  It looks like a baby food jar that you let your baby eat out of.
[17:30.620 --> 17:31.620]  Yeah.
[17:31.620 --> 17:32.620]  It's just like a mess.
[17:32.620 --> 17:33.620]  I know offense to that batter.
[17:33.620 --> 17:34.620]  That's just what happens to it.
[17:34.620 --> 17:38.580]  So just to recap, third place, Kimmy Jones, second place.
[17:38.580 --> 17:39.580]  What was that?
[17:39.580 --> 17:40.740]  Oh, Kimmy Jones and dab logic.
[17:40.740 --> 17:42.420]  Second place Clementine from apothecary.
[17:42.420 --> 17:44.700]  First place mimosa from Nomad extracts.
[17:44.700 --> 17:47.660]  Big shout out to everybody that won in the, uh, the, what is it?
[17:47.660 --> 17:48.660]  Pro division.
[17:48.820 --> 17:53.620]  Everything, all the booths that were set up, all of those were everything I tried from
[17:53.620 --> 17:54.620]  a booth was pretty nice.
[17:54.620 --> 17:55.620]  So that was acceptable.
[17:55.620 --> 18:01.100]  I had two different booths had Rosin that I really liked and I don't like Rosin.
[18:01.100 --> 18:05.900]  One of the, uh, one of the, one of my favorites that I was voting for would probably have
[18:05.900 --> 18:06.900]  been a Rosin.
[18:06.900 --> 18:09.420]  If I got to pick my top five favorite, I think one of them was a Rosin.
[18:09.420 --> 18:11.500]  It was gassy and kind of Kimmy flavored.
[18:11.500 --> 18:14.860]  Uh, in the, so let's talk about the home grower area.
[18:14.860 --> 18:19.180]  I don't have the list because I can't find it posted on any social media anywhere.
[18:19.180 --> 18:21.860]  I do know that number three, I don't know the person's name.
[18:21.860 --> 18:23.180]  I can't think of it off the top of my head.
[18:23.180 --> 18:24.180]  I met the kid.
[18:24.180 --> 18:25.180]  He's a great person.
[18:25.180 --> 18:26.940]  He's a good grower, super enthusiastic.
[18:26.940 --> 18:27.940]  He's one of those young dudes.
[18:27.940 --> 18:28.940]  It's like, what's up, bro.
[18:28.940 --> 18:30.100]  Check out what I grew, what I entered.
[18:30.100 --> 18:32.220]  He entered, I've got a nice little portion of it.
[18:32.220 --> 18:33.220]  I'm pointing over there.
[18:33.220 --> 18:34.460]  Like Mike can see where it is.
[18:34.460 --> 18:35.460]  Yeah.
[18:35.460 --> 18:37.020]  There's some golden goat shatter over there.
[18:37.020 --> 18:39.460]  Uh, that golden goat was very beautiful.
[18:39.460 --> 18:41.500]  That one third place, it tastes good.
[18:41.500 --> 18:43.980]  I took a big fat, I knew what that was when I unfolded the parchment.
[18:44.100 --> 18:45.420]  I was like, well, that's a golden goat.
[18:45.420 --> 18:47.580]  And I took a big fat dab of that one.
[18:47.580 --> 18:49.340]  It tasted so golden goat.
[18:49.340 --> 18:51.100]  He did a really perfect job on that one.
[18:51.100 --> 18:52.380]  It shattered that later.
[18:52.380 --> 18:53.380]  It's shattered, bro.
[18:53.380 --> 18:54.380]  And I would smoke it right now.
[18:54.380 --> 18:57.340]  If you put some of it in front of me, I would smoke that shatter and I don't smoke a lot
[18:57.340 --> 18:58.340]  of shatter.
[18:58.340 --> 18:59.720]  So third place was shatter.
[18:59.720 --> 19:00.720]  Second place.
[19:00.720 --> 19:01.720]  I apologize.
[19:01.720 --> 19:02.720]  I don't remember.
[19:02.720 --> 19:03.720]  Don't know.
[19:03.720 --> 19:04.720]  Don't recall who that was.
[19:04.720 --> 19:06.980]  Somebody will post a comment on the YouTube channel.
[19:06.980 --> 19:09.860]  Somebody will tell us who second place was, and then I'll give you an update on the next
[19:09.860 --> 19:10.860]  episode.
[19:11.260 --> 19:14.460]  First place was dialed in terpenes.
[19:14.460 --> 19:18.860]  If you guys have been watching the dude grows show podcast, dialed in terpenes was recently
[19:18.860 --> 19:20.660]  on that show.
[19:20.660 --> 19:24.700]  He was walking around the event with much confidence and there was a reason why, because
[19:24.700 --> 19:26.020]  his product crushed it.
[19:26.020 --> 19:27.020]  He took first place.
[19:27.020 --> 19:29.720]  He's got a dude grows concentration cup belt.
[19:29.720 --> 19:30.720]  So big shout out to everybody.
[19:30.720 --> 19:32.980]  I apologize again for not having the top three.
[19:32.980 --> 19:36.820]  I think that's the one real piece of constructive criticism we could put out there for the event
[19:36.820 --> 19:39.660]  is afterwards to a better job post in the winter.
[19:39.660 --> 19:40.660]  Yeah.
[19:41.460 --> 19:45.460]  And then that live also would have been another thing, but dude, um, there were so many dabs
[19:45.460 --> 19:50.220]  taken and so much cannabis consumed that, uh, we're lucky.
[19:50.220 --> 19:55.420]  We remember to do the award ceremony because people were stoned, bro.
[19:55.420 --> 19:56.420]  Yep.
[19:56.420 --> 19:57.820]  It was, it was a stony event.
[19:57.820 --> 19:59.380]  I'm looking at the dude grows.
[19:59.380 --> 20:03.060]  I'm looking for the dude grows Instagram right now so that we can see.
[20:03.060 --> 20:04.060]  Yeah.
[20:04.060 --> 20:05.420]  They haven't posted any updates yet.
[20:05.420 --> 20:06.980]  So that would be my advice to them.
[20:06.980 --> 20:10.220]  All we ask for is some winners posted to social media and we'll be cool.
[20:10.780 --> 20:12.540]  I bet they'll say it on their podcast.
[20:12.540 --> 20:14.740]  Also, Hey, you guys make sure you support my friends.
[20:14.740 --> 20:15.740]  The dude grows podcast.
[20:15.740 --> 20:16.740]  They're good friends of mine.
[20:16.740 --> 20:19.300]  I feel a lot of people like you advertise another podcast.
[20:19.300 --> 20:20.300]  Fuck yeah, I do.
[20:20.300 --> 20:21.300]  Those are my friends.
[20:21.300 --> 20:22.300]  Make sure you support them.
[20:22.300 --> 20:23.940]  Big shout out to Scotty real big shout out to the dude.
[20:23.940 --> 20:27.580]  Also a big shout out to my buddy, the guru, uh, holding it down, keeping the show alive.
[20:27.580 --> 20:30.140]  Uh, and also all the warehouse crew, big shout out to everybody.
[20:30.140 --> 20:31.700]  They don't get enough love and attention.
[20:31.700 --> 20:34.260]  Uh, warehouse, Kyle, everybody out there working it.
[20:34.260 --> 20:37.660]  Uh, shout out, you know, everybody, uh, Jay Maestro, Jr.
[20:37.660 --> 20:38.660]  Token.
[20:38.660 --> 20:39.660]  If I missed you, I'm sorry.
[20:39.660 --> 20:40.660]  I'm tapped out.
[20:40.660 --> 20:42.460]  Um, dude, the event was awesome.
[20:42.460 --> 20:44.460]  I feel like we covered most of the event.
[20:44.460 --> 20:47.300]  Uh, going live from the event was fun.
[20:47.300 --> 20:50.900]  Scotty real kept creeping up on me and he would ask me a silly question and I'd start
[20:50.900 --> 20:51.900]  to answer and go, be careful.
[20:51.900 --> 20:52.900]  We're on Instagram live.
[20:52.900 --> 20:55.140]  And I'd be like, oh shit, I was about to say something.
[20:55.140 --> 20:56.700]  I really don't want to say on Instagram live.
[20:56.700 --> 20:58.900]  Cause you just asked me a fucking awkward question.
[20:58.900 --> 21:01.020]  Uh, we spent a lot of time on Instagram live.
[21:01.020 --> 21:02.020]  That was a lot of fun.
[21:02.020 --> 21:07.460]  Granny's Instagram live goes so fast that her comments are just, you can't even read
[21:08.260 --> 21:09.260]  them.
[21:09.260 --> 21:10.260]  It's fucking crazy.
[21:10.260 --> 21:11.260]  I don't get that many.
[21:11.260 --> 21:12.260]  I'm not jealous at all.
[21:12.260 --> 21:23.220]  Um, so I guess the part now is to, um, first off, let's invite everybody to next year's
[21:23.220 --> 21:24.780]  concentration celebration.
[21:24.780 --> 21:26.420]  You follow the party.
[21:26.420 --> 21:27.420]  It was fun.
[21:27.420 --> 21:30.860]  Did you see on social media and look for their four 20 and seven 10 parties?
[21:30.860 --> 21:31.860]  That's right.
[21:31.860 --> 21:32.860]  Do that.
[21:32.860 --> 21:33.860]  Do that.
[21:33.860 --> 21:34.860]  Do that.
[21:34.860 --> 21:36.340]  Um, then we should give a shout out to all of our friends that supported us and invited
[21:36.340 --> 21:37.340]  us.
[21:38.220 --> 21:39.220]  I think I've got a list here.
[21:39.220 --> 21:40.220]  Did I do it right?
[21:40.220 --> 21:43.820]  Um, of course I owe a giant shout out to Scotty real Scotty without you.
[21:43.820 --> 21:45.900]  Yeah, dude, thank you.
[21:45.900 --> 21:47.540]  Without you, that event would, it would not have happened.
[21:47.540 --> 21:48.580]  That was your idea.
[21:48.580 --> 21:49.580]  You mentioned it.
[21:49.580 --> 21:52.900]  He mentioned it on the podcast one time and before he was done with the sentence on the
[21:52.900 --> 21:53.940]  show, I was texting him.
[21:53.940 --> 21:58.620]  If this doesn't happen, like you failed, like you mentioned it, it's got to happen manifest.
[21:58.620 --> 22:00.780]  I was like, I'll pay for a booth right now.
[22:00.780 --> 22:02.140]  And so we got that shit to happen.
[22:02.140 --> 22:03.540]  So big shout out to Scotty real.
[22:03.540 --> 22:05.260]  Uh, Scotty does not work alone.
[22:05.260 --> 22:07.780]  He's got a nice team behind him.
[22:07.780 --> 22:12.540]  Team Scotty real team, DGC team, dude grows team recharge, uh, whatever you want to call
[22:12.540 --> 22:14.180]  him, call them.
[22:14.180 --> 22:15.180]  He's got a nice crew.
[22:15.180 --> 22:16.180]  So shout out to all of them.
[22:16.180 --> 22:17.220]  I don't know who all of them are.
[22:17.220 --> 22:18.220]  There was a Google document.
[22:18.220 --> 22:19.220]  It's a big team.
[22:19.220 --> 22:20.220]  Yeah.
[22:20.220 --> 22:23.580]  There was a Google doc in which a lot of people were participating and adding, uh, information
[22:23.580 --> 22:24.580]  to.
[22:24.580 --> 22:25.580]  So shout out to everybody on that Google doc.
[22:25.580 --> 22:26.580]  That was kind of fun.
[22:26.580 --> 22:31.680]  Uh, so I always shout out to Scotty also guru and the dude, uh, the entire DGC crew and
[22:31.680 --> 22:33.340]  all the people that work behind the scenes.
[22:33.340 --> 22:35.240]  They talk about the folks behind the scenes.
[22:36.220 --> 22:39.160]  Also big shout out to my friends at spectrum King.
[22:39.160 --> 22:40.160]  I owe them a shout out.
[22:40.160 --> 22:45.160]  I also, my friends at be nails, a shout out, big shout out to the, to Ali at be nails,
[22:45.160 --> 22:47.640]  much love, much respect for all the support.
[22:47.640 --> 22:52.200]  Also a big shout out to our friends at mammoth P what I had a good time partying with our
[22:52.200 --> 22:54.480]  friends at mammoth P good folks there.
[22:54.480 --> 22:58.080]  Um, dude, aquaponics, Steve from potent Ponics.
[22:58.080 --> 22:59.080]  We owe Steve a big shout out.
[22:59.080 --> 23:00.080]  He did a lot of work.
[23:00.080 --> 23:01.760]  Uh, he hung out at the booth a lot.
[23:01.760 --> 23:02.760]  Very cool kid.
[23:02.760 --> 23:03.760]  Big shout out.
[23:03.760 --> 23:05.240]  I love having granny without granny.
[23:05.240 --> 23:07.800]  That event would not have been as much fun.
[23:07.800 --> 23:09.320]  Granny is a fucking party on her own.
[23:09.320 --> 23:10.520]  I know I talk about it all the time.
[23:10.520 --> 23:15.320]  You guys, this lady is 63 years old and she will outsmoke and out dab you.
[23:15.320 --> 23:20.360]  I don't know who you are, but she will outsmoke and out dab you and she will laugh at you.
[23:20.360 --> 23:22.160]  She's got the heart of gold.
[23:22.160 --> 23:25.240]  She is the fucking funniest, sweetest lady that there is.
[23:25.240 --> 23:26.440]  She has such a good time.
[23:26.440 --> 23:28.720]  She's nothing but love and energy and good vibes.
[23:28.720 --> 23:30.720]  So having granny there was amazing.
[23:30.720 --> 23:31.920]  Fun dabbing with granny.
[23:31.920 --> 23:32.920]  Yes.
[23:33.080 --> 23:34.080]  I love the grumpy grandpa.
[23:34.080 --> 23:37.120]  Uh, Kevin wasn't so grumpy, so it was a lot of fun hanging out with him.
[23:37.120 --> 23:38.440]  He honestly got to meet grandpa.
[23:38.440 --> 23:40.040]  Yeah, he's a cool guy, ain't he?
[23:40.040 --> 23:42.080]  He's not super grumpy like he's made out to be.
[23:42.080 --> 23:43.480]  That's just his nickname, grumpy grandpa.
[23:43.480 --> 23:44.480]  We talked about guitars.
[23:44.480 --> 23:47.160]  Uh, we talked about granny a little bit when she wasn't looking.
[23:47.160 --> 23:48.320]  Uh, really cool dude.
[23:48.320 --> 23:49.400]  It's a big shout out to Kevin.
[23:49.400 --> 23:51.320]  I hope we get to hang out more often at more events.
[23:51.320 --> 23:54.280]  I know sometimes he keeps to himself, but I'm going to get that old man talking to me
[23:54.280 --> 23:55.280]  more.
[23:55.280 --> 23:56.280]  He's a good dude.
[23:56.280 --> 23:57.280]  Uh, man, I want to give you a shout out.
[23:57.280 --> 23:58.280]  You fucking made it.
[23:58.280 --> 23:59.280]  I did.
[23:59.280 --> 24:00.280]  I finally made it to an event.
[24:01.240 --> 24:03.960]  And I was able to get out for several hours.
[24:03.960 --> 24:07.840]  It's not easy when there's a two hour drive on the either end of a three hour event.
[24:07.840 --> 24:11.640]  I dude, I was there from fucking three 30 to 1130.
[24:11.640 --> 24:12.640]  So I know, Jimmy, how were you?
[24:12.640 --> 24:13.640]  You left about the same time as me.
[24:13.640 --> 24:15.040]  Funny enough, Mike and I bumped into each other.
[24:15.040 --> 24:18.360]  We left and then reunited in the men's room at a gas station.
[24:18.360 --> 24:19.360]  Yeah.
[24:19.360 --> 24:25.240]  That sounds really awkward, but it wasn't in a, I was pissing and he walked up from
[24:25.240 --> 24:26.240]  behind me, goes, Hey hippie.
[24:26.240 --> 24:27.640]  And then he pissed at a separate stall.
[24:27.640 --> 24:28.640]  It was nothing weird.
[24:28.640 --> 24:29.920]  I got snacks, he got gas.
[24:30.560 --> 24:31.560]  We got the fuck out.
[24:31.560 --> 24:33.560]  And that was like a good 30 miles outside of Denver too.
[24:33.560 --> 24:35.000]  Uh, so dude, thank you.
[24:35.000 --> 24:36.000]  I'm glad you made it.
[24:36.000 --> 24:37.000]  It was fun having you at the booth.
[24:37.000 --> 24:40.600]  Uh, and it was fun when stabby realized that you were white Mike.
[24:40.600 --> 24:43.120]  He goes, I heard white Mike was coming and I go, you mean this guy?
[24:43.120 --> 24:47.320]  And he goes, Oh, and he was just like, people's faces were, were great.
[24:47.320 --> 24:50.960]  And then on social media, there's a great picture of you, me and Scotty going around
[24:50.960 --> 24:53.720]  in some of the comments underneath that have had me rolling all week.
[24:53.720 --> 24:54.720]  That's really funny.
[24:54.720 --> 24:59.520]  Scotty is not standing on a bench or a booster seat of any sort.
[24:59.520 --> 25:04.240]  And that photo, that is how tall Scotty really is.
[25:04.240 --> 25:06.880]  Mike's looking at me like, why the fuck you lying to everybody?
[25:06.880 --> 25:08.200]  Because they know I'm lying to them.
[25:08.200 --> 25:09.200]  It's funny.
[25:09.200 --> 25:13.200]  Somebody even pointed out just the angle it's taken makes you look like the shortest person
[25:13.200 --> 25:14.200]  there.
[25:14.200 --> 25:17.320]  And you're pretty upfront about the fact that you're like six, three, six, five.
[25:17.320 --> 25:18.480]  I am six, five.
[25:18.480 --> 25:19.680]  Mike's at least six, four.
[25:19.680 --> 25:24.160]  And then Scotty's got to be at least like a good four, 11, four, 11, five, three or
[25:24.160 --> 25:25.160]  something.
[25:25.160 --> 25:26.160]  No, I'm just fucking with you, Scotty.
[25:26.160 --> 25:27.160]  Nothing but love.
[25:27.160 --> 25:29.240]  It's Scottie's a normal size, three of magic though.
[25:29.240 --> 25:30.240]  Scottie's a normal size dude.
[25:30.240 --> 25:34.080]  But when he's standing next to us, it makes him shrink down to a normal person size.
[25:34.080 --> 25:36.040]  He gets all weird, but big shot at the Scotty.
[25:36.040 --> 25:37.040]  That is a great picture.
[25:37.040 --> 25:38.800]  Um, let's see who else gets shot at.
[25:38.800 --> 25:42.000]  I'm just trying to run through these without sounding like a, some kind of award show or
[25:42.000 --> 25:43.000]  something.
[25:43.000 --> 25:47.560]  Um, Oh dude, I got to give a giant shout out to Amy without Amy, the iReed genetics booth
[25:47.560 --> 25:49.560]  wouldn't flow as smoothly as it does.
[25:49.560 --> 25:52.080]  People come and we do some, some business there.
[25:52.080 --> 25:53.920]  Uh, there are some shirts available.
[25:54.680 --> 25:56.560]  There are some iReed gifts available there.
[25:56.560 --> 25:57.560]  And people want to talk to me.
[25:57.560 --> 26:01.600]  Like we talked about earlier and I want to talk to people and sometimes four and five,
[26:01.600 --> 26:04.200]  maybe six, 22 people want to talk to me at a time.
[26:04.200 --> 26:08.400]  And Amy is able to say that guy right there wanted a shirt and she'll grab the shirt and
[26:08.400 --> 26:11.640]  she'll hear what size and what color shirt and she'll have it out before I could say,
[26:11.640 --> 26:12.960]  what size and color did you need, bro?
[26:12.960 --> 26:14.520]  And they'll say a black extra large.
[26:14.520 --> 26:15.520]  And she'd like, here it is.
[26:15.520 --> 26:17.120]  And she'll tap me on the shoulder with the shirt.
[26:17.120 --> 26:20.080]  No, I, you guys had a beautiful little system going.
[26:20.080 --> 26:21.080]  I was impressed.
[26:21.080 --> 26:22.800]  Well, yeah, without her, it wouldn't happen that way.
[26:22.840 --> 26:24.640]  It would be me stoned stumbling through.
[26:24.640 --> 26:26.640]  So what'd you want again, bro?
[26:26.640 --> 26:26.920]  Yeah.
[26:26.920 --> 26:27.200]  Yeah.
[26:27.200 --> 26:28.200]  So big shout out to Amy.
[26:28.200 --> 26:30.040]  Uh, I would have fucked up a lot of things without her.
[26:30.040 --> 26:32.600]  She alphabetized all of the products that we carry.
[26:32.600 --> 26:34.240]  Uh, she keeps a lot of things in line.
[26:34.240 --> 26:35.080]  She does a really good job.
[26:35.080 --> 26:36.080]  So big shout out to her.
[26:36.080 --> 26:37.360]  It wouldn't happen without her.
[26:37.360 --> 26:39.400]  Um, here's where it gets fun.
[26:39.400 --> 26:41.520]  Big shout out to my buddy, Stabby McStabwood.
[26:41.520 --> 26:43.320]  That dude traveled a long, long way.
[26:43.320 --> 26:44.720]  He drove several minutes of hours.
[26:44.720 --> 26:47.160]  Uh, so yeah, it was a good time to hang out with him again.
[26:47.160 --> 26:48.440]  That's the second or maybe third time.
[26:48.440 --> 26:49.680]  Second time I got to hang out with him.
[26:49.960 --> 26:53.000]  I'll see you Thursday on the embracing organics show.
[26:53.200 --> 26:54.000]  Cannot wait.
[26:54.320 --> 26:55.800]  Uh, for giving a shout out to Stabby.
[26:56.120 --> 26:57.520]  So I said, Stabby has weird.
[26:57.640 --> 26:59.040]  We've got to give a shout out to Stoney.
[26:59.040 --> 27:00.360]  Big shout out to Stoney scholar.
[27:00.800 --> 27:05.440]  Um, also an anonymous friend gave me a really cool gift of a really cool pipe.
[27:05.760 --> 27:07.560]  Uh, man, that fucking pipe is cool.
[27:07.560 --> 27:10.880]  It's a green and blue and it's got some yellows and it's got some UV working.
[27:10.880 --> 27:12.520]  It's a Sherlock shout out.
[27:12.520 --> 27:13.360]  Thank you for the pipe.
[27:13.360 --> 27:14.200]  That is really cool.
[27:14.440 --> 27:16.040]  Also shout out to Tenasi.
[27:16.400 --> 27:20.520]  Uh, always good to see Tenasi and his lovely lady, lovely lady at the event.
[27:20.520 --> 27:22.080]  That was harder to say than it should have been.
[27:22.520 --> 27:24.040]  Uh, who else do we need to shout out for?
[27:24.640 --> 27:26.640]  We've got to give a huge shout out to cultivated synergy.
[27:26.880 --> 27:29.320]  Oh, and I always shout out to, uh, Jay bro.
[27:29.320 --> 27:31.360]  Jay bro brought me yet another gift.
[27:31.640 --> 27:34.120]  That man's brings the fucking greatest gifts.
[27:34.360 --> 27:35.240]  So thank you, brother.
[27:35.240 --> 27:38.480]  I hope you hear this, uh, big shout out from one dead head to another.
[27:38.680 --> 27:40.360]  Uh, Hey now, I appreciate that.
[27:40.560 --> 27:42.040]  But back to cultivated synergy.
[27:42.240 --> 27:43.360]  Cultivated synergy.
[27:43.480 --> 27:48.480]  That's honestly, if the, if the event gets 30% more popular, 30% more attendance,
[27:52.440 --> 27:53.280]  it's not going to fit.
[27:53.840 --> 27:58.320]  I think the max capacity with the part, there's more of the venue we can open.
[27:58.760 --> 27:59.800]  We didn't open the whole place.
[27:59.800 --> 28:01.200]  There are parts that were sealed off.
[28:01.200 --> 28:02.600]  But it's a great little space.
[28:02.640 --> 28:02.840]  Yeah.
[28:02.840 --> 28:06.080]  If you can pay for more of the building, we didn't pay for more of it, apparently,
[28:06.240 --> 28:07.200]  which was fine.
[28:07.200 --> 28:09.480]  We wanted to keep it right around where we did.
[28:09.880 --> 28:13.080]  Uh, I think that section of the building, I think there were
[28:13.080 --> 28:15.240]  300 approximately in that area.
[28:15.280 --> 28:18.240]  It can hold three 50 before we have to open more of the building.
[28:18.440 --> 28:21.560]  So when it was, it was comfortable to, it wasn't overcrowded.
[28:21.560 --> 28:22.560]  It wasn't hot.
[28:22.560 --> 28:24.680]  There was a space to move around.
[28:24.680 --> 28:27.720]  There was space to set your stuff down for a minute and sit down and drink some
[28:27.720 --> 28:28.560]  water.
[28:29.000 --> 28:35.040]  Um, it's set up, it kind of looks like it'd be a spot for like an obnoxious
[28:35.040 --> 28:35.960]  corporate meeting.
[28:36.600 --> 28:36.880]  They do.
[28:36.880 --> 28:41.160]  There's a kitchen there where you could like legit make a full meal.
[28:41.160 --> 28:45.080]  All the kitchen implements were there to use a dishwasher fridge.
[28:45.680 --> 28:50.800]  Um, the whole getup, there's like a living room space with a bunch of comfy
[28:50.800 --> 28:52.960]  chairs and couches and some tables.
[28:53.360 --> 28:57.000]  And then there was like just open space with a nice floor for all the booth
[28:57.000 --> 28:57.440]  tables.
[28:57.440 --> 28:58.720]  It was a really nice spot for this.
[28:58.760 --> 29:01.880]  We should mention the gorgeous artwork on the walls as well.
[29:01.920 --> 29:02.880]  Beautiful artwork.
[29:02.920 --> 29:04.320]  Well, well-maintained artwork.
[29:04.320 --> 29:07.520]  One thing I was going to say, when you said they could host boring, obnoxious
[29:07.520 --> 29:08.680]  meetings there, they do that.
[29:08.960 --> 29:12.280]  Uh, that place holds events like a couple of weeks ago, maybe a week ago,
[29:12.280 --> 29:13.120]  no, it was two weeks ago.
[29:13.360 --> 29:15.880]  They had the home growers cup, which was the same type of event.
[29:15.880 --> 29:19.800]  Like we had then the weekend after that it was the Colorado department of
[29:19.800 --> 29:25.040]  agriculture and MED, uh, sort of a symposium of some sort where there was
[29:25.040 --> 29:26.640]  absolutely no consumption.
[29:26.640 --> 29:28.920]  That's where the suits and all the tide folks were hanging out.
[29:29.240 --> 29:30.840]  And then the next week they've got us back.
[29:31.920 --> 29:32.280]  Right.
[29:32.280 --> 29:34.640]  Well, that's also, they do bud tender nights there.
[29:34.640 --> 29:36.360]  They do a industry night there.
[29:36.360 --> 29:38.120]  They'll do Cincy night there quite often.
[29:38.120 --> 29:39.080]  So it's a really cool place.
[29:39.080 --> 29:40.880]  A really, really nice space.
[29:42.160 --> 29:44.000]  I was immediately impressed with the venue.
[29:44.640 --> 29:44.920]  Yeah.
[29:45.080 --> 29:48.520]  There's a young lady there whose name I do not know, uh, who does a really good
[29:48.520 --> 29:52.440]  job when we get there, she frantically runs around and she's like, what do you
[29:52.440 --> 29:52.720]  need?
[29:53.160 --> 29:55.160]  Like, and that's what, what do you need?
[29:55.160 --> 29:55.680]  That's her quiet.
[29:55.680 --> 29:57.880]  And sometimes that's all you need is somebody to go, Hey, what do you need?
[29:58.120 --> 30:01.200]  Even if you don't need anything for someone to go, what do you need?
[30:01.240 --> 30:03.720]  You go, shit, we're taken care of, but thank you.
[30:03.720 --> 30:05.400]  I needed to know I was taken care of.
[30:05.400 --> 30:05.600]  Yeah.
[30:05.600 --> 30:06.040]  I know.
[30:06.080 --> 30:06.280]  Yep.
[30:06.320 --> 30:09.000]  I need to know who to talk to when shit does go wrong and you're the person I'm
[30:09.000 --> 30:11.840]  going to need when I need that window closed because or opened or whatever.
[30:11.840 --> 30:12.640]  Now I know who to find.
[30:12.640 --> 30:13.040]  Thank you.
[30:13.360 --> 30:16.080]  But yeah, she, she runs around and asks, asks, what do you need?
[30:16.080 --> 30:19.720]  If you need an extension cord or more tables or a table cloth or whatever,
[30:19.720 --> 30:20.520]  she's got you covered.
[30:20.520 --> 30:21.680]  So that's always nice.
[30:21.680 --> 30:23.600]  So big shout out to our friends at cultivated synergy.
[30:24.000 --> 30:26.520]  Uh, man, we've just been ranting, giving people shout outs.
[30:26.600 --> 30:32.920]  It's, it was so nice to go to, to a good and smoothly functioning consumption
[30:33.920 --> 30:39.120]  um, a couple of the others that I've managed to make it to over the years.
[30:40.040 --> 30:42.880]  There's always some just like, why is this happening?
[30:42.960 --> 30:46.760]  Well, there was another five minutes of thought two days ago, solves this
[30:46.760 --> 30:48.800]  headache for the 300 people that are here.
[30:48.800 --> 30:49.560]  Like, come on now.
[30:49.640 --> 30:52.280]  There was any parallel job.
[30:52.320 --> 30:52.560]  Yeah.
[30:52.560 --> 30:57.120]  There was an event that happened right next in our hometown that we drove
[30:57.120 --> 31:00.720]  108 miles away from, um, to go to a better one.
[31:01.120 --> 31:03.520]  But that event I heard was a complete shit show.
[31:03.560 --> 31:06.880]  So I'm glad that we went to the event, which we chose to support
[31:06.880 --> 31:08.400]  to a reputable event folks.
[31:08.400 --> 31:08.800]  Yes.
[31:08.800 --> 31:09.240]  Yes.
[31:09.640 --> 31:10.000]  All right, Mike.
[31:10.000 --> 31:12.320]  It sounds like we've been shouting out the dude grows.
[31:12.720 --> 31:15.880]  Concentration celebration event for quite enough time.
[31:15.880 --> 31:17.720]  We've given them 30 good solid minutes.
[31:18.480 --> 31:20.760]  There are a lot of people who I did not give a shout out.
[31:20.760 --> 31:23.760]  A lot of people, uh, Dray McFly, you get a shout out.
[31:25.440 --> 31:29.480]  If I wanted to list off everybody who I high five, we'd have another half hour
[31:29.640 --> 31:29.920]  yeah.
[31:30.640 --> 31:34.200]  Jeremy and Cheryl and cannabis clarity and her lovely partner in crime.
[31:34.760 --> 31:36.440]  Uh, ogre's organics gets a shout out.
[31:36.440 --> 31:38.720]  I don't know if they were at the event, but they definitely get a shout out.
[31:40.200 --> 31:43.280]  Everybody, everybody was fucking there and they all should get a shout out, but
[31:43.280 --> 31:45.960]  I can't cover all of you because then I'll forget somebody and I'll feel bad.
[31:46.360 --> 31:50.280]  Um, but I want to thank everybody for showing up for hanging out.
[31:50.280 --> 31:51.520]  Everybody that visited the booth.
[31:51.520 --> 31:52.440]  That was fucking cool.
[31:52.720 --> 31:56.400]  Uh, there was a lovely couple whose names are eluding me right now.
[31:56.560 --> 32:00.680]  I don't want to say that little tiny cute girl, the normal size tall dude, but that
[32:00.680 --> 32:03.920]  little tiny cute girl, that normal size dude, uh, they're really nice.
[32:03.920 --> 32:04.560]  They're really kind.
[32:04.560 --> 32:05.760]  They always make sure to come say hi.
[32:06.080 --> 32:06.840]  I'm highest shit.
[32:06.840 --> 32:08.640]  And at events, I cannot think of anybody's name.
[32:08.640 --> 32:11.040]  Their names are leaving my head, but you guys get a special shout out.
[32:11.040 --> 32:13.400]  Cause you make sure to come say hi every time you're super kind.
[32:13.400 --> 32:14.720]  And I appreciate that sort of shit.
[32:14.960 --> 32:15.560]  You know who you are.
[32:15.560 --> 32:18.480]  And I'm sorry that I identify you as that little tiny chick with the orange
[32:18.480 --> 32:20.280]  shoes, but you totally know who you are now.
[32:20.640 --> 32:21.640]  Uh, you guys are super cool.
[32:21.840 --> 32:22.800]  I was looking forward to seeing you.
[32:23.200 --> 32:25.680]  Um, dude, I think that's all we've got.
[32:25.680 --> 32:28.280]  Mike, you got any shit to say for the end of this podcast here?
[32:28.520 --> 32:30.640]  I'll just be kind to each other.
