[00:00.000 --> 00:02.240]  Welcome back, podcast world.
[22:50.800 --> 22:55.120]  This sheriff was boogieing with me. We were getting down. He was making eye contact with
[22:55.120 --> 23:00.080]  me through his glasses and dancing like a hippie. I went a little low. He went a little low. I went
[23:00.080 --> 23:06.240]  back up. He went back up. I was laughing inside so hard. I had my vape pen in my hand. I figured
[23:06.240 --> 23:09.520]  the only thing to do was offer it to him. So I just reached out a little bit with it. Like,
[23:09.520 --> 23:12.960]  you want to hit this, sir? And he just laughed so hard and shook his head,
[23:12.960 --> 23:17.440]  put his hand on my shoulder like, you're a funny fucking guy, and walked away. It was one of the
[23:17.440 --> 23:22.320]  funniest experiences I've ever had. That's what it's like at a fish show. Security tries to give
[23:22.320 --> 23:28.480]  you passes you're not supposed to have. Cops dance with you. It was really fun. I stayed basically in
[23:28.480 --> 23:32.720]  the same spot for all three nights, so all of my friends knew where I was. I had a nice little
[23:32.720 --> 23:37.040]  location. I didn't have to move. Throughout the three nights, everybody just circled by and gave
[23:37.040 --> 23:41.840]  me a hug, gave me a high five, said, what's up? I get down. I like to boogie right there. I create
[23:41.840 --> 23:45.920]  a little dance space and a little vibe. And if you go start the party and start dancing by yourself
[23:45.920 --> 23:49.600]  right there, all of the other hippies want to come and dance with you. So I had a nice little
[23:49.600 --> 23:54.080]  dance party going on in my area once again. A bunch of hippie dudes, a bunch of hippie girls
[23:54.080 --> 23:59.120]  just spinning with me. A nice little rotation of people come and go. My friends come and go and say,
[23:59.120 --> 24:03.360]  hi, come give me a high five, come give me a hug. It is such a great time. It's kind of like a
[24:03.360 --> 24:08.080]  recharge. I say that it's like therapy and church all rolled into one. I feel so much better after
[24:08.080 --> 24:12.480]  going and just shaking my booty for three nights to my favorite band. I'm not going to get too much
[24:12.480 --> 24:18.080]  into the actual music that Phish played. Most people here do not care about Phish. They played
[24:18.080 --> 24:23.040]  excellent music, you guys. I know every time I go see Phish, I say they were great. One night,
[24:23.040 --> 24:28.240]  they reached a new level, which I've never heard Phish reach. Phish has four members. It sounded
[24:28.240 --> 24:32.960]  like there were about 20 members on the stage. It was fucking insane. It was really killer.
[24:33.040 --> 24:37.040]  The music was top notch. They did some great music. Most of you guys don't care about that,
[24:37.040 --> 24:39.920]  so we're going to skip that part. That's what needs to be said about the music.
[24:40.480 --> 24:45.680]  What else? What else? After the concert, every night after the show, there was a party on the
[24:45.680 --> 24:51.440]  parking lot. That's how it goes when you see Phish. But the highlight for me was, that's a
[24:51.440 --> 24:56.240]  debate. There is a marching band that shows up at all of the shows and they play funk tunes and
[24:56.240 --> 25:00.080]  they play Phish tunes marching band style. They got a dude with a bass drum. They got a dude with
[25:00.080 --> 25:04.640]  a snare drum, a nice horn section. They march around and they play a bunch of really groovy
[25:04.640 --> 25:11.600]  tunes and we dance to them. Also, a bunch of my friends from Lawrence, Kansas have a car. It is
[25:11.600 --> 25:17.120]  either a Ford Ranchero or a Chevy El Camino. I honestly didn't pay enough attention. I may have
[25:17.120 --> 25:22.960]  been lit. But the back of this vehicle is turned into a ball pit. It looks like a Chuck E. Cheese
[25:22.960 --> 25:28.480]  ball pit. They have filled the back with colorful balls. They hung a disco ball above the ball pit.
[25:28.480 --> 25:34.000]  Then they have souped up the vehicle with an amazing sound system. The guys that run this
[25:34.000 --> 25:38.400]  vehicle and run the sound system know exactly what music to play to get the party started.
[25:38.400 --> 25:42.800]  They play things like the Bloodhound Gang. They play stuff like Madonna. They really play a bunch
[25:42.800 --> 25:48.400]  of great 80s dance music that just keeps the pulse going and keeps the crowd moving. They played
[25:48.400 --> 25:55.680]  Like a Prayer by Madonna. Every female in the crowd, in the group, instantly turned into a
[25:55.680 --> 25:59.920]  teenage girl. It looked like they were all in their bathroom in front of the mirror using their
[25:59.920 --> 26:05.760]  brush as a microphone, just getting down. Just like a prayer. Every one of those girls knew
[26:06.320 --> 26:11.760]  every single word of that Madonna song. It was really fun to watch everybody just connect and
[26:11.760 --> 26:16.160]  have a good time. There were grown men, myself included, singing fucking Madonna songs.
[26:16.160 --> 26:21.280]  We danced in the parking lot at the ball pit car until about two o'clock every morning. Then when
[26:21.280 --> 26:26.320]  that party ended, we had to find somewhere else to go and boogie down. Eventually, the night ended.
[26:26.320 --> 26:31.920]  I ended up back at the hotel. Then I got to repeat the process Saturday and Sunday. I would get up,
[26:31.920 --> 26:36.480]  go find some delicious food, have a great lunch, then go hit the fish parking lot.
[26:36.480 --> 26:40.640]  I would get to the parking lot about three. We would hang out with a bunch of good friends,
[26:40.640 --> 26:47.280]  roam around, smoke, eat, be merry. Then around 6.30 or 7 every night, I would get my pockets
[26:47.280 --> 26:51.120]  together and I would head into the show, go find myself a drink, go find a snack,
[26:51.120 --> 26:56.480]  go chill out for a couple of minutes, rest my legs, go find a cool shade spot, get a seat.
[26:56.480 --> 27:00.800]  Then once the band came on, I would stand up and honestly just go find a cool dancing spot.
[27:00.800 --> 27:05.120]  That's when I would enjoy the show and say hi to all of my friends. That was my experience
[27:05.120 --> 27:10.720]  at Fish, at Dix, in Commerce City, Friday, Saturday, and Sunday. I got a little bit of sunburn.
[27:10.720 --> 27:14.640]  It was hot as shit. I got super dehydrated. You might be able to hear it in my voice. It's been
[27:14.640 --> 27:18.720]  a couple of days since then. I had to take a break before I could record, but my voice was
[27:18.720 --> 27:23.760]  shot. I sounded grovelly for a couple of days. It was well worth it singing along to my favorite
[27:23.760 --> 27:28.560]  Fish songs. That was my Fish weekend. I want to give a shout out to some of my friends.
[27:28.560 --> 27:34.240]  I am honestly going to miss people. I saw so many damn great people at this Fish show that I feel
[27:34.240 --> 27:38.480]  bad that I'm going to leave people out of this list, but I need to make sure to give some shout
[27:38.480 --> 27:43.200]  outs. I want to give a giant shout out to my buddy, Baker. Baker is a giant Fish fan. He is my
[27:43.200 --> 27:48.240]  buddy. That's my boy. I had a good time seeing Baker. The first thing I did when I drove to
[27:48.240 --> 27:52.880]  Denver was drove directly to Baker's house because that's my buddy. Had to go give him some love.
[27:52.880 --> 27:56.240]  What's up, Baker? Hope you're listening. Big shout out. So big shout out to my buddy, Baker.
[27:56.240 --> 28:01.280]  Also, I got to meet a friend who I've only been corresponding with online. It's always fun to
[28:01.280 --> 28:04.880]  meet up with people, actually see what these people look like, see what kind of people they
[28:04.880 --> 28:09.040]  are, shake their hands, smoke with them. I got to meet my friend, Ryan. He would rather stay
[28:09.040 --> 28:13.360]  mostly anonymous. We're just going to call him Ryan on here. Ryan, you grow dank weed, bro. You
[28:13.360 --> 28:18.080]  do a really good job. I look forward to having more conversations with you. Also, I want to give
[28:18.080 --> 28:22.880]  a huge shout out to my friends, Jaren and Sarah. Jaren from New Millennium Nutrients was hanging
[28:22.880 --> 28:27.840]  out at the Fish shows. I was randomly just walking. It was hot as fuck. I had been walking
[28:27.840 --> 28:31.760]  for a long time. I was just going to go find some shade and sit down in the shade. There was a nice
[28:31.760 --> 28:35.680]  grassy area. I was just going to go kick it and relax in the shade and play with my phone for a
[28:35.680 --> 28:39.920]  minute. I turned the corner and there was Jaren from New Millennium Nutrients just hanging out,
[28:39.920 --> 28:44.320]  him and his beautiful wife, Sarah. I'm 90% sure her name was Sarah. I'm bad with names.
[28:44.320 --> 28:48.000]  She was a really nice lady, really sweet. We had fun talking. I came around the corner and there
[28:48.000 --> 28:51.360]  he was. I was like, what's up, bro? I told him, hey, I don't want to interrupt. I see you're here
[28:51.360 --> 28:54.560]  with your wife. I feel like a third wheel. He's like, dude, hang out with us. Just sit down.
[28:54.560 --> 29:00.480]  So we hung out, smoked a bowl or two, allegedly, hung out, chatted about nutrients, chatted about
[29:00.480 --> 29:04.720]  fish, talked about the cannabis industry. I went for a little bit of a walk, spent a few minutes
[29:04.720 --> 29:08.480]  together, and then I parted ways with them so that I could let them do their couple thing.
[29:08.480 --> 29:12.720]  I didn't want to intrude too much. I feel just fine being by myself. I can go find more friends
[29:12.720 --> 29:16.720]  to hang out with or I can go hang out by myself. So I had some fun with Jaren and his beautiful
[29:16.720 --> 29:22.800]  wife for a little bit. Then I also got to see some of my wonderful friends. Big shout out to Erica
[29:22.800 --> 29:27.440]  and Patrick and their entire family. I got to meet their children this time. We've been friends for
[29:27.440 --> 29:32.000]  a little bit. I've only seen pictures and heard wonderful stories about their children. So it was
[29:32.000 --> 29:35.680]  great to finally meet those little kids. They actually brought me a cool gift. I got a little
[29:35.680 --> 29:40.080]  My Friend, My Friend bracelet from them because they know that My Friend is one of my favorite
[29:40.080 --> 29:47.920]  fish songs. Also, My Friend was the first song that fish played at my first fish show in 1995.
[29:47.920 --> 29:54.000]  Yes, I have seen a lot of fish shows. I've probably seen more fish shows than you have seen
[29:54.000 --> 29:59.760]  all of your concerts together. So big shout out to my friends, Erica and Patrick and their sweet
[29:59.760 --> 30:03.680]  family. Your children are adorable. Thanks for letting me boogie down with you guys. It was an
[30:03.680 --> 30:08.880]  honor to help out with the family when you had so many kids and only two of you. So a big shout
[30:08.880 --> 30:14.160]  out to all of them. Also, big shout out to my buddy, Andrew. Andrew and Luke bring the ball pit
[30:14.160 --> 30:19.760]  car. Without that ball pit car, the parking lot party would just not be the fucking same.
[30:20.800 --> 30:26.960]  Also, I met a lot of people that listen to the podcast and a lot of people that know and support
[30:26.960 --> 30:31.920]  Iry Genetics. I'm also Iry Genetics. I don't know if you follow along, know that I'm also Iry
[30:31.920 --> 30:36.240]  Genetics, the seed breeder, the seed company. A lot of people listen to the show. A lot of people
[30:36.240 --> 30:41.520]  support the seeds. Many of them reached out and said hello. I heard, hey, Ross, hey, Dredd, hey,
[30:41.520 --> 30:47.040]  Ross to Jeff, hey, RJ. So many times I had to stop and say hi. No, I didn't have to. I got to stop and
[30:47.040 --> 30:52.480]  say hi to so many people. I gave away so many seed packages. If somebody said hello and they mentioned
[30:52.480 --> 30:56.880]  that they grow weed and they had a flower room, I gave them seeds. So I look forward to seeing all
[30:56.880 --> 31:01.440]  those seeds grow in people's flower rooms. But it was a really good time to say hello to so many
[31:01.440 --> 31:06.640]  people. So if you stopped me and you said hello, you gave me a hug, you shook my hand, you passed
[31:06.640 --> 31:11.200]  me a joint, you passed me a bowl, big shout out. What's up? Thank you for saying hi to me at the
[31:11.200 --> 31:15.440]  Fish Show. I told so many people that I was going to give them a shout out that I honestly don't
[31:15.440 --> 31:20.800]  want to miss anybody, so I'm not going to try to say any names, but thank you. I felt like royalty
[31:20.800 --> 31:25.680]  at the fucking Fish Shows. I've been going to Fish Shows for so long that I know many, many people
[31:25.680 --> 31:31.360]  in the fish crowd. I've been in Colorado for a really long time, so I know many, many people in
[31:31.360 --> 31:35.840]  the Colorado crowd. I've been in the cannabis industry for quite a while, and I've been making
[31:35.840 --> 31:40.560]  a name for myself in the cannabis and podcast scene, so a lot of people knew who I was, and it
[31:40.560 --> 31:46.800]  felt amazing to be treated like a fucking celebrity at a Fish Concert. So big shout out to all of my
[31:46.800 --> 31:51.520]  friends who made the weekend amazing. Extra gigantic fucking shout out to Fish. They're
[31:51.520 --> 31:57.040]  never going to hear this, but goddamn, big shout out to the boys in Fish. They made an amazing
[31:57.040 --> 32:03.040]  weekend. I really cannot wait for next year. I've said this before. If you guys go to a concert or
[32:03.040 --> 32:09.120]  a show and you see me, don't be shy. Come say hello. Yeah, I'm six foot five. I've got dreadlocks
[32:09.120 --> 32:13.680]  down to my knees. I might not look like the friendliest person, but to tell you the truth,
[32:13.680 --> 32:18.400]  I love meeting new people. I want to shake your hand. I want you to say hi. I want you to come
[32:18.400 --> 32:23.040]  tell me that you listen to the show. I want to know about your grow. Maybe I've got some seeds
[32:23.040 --> 32:27.920]  in my pocket, and I might give you a free five pack of something new. So come say hello. Don't
[32:27.920 --> 32:32.800]  be shy. I want to be your friend. I really don't like hearing about it the day after the concert.
[32:32.800 --> 32:36.960]  Hey, bro, I saw you at the Fish Concert. Didn't bother to say hi. Just going to tweet you about
[32:36.960 --> 32:41.520]  it. What the fuck kind of shit is that? Come say hello, dude. I do appreciate all of the internet
[32:41.520 --> 32:45.680]  stuff, but come shake my hand. Let's be friends. Let's make some eye contact. Let's connect.
[32:46.320 --> 32:50.400]  All right, podcast. Well, I feel like that was a great review of some of the fun that I get to
[32:50.400 --> 32:54.560]  have. I know I didn't talk a lot about cannabis on this podcast. This is a Thursday show. I've
[32:54.560 --> 32:58.080]  been a little bit busy, a little bit overwhelmed. I've been having a great time. Just wanted to
[32:58.080 --> 33:02.240]  share with you what I'm doing, let you be involved in my life. I think that helps us be friends,
[33:02.240 --> 33:06.480]  helps us connect a little bit better. So thank you for listening to this rambly podcast about
[33:06.480 --> 33:11.440]  some insights into my life. I do appreciate it. I would also appreciate it if you find me
[33:11.440 --> 33:17.040]  on Cannabuzz. Cannabuzz is a new cannabis-friendly social media application. You cannot buy, sell,
[33:17.040 --> 33:23.120]  or trade cannabis, but you can absolutely post cannabis-related content, cannabis photos,
[33:23.120 --> 33:28.080]  dab videos, cannabis questions, grow questions. All of that stuff is encouraged, invited, and
[33:28.080 --> 33:34.160]  welcomed on Cannabuzz. We recently added a new group. There is an Iry Genetics Breeders Group
[33:34.160 --> 33:40.240]  on Cannabuzz. If you go to the search bar, there's a group tab. Click on groups, scroll down. It is
[33:40.240 --> 33:45.440]  Breeders-Iry Genetics. Join the group. If you are growing, if you are interested in growing,
[33:45.440 --> 33:50.000]  or you're just curious about Iry Genetics, I invite you to join my group. Come ask all of
[33:50.000 --> 33:56.160]  the questions. Come join the Iry Army. Post your photos. Once we reach 200 members in that group,
[33:56.160 --> 34:01.440]  I will be giving away a prize. Once we hit 250 members in that group, I will give away another
[34:01.440 --> 34:07.680]  prize. I do plan on doing more giveaways and prizes and contests on Cannabuzz now that I'm
[34:07.680 --> 34:13.440]  caught up from my little vacation. Please check out Cannabuzz. It is free for your Apple or Android
[34:13.440 --> 34:18.160]  device. Simply go to your application store, give it a download, create an account, and give me a
[34:18.160 --> 34:25.520]  follow. I am Iry underscore genetics. Please follow the Iry Genetics Breeders Group. Ladies
[34:25.520 --> 34:29.040]  and gentlemen, that is all I've got for you for this episode. Thanks again for listening to me
[34:29.040 --> 34:32.800]  ramble about some of the fun stuff that I've gotten to do. If you've got any questions,
[34:32.800 --> 34:36.720]  if you've got something you'd like to say, you can send me an email. My email address is
[34:36.720 --> 34:41.920]  growfromyourheartathotmail.com. I would love to hear from you. In the next episode, I'm going to
[34:41.920 --> 34:48.480]  read more listener-generated content. So stay tuned for some grow questions and grow advice.
[34:48.480 --> 34:53.040]  Ladies and gentlemen, I'm going to wrap up this episode. Before I go, I want to give a giant
[34:53.040 --> 34:58.400]  shout out to my friend, Benny's in the Veg. Until next time, take a fat dab and give your mom a hug
[34:58.400 --> 35:54.940]  for me.
[36:16.780 --> 36:21.340]  Love, I'm standing out, ain't got nowhere to go.
[36:25.420 --> 36:30.940]  Lord, I'm standing out, I ain't got nowhere to go.
[37:17.920 --> 37:23.820]  What's good?
[37:54.720 --> 37:57.040]  And I ain't got no where
[37:57.040 --> 37:58.080]  to go.
[37:59.440 --> 38:07.880]  See the
[38:07.880 --> 38:11.880]  ♪ I'm on my way to go home
[38:11.880 --> 38:15.220]  ♪ I'm in a damn good condition now, boys
[38:15.220 --> 38:18.520]  ♪ Because I'm a low-down lady
[38:18.520 --> 38:26.940]  ♪ Hey
[38:26.940 --> 38:30.240]  ♪ Every time, every time I see her
[38:30.240 --> 38:36.240]  ♪ She's riding all the cars in town
[38:36.240 --> 38:39.580]  ♪ So she gives herself all the money
[38:39.580 --> 38:41.580]  ♪ Put her down
