[00:11.200 --> 00:23.250]  Yeah, welcome back cannabis community. It's time for episode number 92 of the Grow From
[27:55.970 --> 28:24.970]  He'd prefer that to becoming a Napa Valley clone. The county wants to export its products not host busloads of marijuana tourists. Former growers association president Tommy Jai don't as a Pueblo native restaurateur and radio organizer who hosts an annual country music festival east of the city. He opened a dispensary nearby but he doesn't smoke pot. I'm 49 years old he says once they legalize it. I wasn't going to be like whoo-hoo I'm going to be a pothead which that's not cool. You don't have to be a pothead just to consume cannabis.
[28:24.970 --> 28:53.970]  The fact that Pueblo County wants to keep a fairly low profile hasn't appeased the industry's critics though marijuana hearings are heated. County commissioners have received threatening phone calls and growers worries that some zealot with a crop duster could devastate the outdoor harvest. Our commissioners rushed headlong into this without consulting the county residents complaints Pueblo for positive impact McFeeders. I guess that's the head the head of that organization that allowed a glut of marijuana stores and indoor grows to spring up in the Pueblo in Pueblo West the unnamed Pueblo cannabis.
[28:53.970 --> 29:22.970]  Pueblo West the unincorporated suburb where she lives. Yeah, like I said, they're like 14 shops out there and you know what none of them cause any problems. We have armed security guards people pull into our parking lot. They walk into our store. They make a purchase just like they would any other store. There's a sandwich shop right down the street. There is a saw and tool shop right down the street. The San Isabel electric is right across the street people pull up in their car. They walk in and they do business. They walk back out to their car and they drive away. Nothing bad happens. They're just like a normal person.
[29:22.970 --> 29:51.970]  They just drive away. Nothing bad happens at our dispensary. If you try to do something stupid at our dispensary or security guard will walk outside and tell you to leave. If I see you smoking on the premises of our dispensary, I will tell you to get the hell out of there. I'm rude about it. So you can't smoke here. Get the fuck out of here. What are you trying to do? And you people just drive away. I've got somebody smoking in the back while I was headed for my lunch break. They just drove away. We don't tolerate that shit. We don't want it. We are a business. We're not there to cause problems. We're there to make money. I don't see why people are so wrapped up and not having a conversation.
[29:51.970 --> 30:13.970]  Wrapped up and not having a dispensary around them. I'll continue with the article. The growth has come at a steep social cost. McPheeters and other critics say marijuana related crimes, including the 2014 armed robbery of a marijuana shop, have increased according to under Sheriff J.R. Hall. Meanwhile, local affordable housing organizations and shelters have been flooded with families who traveled here hoping to find jobs.
[30:13.970 --> 30:33.970]  In the first four months of 2015 alone, 306 households relocated to Pueblo because of marijuana, says Ann Stadelman, who directs a non-profit housing assistance organization called Posada. It is not easy to get a good paying job in the pot industry, Stadelman says. Many people can't pass the background checks and other checks needed.
[30:33.970 --> 31:02.970]  These people are saying that cannabis is causing problems because there was a break in, an armed robbery of a marijuana shop. That's one incident. That shit happens at gas stations and liquor stores once a week around here and nobody says shit about it. It happened to one dispensary and it's fucking headline news. I dismiss your one. There are so many days in a year and so many dispensaries that this one is going to happen. That's just shit that you expect.
[31:02.970 --> 31:26.970]  In society, and then they say these 306 households that relocated to Pueblo because of marijuana, we didn't send you an invitation. We didn't ask them to come. We didn't bring them here without a job. That is their fault. That's not cannabis's fault. They tried to move here without getting a job first. They tried to move here without getting the proper paperwork to work in the industry. They moved here without knowing how to trim. They just showed up. That's not our fault. That's not cannabis's fault. That's poor planning.
[31:27.970 --> 31:45.970]  I'm going to continue with the article. It says, and the problems could have repercussions far beyond Pueblo County. In February, a local couple filed a lawsuit in U.S. District Court claiming that the pot girl next door devalued their property. It's one of two lawsuits aimed at striking down Colorado's system on the grounds that it conflicts with federal drug laws.
[31:46.970 --> 32:03.970]  Even if the state laws stand, Pat Oglesby, a tax attorney who studies marijuana at the Center for New Revenue in North Carolina, isn't sure how much Pueblo's head start in the reefer race will ultimately pay off. A 2015 report he co-authored concluded that roughly 20,000 acres of pot would supply the entire U.S. market.
[32:04.970 --> 32:22.970]  It sounds like they have a plan to really have a huge amount of supply while other jurisdictions aren't licensing any growers. So you could see the county gaining a short-term advantage and having a huge market share, says Oglesby. Whether that is an advantage that can be kept over time, I don't know.
[32:22.970 --> 32:51.970]  So he's saying, let's see, where did he say that? 20,000 acres of pot would supply the entire U.S. market. I don't know how accurate that is, you guys, because right now, there is no pot on the street. The street has ran out of weed because people don't want to go to dispensaries. And right now in my area, there is usually weed abundant. There is usually some dank-ass herb on the streets. If you want to sack weed, it's not a problem to get an ounce for somewhere between 150 to 200 bucks for some fire.
[32:52.970 --> 33:10.970]  Right now, an ounce of weed is always 200 bucks if you can find a good ounce. So something's going on. They're smoking up all the weed. I don't know that 20,000 acres would supply the entire U.S. market because there are medical patients that smoke a half ounce a day. They turn it into concentrates or edibles and they'll consume a half ounce a day.
[33:10.970 --> 33:30.970]  So this guy may be underestimating this. He's going by just numbers that have been gathered by polls. Oh, excuse me, I'm burping. He's going by numbers that have been gathered by social scientists or whatever, and those numbers are probably not accurate because people aren't honest when people do polls and surveys. I'm going to keep reading, you guys.
[33:30.970 --> 33:47.970]  It says, in the meantime, the tiny town of Boone, population 339 in eastern Pueblo County, seems grateful for the boost. Entrepreneurs Mark Morley and Jeff Aoti, a food plant developer originally from the East Coast, stop in Boone one afternoon for lunch after comparing notes on their developing grow operations.
[33:47.970 --> 34:11.970]  Aoti bought a nearby 500 acre ranch where he spent 6.6 million installing the first 16 cutting edge large scale greenhouses that will require 150 employees. He already has several boonies, as he calls them, on his crew, and he's paying some of them to fix up the town's century old Veterans of Foreign Wars building where Morley and Aoti dine on frozen pizzas and Dos Equis beers at the bar.
[34:12.970 --> 34:32.970]  Yes, there is still a sign on the VFW's wall declaring a zero tolerance policy for drug use. The bartender Edna Rivera doesn't flinch as the two pot barons brainstorm about recruiting Israeli cannabis researchers. As she rightly observes between serving up rounds of beers, if it makes money, I don't care.
[34:33.970 --> 34:57.970]  So you guys, this article is about my hometown. It makes me kind of proud to see that we are the Silicon Valley of marijuana. I'm kind of proud to have been in this since the beginning. I was the manager and lead bud tender at the very first and only dispensary to ever exist in the city of Pueblo, Colorado. Right now there are no dispensaries in Pueblo, Colorado. We had the only shop. We were shut down by the city.
[34:58.970 --> 35:14.970]  That makes me proud to see that we have bloomed to become the Silicon Valley of marijuana. In this article there are three pictures that came from my dispensary. There's a picture of our building with our Bob Marley on it. There's a picture of our badass, one of our grow rooms with my buddy John Verna in there. What's up, John? I hope you're listening, bro.
[35:14.970 --> 35:36.970]  And then I'm looking at a picture. We've got a map inside of the dispensary and it's a map that all of the visitors can put a pin in the state where they are from or the city where they're from. And they put a little picture of our map in there and it's getting filled up. You guys, somebody from every state has been to our dispensary. It looks like, Oh, what's this up here? Maybe not up in Maine. And there's somebody from Maine. Somebody from Maine has been to our shop.
[35:36.970 --> 36:05.970]  All right, you guys, I'm getting rambly. I think that's enough podcast for this week. I want to thank everybody for listening. I will be back Monday with another episode. We don't have any sponsors this week or any products to review. But if you would like to be a sponsor or if you've got a product you'd like me to review, just send me an email. It's growfromyourheartathotmail.com. I'll get you all the information that you do need. I would love to test out your products on the show here. You guys, now that the show is over, please go to iTunes. Go to the iTunes store. Search for Grow From Your Heart. Give us a five star rating.
[36:06.970 --> 36:29.970]  And after that, type in a little comment and let me know what you think about the show and I will read your comments on a future episode. Find us on all the social media. You guys, we are on Facebook. It's Grow From Your Heart podcast. We are on Twitter. It's at GFYH podcast. And we are also on Instagram. I use I read genetics on Instagram. We're almost at 18,000 followers. I would love for you to be one of them.
[36:30.970 --> 36:56.970]  If you've got something to say and you don't want to say it on the social media, of course you can always email me. It's growfromyourheartathotmail.com. I would love to hear from you. You guys, don't forget that the show is available on iTunes and Stitcher. And every single episode is archived on ireadgeneticscolorado.com. If you get bored, check me out on Periscope. Once in a while I post a video to Periscope about once a day. Periscope is an app. You can get it for your Android device or your iPhone. So make sure you check out Periscope.
[36:56.970 --> 37:20.970]  I've also been putting my Periscope videos up to YouTube. They are on the ireadgenetics YouTube channel. If you want to check that out, that would be cool. Go ahead and click subscribe on there. I think that's all I've got for you guys this week. So yeah, I'm going to give a big shout out to my ninja Spence. Big shout out to my buddy Baker. I will be back on Monday. Thanks again for listening, you guys. Until next time, take a fat dab and give your mom a hug for me.
[37:52.280 --> 37:53.280]  You see me in the pen.
[37:53.280 --> 37:56.280]  Then me and Lorenzo rolling in a Benzo.
[37:56.280 --> 37:58.280]  Meet a police out of shape.
[37:58.280 --> 38:08.440]  And when I'm finished, if they fags or what? Such a nigga.
[38:09.440 --> 38:27.390]  Black police showing out for the white cop. Ice Cube will swarm on any motherfucker in a blue uniform. Just cause I'm from the CBT.
[38:28.390 --> 38:29.390]  Police are afraid of me.
[38:30.390 --> 38:39.550]  Yo Dre, I got something to say.
[38:40.550 --> 39:02.960]  I'm taking your black ass to jail.
[39:03.960 --> 39:08.960]  MC Ren, will you please give your testimony to the jury about this fucked up incident?
[39:08.960 --> 39:10.960]  Fuck the police and re-insert it with authority.
[39:11.960 --> 39:13.960]  Because the niggas on the street is a majority of gang.
[39:14.960 --> 39:18.960]  Whoever I'm stepping and a motherfucking weapon is kept in a stash.
[39:19.960 --> 39:20.960]  But for the so-called long, wish you ran.
[39:21.960 --> 39:25.320]  Start flashing behind me.
[39:26.320 --> 39:28.320]  But the skin of a nigga, so they mace me to blind me.
[39:28.320 --> 39:30.320]  But that shit don't work, I just laugh.
[39:31.320 --> 39:33.320]  Because it gives them a hint, not to step in my path.
[39:34.320 --> 39:35.320]  But police, I'm saying fuck you punk.
[39:36.320 --> 39:37.320]  Read my rights and shit, it's all junk.
[39:38.320 --> 39:39.320]  Pulling out a silly club, so you stand.
[39:40.320 --> 39:42.320]  With a fake ass badge and a gun in your hand.
[39:43.320 --> 39:45.320]  But take off the gun so you can see what's up.
[39:46.320 --> 39:47.320]  And we'll go at it punk and I'm a fuck you up.
[39:48.320 --> 39:49.320]  Make you think I'm a kick your ass.
[39:50.320 --> 39:52.320]  But drop your gat, and Ren's gonna blast.
[39:53.320 --> 40:00.330]  Them sneaker that sweats me.
[40:01.330 --> 40:02.330]  Any asshole that threatens me.
[40:02.330 --> 40:03.330]  I'm a sniper with a hell of a scope.
[40:04.330 --> 40:06.330]  Taking out a cop or two, they can't cope with me.
[40:07.330 --> 40:09.330]  The motherfucking villain that's mad.
[40:10.330 --> 40:11.330]  With potential to get bad as fuck.
[40:12.330 --> 40:13.330]  So I'm a turn it around.
[40:14.330 --> 40:16.330]  Put in my clip, yo, and this is a sad.
[40:17.330 --> 40:26.000]  Make it like Ren don't give a fuck to say.
[40:27.000 --> 40:28.000]  Fuck boy.
[40:53.250 --> 40:55.250]  Why don't you step up to the stand and tell the jury how you feel about this boy.
[40:58.480 --> 41:00.480]  Sweating my gang while I'm chilling in the shack.
[41:01.480 --> 41:02.480]  And shining a light in my face.
[41:05.140 --> 41:06.140]  Because I kick so much, but I kick ass.
[41:06.140 --> 41:07.140]  I kick ass.
[42:05.540 --> 42:09.540]  Jury has found you guilty of being a redneck, white bread, chicken shit motherfucker.
