[00:16.440 --> 00:33.040]  Welcome back, Podcast World.
[19:24.800 --> 19:29.000]  We're going to talk about that in a very future, a very near upcoming episode, but
[19:29.000 --> 19:32.400]  indoors, we try to focus on a 12 hour dark period.
[19:32.400 --> 19:36.680]  What happens in that dark period is the plant realizes, hey, there is no sun happening.
[19:36.680 --> 19:38.800]  Different hormones start moving around the plant.
[19:38.800 --> 19:40.160]  The plant goes to sleep.
[19:40.160 --> 19:42.400]  Different things happen while that plant is sleeping.
[19:42.400 --> 19:47.360]  When that plant realizes we only get 12 hours of light, we get 12 hours of full darkness.
[19:47.360 --> 19:51.560]  It is time for us to flower because winter is coming and it's going to be too cold for
[19:51.560 --> 19:54.400]  me to continue, so I need to create flowers.
[19:54.400 --> 19:57.920]  The plant's main goal is to create flowers that receive pollen.
[19:57.920 --> 20:01.720]  The main goal for this plant is to receive pollen and create seeds so that it can live
[20:01.720 --> 20:02.900]  next year.
[20:02.900 --> 20:08.000]  We try our best to prevent that by not allowing any males into the grow, so we don't get seeds.
[20:08.000 --> 20:10.760]  We get big seedless delicious buds.
[20:10.760 --> 20:15.040]  The way that the plants know to do that process is that 12-12 cycle.
[20:15.040 --> 20:19.960]  Now if we do interrupt that cycle, we do run the risk of causing problems.
[20:19.960 --> 20:23.960]  How do you feel when you've been asleep for half of your night cycle and somebody wakes
[20:23.960 --> 20:24.960]  you up?
[20:24.960 --> 20:29.720]  Nobody is ever in a good mood if you get woken up halfway through your sleep cycle.
[20:29.720 --> 20:31.360]  You are used to getting 12 hours.
[20:31.360 --> 20:32.360]  You want 12 hours.
[20:32.360 --> 20:35.640]  If you're sleeping for 12 hours, you need to go to the doctor, but you're probably getting
[20:35.640 --> 20:37.280]  somewhere between six and eight hours.
[20:37.280 --> 20:40.620]  If somebody interrupts that, you're a cranky bitch all day.
[20:40.620 --> 20:45.920]  Your cannabis plants feel the same way, but the cannabis plants can't throw a fit all
[20:45.920 --> 20:46.920]  day.
[20:46.920 --> 20:49.160]  The cannabis plants can't have an attitude with you all day.
[20:49.160 --> 20:52.680]  Those cannabis plants can't go to Starbucks and get a fucking triple shot of something
[20:52.680 --> 20:56.280]  that will try to fix their morning and get their day back on track.
[20:56.280 --> 21:00.720]  Your cannabis plants have very few different ways to express their frustration with you
[21:00.720 --> 21:02.880]  for interrupting their dark cycle.
[21:02.880 --> 21:08.920]  The number one thing you're going to see from interrupted dark cycles is hermaphroditic
[21:08.920 --> 21:09.920]  plants.
[21:09.920 --> 21:15.560]  If you don't see herm flowers pop up, you still may see seeds in your finished crop.
[21:15.560 --> 21:18.920]  Those seeds are because you interrupted that light cycle.
[21:18.920 --> 21:20.920]  That will cause hermaphrodites.
[21:20.920 --> 21:23.320]  That will cause stress in your plants.
[21:23.320 --> 21:27.400]  Now the main part of the question was, how many of those light interruptions will it
[21:27.400 --> 21:30.600]  take to cause a problem with the garden?
[21:30.600 --> 21:36.520]  The answer is that that is very strain specific, probably very cultivar specific.
[21:36.520 --> 21:38.180]  It depends on the plant.
[21:38.180 --> 21:40.340]  It depends on the rest of the environment.
[21:40.340 --> 21:43.200]  It depends on the genetics and the breeding of that plant.
[21:43.200 --> 21:48.540]  Is there a hermaphroditic trait in that plant or is that plant a solid female?
[21:48.540 --> 21:52.940]  Most of what we are sharing as clones are solid females, but some of the clones that
[21:52.940 --> 21:57.700]  we are used to running do have the potential to express hermaphroditic traits if given
[21:57.700 --> 21:59.220]  the right environment.
[21:59.220 --> 22:05.540]  The perfect environment to express hermaphroditism is an interrupted light cycle.
[22:05.540 --> 22:07.100]  It is very plant specific.
[22:07.100 --> 22:08.980]  It is very phenotype specific.
[22:08.980 --> 22:11.300]  It is very cultivar specific.
[22:11.300 --> 22:16.260]  As a professional grower who runs large scale commercial environments, I follow the rule
[22:16.260 --> 22:20.320]  that any light interruption is too much interruption.
[22:20.320 --> 22:22.940]  Think of your garden as a no parking zone.
[22:22.940 --> 22:27.100]  When you drive downtown, you see a sign that says no parking.
[22:27.100 --> 22:30.180]  If you put your car there, a cop will give you a ticket.
[22:30.180 --> 22:33.560]  When you come back to your car and you say, I was only there a second, the cop is going
[22:33.560 --> 22:38.540]  to say, does that say a one second parking zone or does that say a no parking zone?
[22:38.540 --> 22:40.220]  It is no fucking parking.
[22:40.220 --> 22:42.000]  You can't park there just to run in.
[22:42.000 --> 22:44.100]  I can't park there just because.
[22:44.100 --> 22:45.500]  It is no parking.
[22:45.500 --> 22:46.500]  None.
[22:46.500 --> 22:47.500]  Don't park here.
[22:47.500 --> 22:48.700]  Move your fucking car.
[22:48.700 --> 22:50.940]  Think that the grow room is the same way.
[22:50.940 --> 22:53.940]  It is a no parking zone when it comes to light interruptions.
[22:53.940 --> 22:54.940]  Zero.
[22:54.940 --> 22:55.940]  None.
[22:55.940 --> 22:56.940]  Don't let it happen.
[22:56.940 --> 22:58.180]  There's no excuse for it.
[22:58.180 --> 22:59.900]  There is no need for it.
[22:59.900 --> 23:00.900]  Don't allow it.
[23:00.900 --> 23:04.640]  Now, I do understand that things happen and you may need to run in there one night.
[23:04.640 --> 23:06.100]  You may hear something fall.
[23:06.100 --> 23:08.340]  You may hear the air conditioner start whistling.
[23:08.340 --> 23:09.860]  Something may go wrong.
[23:09.860 --> 23:15.460]  If you insist on going in your grow room during the dark cycle, I suggest entering that room
[23:15.620 --> 23:19.700]  with a green LED headlamp as your light source.
[23:19.700 --> 23:21.440]  You can function with that green light.
[23:21.440 --> 23:22.760]  You can see what is going on.
[23:22.760 --> 23:24.260]  You can identify a problem.
[23:24.260 --> 23:27.100]  You can move around the room without tripping and bumping into shit.
[23:27.100 --> 23:31.220]  And that green light will not affect the photo period of your plants.
[23:31.220 --> 23:35.740]  The plants will not know that there is even a light happening in that grow room if you
[23:35.740 --> 23:38.020]  use a green LED light.
[23:38.020 --> 23:42.100]  Now, there are a couple of things to think about while you're entering the room during
[23:42.100 --> 23:45.500]  the dark period and you are using your green LED light.
[23:45.500 --> 23:49.660]  The number one mistake I have seen people make in a commercial environment once they
[23:49.660 --> 23:54.340]  have entered a grow room in the dark period, they've got their LED headlamp, everything
[23:54.340 --> 23:55.820]  is going fine.
[23:55.820 --> 24:00.520]  Then some asshole wants to know what time it is, so they pull out their phone.
[24:00.520 --> 24:02.320]  That phone is a light.
[24:02.320 --> 24:04.620]  That phone, that light is light.
[24:04.620 --> 24:06.140]  That counts as a light interruption.
[24:06.140 --> 24:08.100]  It may be very minimal, but it counts.
[24:08.100 --> 24:09.620]  You are now interrupting the light.
[24:09.620 --> 24:13.500]  So if you're in that grow room, you've got your LED headlamp on, don't pull out your
[24:13.500 --> 24:15.260]  phone to see what time it is.
[24:15.260 --> 24:17.460]  Don't pull out your phone to check a text message.
[24:17.460 --> 24:19.980]  That can wait until you get out of the grow.
[24:19.980 --> 24:24.740]  Now another thing to think about when you are entering that dark room, make sure that
[24:24.740 --> 24:29.460]  when you open the door, you don't get light from another room shining right into the grow.
[24:29.460 --> 24:32.660]  Try to make the outer room dark if possible.
[24:32.660 --> 24:35.220]  Now I do understand that we don't live in a perfect world.
[24:35.220 --> 24:38.700]  You may not be able to make the outside environment perfectly dark.
[24:38.780 --> 24:42.340]  You may need to pull that door open, run in there as quickly as possible, and pull that
[24:42.340 --> 24:44.180]  door shut behind you.
[24:44.180 --> 24:49.060]  If you are running stable genetics, this should not cause a problem.
[24:49.060 --> 24:52.020]  But there are many words in that sentence that are very critical.
[24:52.020 --> 24:53.780]  The first word was stable.
[24:53.780 --> 24:56.780]  Your genetics must be stable or this will cause a problem.
[24:56.780 --> 24:59.380]  I also said if and should.
[24:59.380 --> 25:02.720]  If you are running stable genetics, it should not cause a problem.
[25:02.720 --> 25:05.220]  I don't know how stable your genetics are.
[25:05.220 --> 25:06.540]  I don't know who bred them.
[25:06.580 --> 25:09.660]  I don't know how close to a hermaphrodite those plants are.
[25:09.660 --> 25:13.500]  I don't know what other stressors they may be receiving that could contribute.
[25:13.500 --> 25:15.420]  This may just be the final straw.
[25:15.420 --> 25:19.660]  That simple light leak may just be the weight that broke that camel's back and it decided,
[25:19.660 --> 25:21.380]  fuck it, I'm a herm now.
[25:21.380 --> 25:28.180]  So I would recommend zero light interruptions unless it is an absolute emergency.
[25:28.180 --> 25:30.120]  Treat it like a no parking zone.
[25:30.120 --> 25:32.940]  It's not a parking here for a couple of minutes zone.
[25:32.940 --> 25:35.400]  It's not a I just parked here to run inside zone.
[25:35.400 --> 25:37.720]  It is a zero parking zone.
[25:37.720 --> 25:43.400]  All right, podcast world, that wraps up my rant on not interrupting the dark cycle.
[25:43.400 --> 25:46.240]  I have done a full episode called total darkness.
[25:46.240 --> 25:50.160]  If you'd like to listen to an entire episode based on total darkness in your grow room,
[25:50.160 --> 25:52.480]  I encourage you to check out that episode.
[25:52.480 --> 25:56.480]  That episode is number 291 and it is titled total darkness.
[25:56.480 --> 26:01.160]  In the future, I do have an episode planned talking about flowering our plants outdoors
[26:01.160 --> 26:05.080]  that will come out very soon because it is just about time for the outdoor flowering
[26:05.080 --> 26:06.080]  season.
[26:06.080 --> 26:08.200]  I hope you join me for that episode.
[26:08.200 --> 26:11.920]  Ladies and gentlemen, if you feel like this episode was educational, informative, or entertaining
[26:11.920 --> 26:19.240]  and you'd like to make a financial contribution to the show, you can do so by going to www.patreon.com
[26:19.240 --> 26:21.240]  slash grow from your heart.
[26:21.240 --> 26:24.960]  All of the information you need to become a patron will be right there on the screen.
[26:24.960 --> 26:29.480]  Once again, big thanks and big shout out to everybody who has supported the show on Patreon
[26:29.480 --> 26:32.600]  in the past, in the present, and in the future.
[26:32.600 --> 26:35.960]  I would also appreciate it if you support the show on social media.
[26:35.960 --> 26:38.960]  On Facebook, simply search for the grow from your heart podcast.
[26:38.960 --> 26:41.600]  On Twitter, it's at GFYH podcast.
[26:41.600 --> 26:45.840]  And on Cannabuzz, I use my other company name, iReed underscore genetics.
[26:45.840 --> 26:48.320]  Make sure you check out iReed genetics on Cannabuzz.
[26:48.320 --> 26:49.320]  Give us a follow.
[26:49.320 --> 26:52.120]  Check out my fine cannabis photography.
[26:52.120 --> 26:55.640]  I would also appreciate it if you subscribe to my YouTube channel.
[26:55.640 --> 26:58.360]  Simply search for the grow from your heart podcast on YouTube.
[26:58.360 --> 27:01.720]  Click subscribe, leave some comments on the videos, let me know what you think about the
[27:01.720 --> 27:02.720]  show.
[27:02.720 --> 27:04.840]  Ladies and gentlemen, that is all I've got for you for this episode.
[27:04.840 --> 27:06.520]  I want to thank you again for listening.
[27:06.520 --> 27:09.080]  I'll be back in just a couple of days with a fresh new episode.
[27:09.080 --> 27:12.080]  I want to give a huge shout out to my friend Mason Pitt.
[27:12.080 --> 27:15.400]  And until next time, take a fat dab and give your mama a hug for me.
[28:01.760 --> 28:36.640]  Breathe, breathe in the air.
[28:37.640 --> 28:43.640]  Be afraid to care.
[28:43.640 --> 28:49.640]  Live, but don't leave me.
[28:49.640 --> 28:55.640]  Look around and choose your own ground.
[28:55.640 --> 28:59.640]  The longer you live, the higher you fly.
[28:59.640 --> 29:03.640]  The smile you give, the tears you'll cry.
[29:03.640 --> 29:09.640]  All you touch and all you see is all your life will ever be.
[29:09.640 --> 29:17.640]  Run, rabbit, run.
[29:17.640 --> 29:23.640]  Dig that hole, forget the sun.
[29:23.640 --> 29:31.640]  When at last the work is done.
[29:31.640 --> 29:37.640]  Don't sit down, it's time to dig another one.
[29:37.640 --> 29:41.640]  The longer you live, the higher you fly.
[29:41.640 --> 29:45.640]  But only if you ride the tide.
[29:45.640 --> 29:49.640]  Fallen sun, the biggest wave.
[29:49.640 --> 29:55.640]  The risk of words and early grave.
