[00:00.000 --> 00:18.740]  Welcome back, Podcast World.
[18:57.760 --> 19:00.760]  and going as the trim crew, bringing the spider mites, shout out to the trim crew.
[19:00.760 --> 19:04.240]  I still love you, but, um, we get a lot of mites here and we get a lot of powdery
[19:04.240 --> 19:06.160]  mildew, so I know how to beat that very well.
[19:06.320 --> 19:07.720]  A lot of people are getting Russet mites.
[19:07.720 --> 19:08.880]  I can destroy that.
[19:09.160 --> 19:11.960]  The fungus gnats, thrips, white flies, that's amateur hour.
[19:11.960 --> 19:13.120]  We can get rid of that shit.
[19:13.560 --> 19:17.560]  So I really treat to prevent spider mites, powdery mildew, things like that.
[19:17.560 --> 19:23.280]  The way that I do it is I like to have a, um, yellow sticky trap every,
[19:23.480 --> 19:25.520]  uh, three to six feet ish in the garden.
[19:25.520 --> 19:30.160]  So if I got those six foot by five foot trays, I usually put two to three sticky
[19:30.160 --> 19:32.560]  traps per tray down kind of low.
[19:32.760 --> 19:37.120]  Uh, we do a lot of lollipopping between the pot and the, uh, start of the plant
[19:37.120 --> 19:40.640]  is about 12 to 18 inches, depending on the strain and how long we fucking
[19:40.640 --> 19:45.160]  vegged, uh, in that area, I will hang yellow sticky traps that bugs love to go
[19:45.160 --> 19:48.680]  in that area that I may put some up higher also, but I definitely get down
[19:48.680 --> 19:49.560]  there by the legs.
[19:50.040 --> 19:55.400]  Those are not in any way designed to eradicate or remove or eliminate a bug.
[19:55.400 --> 19:58.840]  Those are there to indicate the presence of a pest.
[19:58.880 --> 20:02.440]  Those say, Hey dude, there's these black sticky things all over here.
[20:02.680 --> 20:03.240]  Count them.
[20:03.240 --> 20:04.400]  See how many there were.
[20:04.640 --> 20:07.960]  You saw them on the first break before you went to break, check on them before
[20:07.960 --> 20:09.840]  you go to lunch and check on them at third break.
[20:10.120 --> 20:12.680]  Then if we need to up our game, we know we've got bugs in there.
[20:12.680 --> 20:15.800]  So the yellow sticky traps are my first line of defense.
[20:15.880 --> 20:19.960]  My second line of defense is just myself and the Grotex looking.
[20:20.040 --> 20:24.160]  Just use your eyes when you're in there watering, defoliating, popping, twisting,
[20:24.400 --> 20:25.960]  taking out the trash, whatever you're doing.
[20:25.960 --> 20:27.400]  Just look at the plants occasionally.
[20:27.400 --> 20:29.520]  Do you see signs of spider mites?
[20:29.520 --> 20:30.640]  Do you see thrift damage?
[20:30.640 --> 20:33.120]  Do you see anything that indicates, Hey, there are bugs.
[20:33.480 --> 20:36.680]  So the first way to get rid of and prevent them is just to scout for them
[20:36.840 --> 20:38.960]  and have some sort of alarm system.
[20:38.960 --> 20:40.040]  Those yellow sticky traps.
[20:40.040 --> 20:41.720]  Let me know that they are there.
[20:42.000 --> 20:45.760]  Now let's talk about, um, what I like to apply.
[20:46.000 --> 20:50.120]  What I like to do is I generally apply pesticides on a Monday.
[20:50.120 --> 20:52.080]  It's just something that's easy to keep in mind.
[20:52.280 --> 20:54.520]  Every Monday we do apply a pesticide.
[20:55.120 --> 20:58.120]  If I know that the season is coming where the mites are going to get strong or the
[20:58.120 --> 21:02.720]  fungus gnats get real strong, or if another facility has bugs or something like that,
[21:02.720 --> 21:07.240]  then I will increase the Monday and Thursday, depending on which bugs I'm
[21:07.240 --> 21:11.680]  facing, uh, if I'm doing a preventative or if I'm doing an eradication spray, or
[21:11.680 --> 21:16.200]  if I'm doing a holy fuck spray that tells me which products I'm going to use.
[21:16.200 --> 21:17.160]  I do rotate.
[21:17.560 --> 21:19.240]  Uh, I do like to rotate the products.
[21:19.240 --> 21:21.960]  I will use two or three products together at one time.
[21:21.960 --> 21:25.880]  Also I'll mix them in this pump sprayer and I'll spray two or three products at a
[21:25.880 --> 21:26.440]  time.
[21:26.840 --> 21:27.960]  Uh, make sure you rotate.
[21:27.960 --> 21:29.880]  That's a very important thing is to rotate.
[21:29.880 --> 21:34.600]  If you hit them with one product today and the same product tomorrow, by day three,
[21:34.880 --> 21:35.720]  they're ready for it.
[21:35.720 --> 21:36.800]  It's not going to even matter.
[21:36.800 --> 21:37.960]  They're just going to get stronger.
[21:37.960 --> 21:39.240]  You're going to make super mites.
[21:39.480 --> 21:41.320]  So I recommend to rotate a product.
[21:41.320 --> 21:45.680]  If you can afford one, two, maybe three good products, spray two products on day
[21:45.680 --> 21:48.320]  one and hit them with a third products on the next spray.
[21:48.560 --> 21:51.440]  And then two different products, two different combos on the next time.
[21:51.440 --> 21:55.080]  Just keep switching it up somehow to where they got a new way to try to figure it
[21:55.080 --> 21:55.760]  out.
[21:55.760 --> 21:57.920]  Understand the mode of attack.
[21:57.920 --> 22:00.400]  How does this product work on the bug I am treating?
[22:00.400 --> 22:03.960]  Also, the first thing is identify the pest, which you're trying to get rid of.
[22:04.200 --> 22:05.040]  What are you trying to fight?
[22:05.040 --> 22:08.080]  If you don't even know that you'll never win, identify the bug.
[22:08.320 --> 22:11.520]  Then think about multiple methods of how to destroy that bug.
[22:11.520 --> 22:13.760]  First of all, make an undesirable environment.
[22:14.000 --> 22:16.840]  If they don't like being there, if the leaves are sticky, if the leaves are wet,
[22:16.840 --> 22:19.040]  if the leaves are oily, they don't want to be around.
[22:19.080 --> 22:20.840]  Then attack them a couple of ways.
[22:21.080 --> 22:23.480]  Some of these products make them forget to eat.
[22:23.640 --> 22:26.560]  The bugs just walk around and they're like, I should be doing something.
[22:27.120 --> 22:27.960]  They don't eat.
[22:28.080 --> 22:28.920]  They die.
[22:29.000 --> 22:32.040]  Some of these products make a mushroom grow out this little,
[22:32.080 --> 22:35.040]  they eat this little bacteria and it goes inside of the mushroom or inside of
[22:35.040 --> 22:38.000]  the bug and it grows out of them and makes a giant mushroom and they die.
[22:38.000 --> 22:39.440]  And then the mushrooms decompose.
[22:39.680 --> 22:42.120]  It's kind of cool to see the little pictures and videos of that happening,
[22:42.360 --> 22:45.080]  but understand the, uh, the methods and mode of attack.
[22:45.080 --> 22:47.280]  Some just stop them from being able to reproduce.
[22:47.480 --> 22:48.080]  So that's cool.
[22:48.080 --> 22:48.400]  You got them.
[22:48.400 --> 22:50.040]  They can't eat, they can't reproduce.
[22:50.040 --> 22:52.920]  And now we're blowing them up with mushrooms and we made it sticky.
[22:53.200 --> 22:55.240]  Think about multiple modes of attack.
[22:55.400 --> 22:58.760]  And then also think about not letting them build resistance.
[22:58.760 --> 23:03.040]  Now we're going to kind of just focus in on a list of products that I wrote down.
[23:03.320 --> 23:04.680]  Uh, identify your bug.
[23:05.000 --> 23:08.360]  Uh, I didn't understand the pesticides you're using and apply with purpose
[23:08.360 --> 23:10.400]  and rotate your pesticide.
[23:10.800 --> 23:14.640]  Now, um, let's just talk about some of the products that I wrote down.
[23:14.840 --> 23:16.640]  I like a product called the pyganic.
[23:16.640 --> 23:18.080]  I also like evergreen.
[23:18.320 --> 23:21.800]  Those are both pyrethrin based, uh, very similar products, but very
[23:21.800 --> 23:23.560]  different application rates.
[23:24.120 --> 23:28.000]  I like as a max and as a trawl, I think as a max is banned in the commercial
[23:28.000 --> 23:30.440]  facility, excuse me for the burps.
[23:30.440 --> 23:33.280]  I also do like a product called venerate.
[23:33.280 --> 23:35.000]  Venerate is a very strong product.
[23:35.240 --> 23:36.560]  Be careful with that one.
[23:36.800 --> 23:38.160]  I like Botanigard Max.
[23:38.160 --> 23:39.680]  Let me tell you what I use these for.
[23:39.720 --> 23:43.320]  Let me back up, uh, pyganic evergreen as a troll venerate.
[23:43.320 --> 23:47.360]  Those are good for almost everything, but especially spider mites, uh,
[23:47.400 --> 23:51.960]  Botanigard Max, I will use the Botanigard Max as a spray for fighter spider mites,
[23:52.280 --> 23:56.560]  uh, fungus gnats, and then I will use it as a soil dredge for
[23:56.640 --> 23:58.360]  fungus gnats or white flies.
[23:58.600 --> 24:02.320]  Also the pyganic and evergreen, those make a great soil dredge as well
[24:02.400 --> 24:04.400]  for fungus gnats and white flies.
[24:04.640 --> 24:06.080]  When you're treating for white flies.
[24:06.760 --> 24:11.400]  I recommend you do a soil dredge and a spray application at the same time.
[24:11.680 --> 24:14.920]  Cause if you spray one and don't do the other, uh, they just move, they'd
[24:14.920 --> 24:15.960]  go hang out in the other spot.
[24:15.960 --> 24:17.040]  They go, you fucked up the soil.
[24:17.040 --> 24:17.800]  We'll go to the leaves.
[24:17.800 --> 24:19.240]  You spray the leaves, they go to the soil.
[24:19.560 --> 24:23.000]  You got to do both when you're messing with the white flies for white flies.
[24:23.280 --> 24:26.280]  I recommend Monterey garden spray with spinosad.
[24:26.280 --> 24:30.560]  Spinosad is a bacteria made in the bottom of a whiskey barrel, and it will
[24:30.560 --> 24:33.080]  work very well on your white flies.
[24:33.400 --> 24:35.560]  I also like a product called cease.
[24:35.560 --> 24:36.800]  Cease is a good product.
[24:37.120 --> 24:38.640]  I like smite and banish.
[24:38.640 --> 24:43.680]  However, if you use smite and or banish rinse your plants off
[24:43.680 --> 24:45.520]  before the lights come back on.
[24:45.520 --> 24:48.720]  Those products will cause photo toxicity.
[24:49.000 --> 24:51.280]  Um, I also like a product called regalia.
[24:51.280 --> 24:54.120]  That's good to keep away the powdery mildew and a lot of pests.
[24:54.440 --> 24:56.960]  And an outdoor grow, I would use a lot of regalia.
[24:57.240 --> 25:00.600]  I also like double nickel, uh, anything with spinosad.
[25:00.880 --> 25:02.520]  Uh, grandivo is a great product.
[25:02.840 --> 25:06.120]  Triact 70 is like one of my last lines of defense.
[25:06.120 --> 25:08.720]  If everything else didn't do it, we'll mix in some triac.
[25:09.000 --> 25:12.040]  There are other products that are more abrasive, more aggressive.
[25:12.320 --> 25:14.400]  I'm not going to talk about them here today.
[25:14.560 --> 25:15.880]  I don't want you to use them.
[25:15.880 --> 25:19.160]  If you want to do your thing, it's your grow.
[25:19.440 --> 25:22.120]  It's your ethics, but I would not recommend it.
[25:22.360 --> 25:23.560]  Another great product.
[25:23.560 --> 25:28.240]  If you've got soil bound problems like white flies, fungus gnats, and
[25:28.240 --> 25:33.880]  you want to drench that soil, something that works really good is mosquito bits.
[25:34.120 --> 25:37.600]  Uh, it like your local hardware shop, maybe target, definitely
[25:37.600 --> 25:41.320]  home Depot and Lowe's they sell things called mosquito dunks.
[25:41.520 --> 25:44.000]  They look like little, it's a red package with yellow writing.
[25:44.200 --> 25:46.320]  They look like little shitty donuts in a package.
[25:46.320 --> 25:48.960]  There are six of them, small, six shitty donuts.
[25:49.240 --> 25:52.560]  I will take one of those and crush it up into like a very fine dust.
[25:52.800 --> 25:56.880]  And then put that in my reservoir with my water and water the plants with that.
[25:56.880 --> 25:58.560]  You may see some of the chunks floating around.
[25:58.560 --> 25:59.400]  That's just fine.
[25:59.880 --> 26:04.280]  Inside of those mosquito bits is a beneficial bacteria beneficial to the
[26:04.280 --> 26:07.840]  plants, not so beneficial to the fungus gnats and white flies.
[26:07.840 --> 26:08.720]  It'll wipe them out.
[26:08.960 --> 26:12.680]  So give them a soil dredge with fung, uh, with the, uh, fungus now, what
[26:12.680 --> 26:14.320]  does it call the mosquito dunks in there?
[26:14.520 --> 26:18.080]  And that will help wipe out soil born pests and they're
[26:18.080 --> 26:19.240]  super cheap and affordable.
[26:19.240 --> 26:21.320]  Those products are really cheap and readily available.
[26:21.600 --> 26:23.480]  You can get that at your local hardware shop.
[26:23.480 --> 26:27.680]  Hopefully if not Lowe's and home Depot, we'll have it over there in the garden.
[26:28.800 --> 26:29.080]  All right.
[26:29.080 --> 26:30.080]  So I was losing my breath.
[26:30.080 --> 26:31.120]  I tried to go fast.
[26:31.360 --> 26:33.160]  I got my shit back together really quickly.
[26:33.160 --> 26:34.120]  I'll go through the list.
[26:34.400 --> 26:40.640]  Pyganic evergreen as a trawl, venerate botanic guard, max cease, smite,
[26:40.640 --> 26:44.240]  banish regalia, double nickel Monterey garden spray.
[26:44.240 --> 26:46.120]  Let me add tangle foot to that mix.
[26:46.360 --> 26:49.720]  You can get Monterey garden spray and tangle foot, both it
[26:49.720 --> 26:51.320]  like your big box hardware store.
[26:51.320 --> 26:55.080]  So if you're limited on resources and places to shop, tangle foot,
[26:55.280 --> 26:59.560]  a Monterey garden spray, those will both be available at your local garden center.
[26:59.880 --> 27:05.240]  Uh, you can also use grand Devo and triac 70 and sometimes don't tell
[27:05.240 --> 27:08.440]  anybody that I said this, but granulated sulfur is a great product
[27:08.440 --> 27:11.400]  for getting rid of a lot of pests.
[27:12.360 --> 27:14.560]  Now that I've told you products that I do use, let me tell
[27:14.560 --> 27:16.400]  you something that I do not use.
[27:16.640 --> 27:18.600]  I do not recommend neem oil.
[27:18.600 --> 27:20.120]  I don't like neem oil in the garden.
[27:20.120 --> 27:20.960]  It tastes like shit.
[27:20.960 --> 27:21.920]  It doesn't go away.
[27:22.200 --> 27:23.720]  It makes the plants taste terrible.
[27:23.880 --> 27:28.040]  And I also don't like to use botanical oils like hippie oil sprays,
[27:28.240 --> 27:30.320]  rosemary, oregano oil, all that stuff.
[27:30.320 --> 27:31.640]  I don't do that in the garden.
[27:31.640 --> 27:32.200]  Why not?
[27:32.480 --> 27:35.560]  Because a lot of the stuff that we grow turns into concentrates.
[27:35.560 --> 27:36.680]  We make hash out of it.
[27:36.880 --> 27:39.880]  And you can see when you're making a concentrate, you can see those
[27:39.880 --> 27:41.880]  oily pesticides float to the top.
[27:42.080 --> 27:44.640]  I did just tell you a bunch of stuff to spray on the plant.
[27:44.640 --> 27:48.200]  That's going to make them sticky, but you're going to apply it way early.
[27:48.200 --> 27:50.800]  They're going to last long enough to where you don't have to apply it again.
[27:50.840 --> 27:51.640]  They will be gone.
[27:51.640 --> 27:55.680]  They'll be broken down, evaporated, dissipated, and gone away from the plant
[27:55.880 --> 28:00.280]  before it is harvest time, dry cure smoke, that shit will all be gone by then.
[28:00.560 --> 28:03.480]  But those hippie botanical oils, they just leave that flavor.
[28:03.480 --> 28:04.640]  I can taste the mint.
[28:04.880 --> 28:07.640]  I can taste weird shit and the concentrates and the flowers.
[28:07.880 --> 28:10.000]  I can taste it when I get certain products.
[28:10.000 --> 28:11.920]  So I don't recommend that sort of stuff.
[28:11.920 --> 28:13.160]  No botanical oils.
[28:13.480 --> 28:17.760]  Uh, none of that, uh, neem oil stick with Rio and my, this is my opinion.
[28:17.920 --> 28:23.200]  My recommendation stick with the real, uh, agriculturally recommended pesticide
[28:23.240 --> 28:27.320]  application if you want to really strategically get rid of your pests.
[28:27.320 --> 28:29.760]  If you guys want to use the hippie oils, do that.
[28:29.760 --> 28:34.880]  Also something I do really like another, uh, completely flipped option, a whole
[28:34.880 --> 28:39.600]  B side to using all these pesticides is why not use some sort of predator mites?
[28:39.600 --> 28:43.160]  You can release Swarovski's hypoaspis miles, persimilis,
[28:43.160 --> 28:44.720]  cucumaris, green lace wings.
[28:44.720 --> 28:46.120]  I know I went really fast on that.
[28:46.480 --> 28:51.080]  Uh, but Rove beetles, all those guys will really, really help you out, uh, in
[28:51.080 --> 28:55.080]  your garden, uh, and they are harmless that way you don't have to smoke oils.
[28:55.360 --> 28:56.800]  Uh, that way you don't have to spray things.
[28:56.800 --> 28:58.200]  You do have to disperse the bugs.
[28:58.400 --> 29:00.360]  If you're growing in your home, a lot of people don't like that.
[29:00.360 --> 29:05.280]  But for a commercial grow, I greatly highly recommend aggressive predator
[29:05.440 --> 29:12.360]  bugs once again, Swarovski's persimilis, hypoaspis miles, Rove beetles, cucumaris.
[29:12.480 --> 29:14.000]  Um, what else did I say?
[29:14.000 --> 29:17.520]  Green lace wings, get, get the green lace wings that are on the cards
[29:17.520 --> 29:19.080]  and they are just about to hatch.
[29:19.080 --> 29:22.000]  They turn into little fucking alligators and those things will
[29:22.000 --> 29:23.680]  eat all of the bugs in your grow.
[29:24.680 --> 29:28.400]  All right, ladies and gentlemen, that is my rant on which pesticides I would use.
[29:28.400 --> 29:30.640]  I think I stretched that one out quite a while.
[29:31.040 --> 29:33.720]  Thank you guys for putting up with my, uh, my terrible voice, my
[29:33.720 --> 29:35.440]  wheezing, my lack of oxygen.
[29:35.440 --> 29:36.480]  I do appreciate it.
[29:36.680 --> 29:39.200]  I'm trying to get it back together, trying to get everything going.
[29:39.480 --> 29:40.040]  Give me time.
[29:40.040 --> 29:40.880]  That's all it takes.
[29:41.120 --> 29:43.760]  They just say, get a lot of rest and hydrate.
[29:43.960 --> 29:44.520]  I'm trying, bro.
[29:44.520 --> 29:46.400]  I'm trying, but I got a lot of shit to do also.
[29:46.520 --> 29:48.160]  I'll do my best to keep the shoves coming.
[29:48.400 --> 29:50.080]  Uh, thank you for all of the support.
[29:50.200 --> 29:52.720]  Make sure you guys check out iredirect.com.
[29:52.720 --> 29:53.120]  That's right.
[29:53.120 --> 29:55.280]  Iredirect.com for fresh drops.
[29:55.560 --> 29:57.080]  All the cool kids are doing it.
[29:57.080 --> 29:59.160]  Tap in is what I think Masonic said.
[29:59.560 --> 30:03.000]  Uh, ladies and gentlemen, boys, girls, pimps, hoes, friends, foes, smokers,
[30:03.000 --> 30:05.920]  growers, clone cutters, pollen chuckers, all of you beautiful
[30:05.920 --> 30:07.360]  cannabis enthusiasts out there.
[30:07.600 --> 30:07.960]  Truly.
[30:07.960 --> 30:10.840]  Thank you for listening to another episode of the grow from your heart
[30:10.840 --> 30:13.880]  podcast, I'll be back in a couple of days with fresh new content.
[30:13.880 --> 30:16.280]  If you have any questions, corrections, comments, or concerns,
[30:16.520 --> 30:17.640]  please do send me an email.
[30:17.640 --> 30:21.760]  The email address of course, is grow from your heart at hotmail.com.
[30:21.760 --> 30:26.840]  Don't forget about the Patrion campaign at patrion.com forward slash grow from
[30:26.840 --> 30:27.400]  your heart.
[30:27.560 --> 30:30.680]  Everything else is at ireegenetics.com.
[30:30.800 --> 30:31.880]  Check out the website.
[30:32.040 --> 30:33.040]  That's all I've got for you.
[30:33.160 --> 30:33.880]  I'm out of breath.
[30:33.960 --> 30:34.880]  I had a good time.
[30:35.080 --> 30:36.040]  Check you next time.
[30:36.120 --> 30:38.880]  I want to give a big shout out to my buddy, Billy Bong smoking.
[30:38.880 --> 30:42.680]  And until next time, take a fat dab and give your mom a hug for me.
