[00:00.250 --> 00:13.050]  Alright, here we go.
[16:57.090 --> 16:58.490]  in a sweeping motion.
[16:58.490 --> 16:59.490]  Which one are you going to do?
[16:59.490 --> 17:00.730]  Do you know how to use that?
[17:00.730 --> 17:02.450]  So be ready for that.
[17:02.450 --> 17:04.050]  Then how about a first aid kit?
[17:04.050 --> 17:05.890]  I don't want you to get hurt in your grow.
[17:05.890 --> 17:06.970]  I really hope you don't.
[17:06.970 --> 17:08.330]  I've been cutting grows before.
[17:08.330 --> 17:10.530]  I've seen people have problems in grows.
[17:10.530 --> 17:14.330]  If you have a basic first aid kit, it can really help you out.
[17:14.330 --> 17:17.210]  Many of you may be in a place where you shouldn't be growing.
[17:17.210 --> 17:19.890]  What's going to happen if you're growing some ganja and you cut your finger or you
[17:19.890 --> 17:23.810]  get pH down in your eye and you need some emergency medical help?
[17:23.810 --> 17:24.810]  Do you have a plan?
[17:24.810 --> 17:25.930]  Who are you going to call?
[17:25.930 --> 17:28.310]  Hopefully Ghostbusters is in your neighborhood.
[17:28.310 --> 17:30.290]  Maybe you've got a friend that can back you up.
[17:30.290 --> 17:34.530]  Maybe you're not able to call 911 and say, hey, I'm working in my weed garden in my basement
[17:34.530 --> 17:35.850]  and I got pH down in my eye.
[17:35.850 --> 17:36.850]  I need some help.
[17:36.850 --> 17:40.650]  You may have to call a friend and guide them to you and get some help and say, hey, I've
[17:40.650 --> 17:43.410]  got to get to the doctor, but we can't let them know what's going on here.
[17:43.410 --> 17:46.450]  Have a plan in place if some shit like that is a possibility.
[17:46.450 --> 17:48.290]  Who are you going to call?
[17:48.290 --> 17:49.850]  Luckily we've got all these devices.
[17:49.850 --> 17:51.970]  I've got my iPhone where I can open it up.
[17:51.970 --> 17:56.170]  I can unlock it really easily without too much complication and I can speak to it to
[17:56.170 --> 17:58.970]  give it commands of who to call for me.
[17:58.970 --> 18:01.930]  Maybe if you don't have that sort of device, you've got to figure out some sort of backup
[18:01.930 --> 18:04.690]  plan of what you're going to do if shit does go wrong.
[18:04.690 --> 18:08.130]  You've got to have somebody in mind that can get to you and help you out before the police
[18:08.130 --> 18:09.130]  get there.
[18:09.130 --> 18:10.270]  That may be something you need.
[18:10.270 --> 18:13.810]  I don't want anything to go wrong, but I want you to have a plan if it does.
[18:13.810 --> 18:17.290]  A basic first aid kit could really help you out.
[18:17.290 --> 18:21.850]  You've got some band-aids, some gauze, some tape in there, maybe a tourniquet or something.
[18:21.850 --> 18:27.290]  I'm not sure what you might need, but a basic first aid kit could really help you out.
[18:27.290 --> 18:30.730]  Speaking of basic first aid, how about personal protective equipment?
[18:30.730 --> 18:35.610]  A lot of us are applying pesticides or doing some sort of spray applications in our grow.
[18:35.610 --> 18:37.170]  Have you cleaned your respirator?
[18:37.170 --> 18:39.010]  Do you know how to clean your mask properly?
[18:39.010 --> 18:43.210]  Have you been properly trained or have you read how to clean your respirator and your
[18:43.610 --> 18:44.610]  mask?
[18:44.610 --> 18:45.610]  Are your cartridges up to date?
[18:45.610 --> 18:49.090]  You've got to have the proper cartridges in your mask and they've got to be new and not
[18:49.090 --> 18:53.290]  expired and not have too many miles on them, or you're basically just wearing that mask
[18:53.290 --> 18:54.290]  for discomfort.
[18:54.290 --> 18:57.770]  So you keep your carts up to date and keep your mask clean.
[18:57.770 --> 18:59.450]  Also, how about your suits?
[18:59.450 --> 19:01.730]  Are you using fresh Tyvek suits every time?
[19:01.730 --> 19:04.690]  You're not supposed to recycle those suits.
[19:04.690 --> 19:07.330]  Basically you guys clean everything.
[19:07.330 --> 19:11.650]  This is just basically a responsibility checklist that I'm just trying to remind you to clean
[19:11.650 --> 19:12.770]  everything.
[19:12.770 --> 19:16.290]  You've gotten to the scissors, the pH equipment, the measuring equipment.
[19:16.290 --> 19:17.730]  How about your measuring cups?
[19:17.730 --> 19:21.970]  I've also got measuring cups and shot glasses that I use to measure nutrients.
[19:21.970 --> 19:22.970]  Clean those.
[19:22.970 --> 19:23.970]  It doesn't take very long.
[19:23.970 --> 19:26.810]  Pour a cleaner in there, hit it with a rag, let it dry.
[19:26.810 --> 19:29.490]  Next time you need to use it, it's nice and clean and nice and shiny.
[19:29.490 --> 19:30.490]  Makes you feel good.
[19:30.490 --> 19:31.490]  The grow looks good.
[19:31.490 --> 19:32.750]  You've set yourself up for success.
[19:32.750 --> 19:35.110]  It's one less problem you're going to have in the future.
[19:35.110 --> 19:38.390]  One less thing slowing you down when you're trying to get work done.
[19:38.390 --> 19:41.030]  Let me catch my breath and see where I am in the notes.
[19:41.030 --> 19:43.710]  How long has it been since you've cleaned your sprayer?
[19:43.710 --> 19:46.750]  Whatever you were spraying your plants with, how long has it been since you've actually
[19:46.750 --> 19:48.670]  given that thing a good cleaning?
[19:48.670 --> 19:53.350]  I've got a handheld pump sprayer and the commercial grow we use paint sprayers.
[19:53.350 --> 19:54.910]  Sometimes those will need maintenance.
[19:54.910 --> 19:58.670]  The handheld sprayer, you need to run some clean water through it and clean that hose
[19:58.670 --> 19:59.670]  out.
[19:59.670 --> 20:02.610]  There might be stuff stuck in the tubes and you don't want to spray the wrong product
[20:02.610 --> 20:04.090]  on your plants at the wrong time.
[20:04.090 --> 20:07.790]  If you think you've mixed up this and there's still some of the last previous spray left
[20:07.790 --> 20:10.370]  in the tubes, that could cause problems.
[20:10.370 --> 20:12.530]  The paint sprayers can be a pain in the ass.
[20:12.530 --> 20:18.090]  They oftentimes need reprimed and they definitely need to be cleaned out very frequently.
[20:18.090 --> 20:21.570]  Keep your paint sprayer up to speed by just general maintenance.
[20:21.570 --> 20:22.770]  There are a lot of good videos.
[20:22.770 --> 20:27.130]  I found that almost every brand paint sprayer, I think the one that we like the most is the
[20:27.130 --> 20:28.250]  Grayco.
[20:28.250 --> 20:32.330]  They've got a great YouTube presence where you can read about repriming and cleaning
[20:32.330 --> 20:34.010]  all those machines really easily.
[20:34.010 --> 20:37.890]  They don't pay me to talk about that, but I think it's really helpful for you.
[20:37.890 --> 20:40.650]  I think it's Grayco is the name of the brand, the blue one, right?
[20:40.650 --> 20:41.850]  I can see it in my head.
[20:41.850 --> 20:44.450]  I've got the image in my head, but I can't think of the name of the brand.
[20:44.450 --> 20:46.570]  I'm pretty sure it's Grayco.
[20:46.570 --> 20:51.090]  If you go to YouTube and type in Grayco paint sprayer, all the info you need is right there.
[20:51.090 --> 20:53.930]  They'll teach you how to take it apart and rebuild it and you can do it in just a couple
[20:53.930 --> 20:54.930]  of hours.
[20:54.930 --> 20:58.210]  Save yourself a lot of money on a maintenance plan from that company because they'll come
[20:58.210 --> 21:00.370]  fix it for you, but you can do it yourself.
[21:00.370 --> 21:02.650]  It's really easy and you don't want to wait for them.
[21:02.650 --> 21:07.170]  If you need to spray today, you need that shit fixed and they take a week to come.
[21:07.410 --> 21:08.410]  Fix it yourself.
[21:08.410 --> 21:09.410]  All the videos are right there on YouTube.
[21:09.410 --> 21:10.610]  So take care of your paint sprayer.
[21:10.610 --> 21:12.570]  Clean that bitch out if that's what you're using.
[21:12.570 --> 21:15.570]  A lot of people will tell me that a paint sprayer isn't the way to go.
[21:15.570 --> 21:16.570]  It's very effective for me.
[21:16.570 --> 21:17.610]  I like what I'm doing with that.
[21:17.610 --> 21:21.850]  If you're using a fogger, now is definitely the time to clean out your fogger.
[21:21.850 --> 21:23.130]  Clean that shit up.
[21:23.130 --> 21:25.890]  Is it time to do a dump run?
[21:25.890 --> 21:28.010]  We're approaching harvest season right now.
[21:28.010 --> 21:31.770]  People are going to have a lot of sticks, a lot of stems, a lot of root balls, a lot
[21:31.770 --> 21:35.250]  of leftover junk that they don't need from the grow.
[21:35.250 --> 21:36.970]  Where's that going to go?
[21:36.970 --> 21:40.730]  If you've got an indoor grow and you're pulling down crops every couple of months, where are
[21:40.730 --> 21:42.890]  all those sticks and root balls and leftover?
[21:42.890 --> 21:44.290]  Where's all that shit going?
[21:44.290 --> 21:46.970]  Is it time for you to do a dump run?
[21:46.970 --> 21:49.610]  Sometimes my garage builds up a little bit of a mess.
[21:49.610 --> 21:53.010]  It is all grow waste and grow trash and wait until I've got a nice pile.
[21:53.010 --> 21:54.490]  Then we do a dump run.
[21:54.490 --> 21:58.410]  We just take it all to the dump at one time instead of doing just a bunch of small runs.
[21:58.410 --> 21:59.410]  Take it all at once.
[21:59.410 --> 22:00.410]  But is it time?
[22:00.410 --> 22:01.730]  Is it time for you to do a dump run?
[22:01.730 --> 22:03.810]  Have you been building up a bunch of stuff?
[22:03.810 --> 22:07.570]  That big pile is going to contribute to where bugs can hide.
[22:07.570 --> 22:10.850]  If you've had a pest problem and you threw all that shit out in the garage, out in the
[22:10.850 --> 22:14.530]  backyard, the bugs are building there and they're going to work their way back into
[22:14.530 --> 22:16.170]  your grow eventually.
[22:16.170 --> 22:20.990]  Let's get rid of all of that trash, that old root ball stuff, those old sticks.
[22:20.990 --> 22:22.610]  Do you need to do a dump run?
[22:22.610 --> 22:23.610]  All right.
[22:23.610 --> 22:24.890]  Maybe it is time for a dump run.
[22:24.890 --> 22:27.690]  Where are we on my list of good stuff here?
[22:27.690 --> 22:32.850]  Now we are to the part that should be obvious to a lot of people but gets often overlooked.
[22:32.890 --> 22:36.010]  It is time to clean and calibrate our pH meters.
[22:36.010 --> 22:39.490]  Those pH meters need to be calibrated approximately once a week.
[22:39.490 --> 22:42.850]  It should have a check mark on it that shows you that it is calibrated.
[22:42.850 --> 22:46.250]  It only takes a couple of minutes to calibrate it, especially once you get good at it.
[22:46.250 --> 22:50.450]  If you do it every week, you'll get out your seven solution and your four solution and
[22:50.450 --> 22:52.930]  you'll be able to go bloop, bloop, bloop, bloop, bloop, bloop and you'll get them calibrated
[22:52.930 --> 22:53.930]  in just a couple of minutes.
[22:53.930 --> 22:56.130]  It won't take you time at all.
[22:56.130 --> 23:02.410]  One thing I do recommend is having more than one calibration standard available.
[23:02.410 --> 23:07.210]  If you've got the four solution and the seven solution, maybe have another bottle of the
[23:07.210 --> 23:10.050]  seven solution and test them to each other.
[23:10.050 --> 23:13.970]  After you take it out of the seven, put it in the other seven and see if they both read
[23:13.970 --> 23:15.130]  seven.
[23:15.130 --> 23:18.850]  That way you know that one of your solutions isn't bad and you are properly calibrated.
[23:18.850 --> 23:23.330]  It's time to clean and calibrate your pH pen, your pH meter.
[23:23.330 --> 23:26.610]  However cheap, however expensive it is, now is a good time to clean it.
[23:26.610 --> 23:29.450]  Remember, if the pH meter dries, it dies.
[23:29.450 --> 23:30.850]  Make sure you keep it moist.
[23:30.850 --> 23:31.850]  Keep it clean.
[23:31.850 --> 23:34.410]  It will work much better for a much longer time.
[23:34.410 --> 23:41.090]  Also the EC pens, your electrical conductivity or your TDS meter, whichever one you're using,
[23:41.090 --> 23:44.010]  the PPM EC, there are a lot of meters you can use.
[23:44.010 --> 23:45.010]  Clean that one also.
[23:45.010 --> 23:48.250]  It will work much better and last much longer if you clean it.
[23:48.250 --> 23:52.930]  I don't think those need much calibration, but do clean that.
[23:52.930 --> 23:54.410]  How about nutrient inventory?
[23:54.410 --> 23:58.330]  If it is the first of the month, that is a good time to do a nutrient inventory.
[23:58.330 --> 23:59.330]  Shake your bottles.
[23:59.330 --> 24:00.330]  What are you low on?
[24:00.330 --> 24:01.330]  Do you need to go buy some stuff?
[24:01.810 --> 24:02.810]  Do you need to order some things?
[24:02.810 --> 24:03.810]  Do you need to restock on stuff?
[24:03.810 --> 24:07.250]  It is a really good time to check and see what you might need.
[24:07.250 --> 24:09.930]  Look through the rest of the month in your grow schedule and say, we're going to feed
[24:09.930 --> 24:11.370]  this, we're going to feed this, we're going to feed this.
[24:11.370 --> 24:12.890]  Do I have that stuff?
[24:12.890 --> 24:16.290]  So then when it comes time to mix in your bloom booster, you don't grab the bottle and
[24:16.290 --> 24:19.130]  go, oh, I should have ordered that a week ago.
[24:19.130 --> 24:20.130]  Let's order it now.
[24:20.130 --> 24:24.090]  That way we've got all of the stuff we need throughout the grow and there are no surprises,
[24:24.090 --> 24:27.930]  no late fucking products, no missing products in our reservoir.
[24:27.930 --> 24:29.270]  We've got everything we need.
[24:29.270 --> 24:30.570]  Let's just order the shit right now.
[24:30.810 --> 24:34.530]  If we're going to order nutrients, how about pesticide inventory?
[24:34.530 --> 24:36.730]  What pesticide products do you use?
[24:36.730 --> 24:38.770]  Is it time to order more pesticides?
[24:38.770 --> 24:40.290]  I just say, shake the bottles.
[24:40.290 --> 24:43.410]  I just go down and just shake the bottles and if one feels light, I write it down and
[24:43.410 --> 24:44.410]  order another one.
[24:44.410 --> 24:45.410]  It's that easy.
[24:45.410 --> 24:47.210]  Don't let yourself run out of shit.
[24:47.210 --> 24:48.210]  It's your grow.
[24:48.210 --> 24:49.210]  You're responsible for it.
[24:49.210 --> 24:50.610]  You know what you're going to need.
[24:50.610 --> 24:51.770]  You're the one that's going to order it.
[24:51.770 --> 24:53.370]  You're the one going to use it.
[24:53.370 --> 24:54.370]  Get that shit now.
[24:54.370 --> 24:55.370]  Make it easy.
[24:55.370 --> 24:56.370]  It's the first of the month.
[24:56.370 --> 24:59.570]  Reinvest some of your last harvest back into the next harvest.
[24:59.570 --> 25:03.290]  Try to make the next grow better every single time.
[25:03.290 --> 25:05.250]  So what about other basic inventory?
[25:05.250 --> 25:08.690]  What are other things that I always need to order for my grows?
[25:08.690 --> 25:09.690]  Gloves.
[25:09.690 --> 25:11.670]  We are constantly ordering gloves.
[25:11.670 --> 25:14.330]  How many pair of gloves do you go through a day in your garden?
[25:14.330 --> 25:15.730]  It's not a big math equation.
[25:15.730 --> 25:18.970]  Think about how long you're in there and how many times you change gloves.
[25:18.970 --> 25:21.870]  Multiply that by however many times a week you're in the grow.
[25:21.870 --> 25:22.910]  Multiply that times four.
[25:22.910 --> 25:23.910]  That's a month.
[25:23.910 --> 25:25.470]  That's how many pairs of gloves you go through in a month.
[25:25.470 --> 25:26.770]  How many boxes do you need?
[25:26.770 --> 25:29.970]  Let's order them now so that we don't have to sit around and wait for gloves to come
[25:29.970 --> 25:30.970]  when we do need them.
[25:30.970 --> 25:32.730]  It's really easy to order gloves.
[25:32.730 --> 25:35.490]  A lot of people like to wear a mask, especially the tremors.
[25:35.490 --> 25:37.010]  Let's order all the masks.
[25:37.010 --> 25:39.530]  Masks, that's a fun word.
[25:39.530 --> 25:41.130]  Order all of the shit that you think you need.
[25:41.130 --> 25:44.730]  I don't know what you need in your grow, but let's order it now.
[25:44.730 --> 25:47.850]  I go through a lot of clone plugs, like a lot of rapid routers.
[25:47.850 --> 25:50.290]  I go through a lot of plant tags.
[25:50.290 --> 25:52.410]  Just basic things that I know I'm going to need.
[25:52.410 --> 25:54.570]  I try to order that stuff on the first.
[25:54.570 --> 25:58.450]  That way it comes, I have to make one trip to the grow store or I get one big box from
[25:58.450 --> 25:59.450]  Amazon.
[25:59.450 --> 26:01.630]  It saves on shipping, saves on moving around.
[26:01.630 --> 26:05.690]  Just makes it so much easier to do one big monthly order.
[26:05.690 --> 26:06.690]  All right.
[26:06.690 --> 26:11.710]  Now, here's another thing we're going to segue into that a lot of people may have overlooked.
[26:11.710 --> 26:13.770]  Let's double check our security.
[26:13.770 --> 26:15.750]  What do you have going on for your security?
[26:15.750 --> 26:19.610]  The first thing I recommend is just if wherever you're growing, whatever building it is in,
[26:19.610 --> 26:24.190]  if you're growing in a room inside of a house, let's just check the security.
[26:24.190 --> 26:25.690]  Walk around outside.
[26:25.690 --> 26:27.150]  Just see are there any light leaks?
[26:27.150 --> 26:28.230]  Do you hear any fans?
[26:28.230 --> 26:29.670]  Do you smell anything?
[26:29.670 --> 26:33.790]  Is there anything that would tip you off that there is a grow inside of that room or that
[26:33.790 --> 26:34.870]  building?
[26:34.870 --> 26:39.350]  Because if you can find it, that means that thieves, that means it snitches, and that
[26:39.350 --> 26:41.590]  means that cops can find that grow as well.
[26:41.590 --> 26:44.350]  We don't want those folks finding our grows.
[26:44.350 --> 26:45.430]  Be very careful.
[26:45.430 --> 26:46.430]  Walk around.
[26:46.430 --> 26:48.510]  See if you can see any light leaking out of your grow.
[26:48.510 --> 26:49.510]  Do you smell anything?
[26:49.510 --> 26:50.510]  Do you hear fans?
[26:50.510 --> 26:52.510]  Do you hear any sort of air conditioning?
[26:52.510 --> 26:53.750]  Do you hear shit cycling?
[26:53.750 --> 26:54.750]  Is it weird?
[26:54.750 --> 26:56.790]  Do you feel vibrations from the blowers?
[26:56.790 --> 26:58.710]  Just go check outside.
[26:58.710 --> 27:01.690]  If you're growing in a big building, walk around the whole building.
[27:01.690 --> 27:05.450]  If you're growing in a room inside of a building, check that outside of that area, and then
[27:05.450 --> 27:09.410]  check like ... If you're growing in the room adjacent to this one, sit in this room and
[27:09.410 --> 27:14.270]  see if you hear a smell or see anything that would alert you to a grow in the other room.
[27:14.270 --> 27:15.950]  Just double check your security.
[27:15.950 --> 27:17.330]  Then check your safety.
[27:17.330 --> 27:18.890]  Is that all locked up?
[27:18.890 --> 27:20.750]  Is there a way for anybody to get in there?
[27:20.750 --> 27:24.310]  People often forget that when you put an air conditioner in the window, all I got to
[27:24.310 --> 27:28.150]  do is push that air conditioner in, and I'm in your grow.
[27:28.150 --> 27:30.750]  It's a hint that it's there, and it's an entryway.
[27:30.750 --> 27:33.290]  Keep that shit in mind when you're building your rooms.
[27:33.290 --> 27:36.590]  Don't give me too many access points and give me too many hints.
[27:36.590 --> 27:39.170]  People are out there, and they're trying to get shit from you.
[27:39.170 --> 27:42.790]  It's a weird time right now, and people are going fucking crazy for anything they can
[27:42.790 --> 27:43.790]  get.
[27:43.790 --> 27:45.270]  Protect yourself.
[27:45.270 --> 27:46.690]  Check your security.
[27:46.690 --> 27:48.790]  Do you have security cameras?
[27:48.790 --> 27:50.630]  Do you have security camera footage?
[27:50.670 --> 27:53.870]  Do you have backups of your security camera footage?
[27:53.870 --> 27:56.670]  Do you have all your cameras set up the way that they need to be?
[27:56.670 --> 27:59.510]  Then think about where all of that camera footage is going.
[27:59.510 --> 28:01.390]  Is that saved somewhere within your house?
[28:01.390 --> 28:06.190]  Is it on a DVR in your house where that DVR could possibly be stolen, or is it backed
[28:06.190 --> 28:10.390]  up somewhere to the internet to where it's stored in a cloud and a server to where that
[28:10.390 --> 28:13.830]  footage is always accessible and can't be taken away from you?
[28:13.830 --> 28:17.290]  Another detail I would think about is how long has it been since you've changed your
[28:17.410 --> 28:20.650]  security codes and passwords, and who has keys?
[28:20.650 --> 28:25.410]  If you've got a facility with a gate, maybe you had to give keys to an electrician.
[28:25.410 --> 28:26.970]  Maybe an HVAC tech has a key.
[28:26.970 --> 28:28.930]  Maybe an old employee has a key.
[28:28.930 --> 28:30.250]  Think about where those keys are.
[28:30.250 --> 28:33.090]  Also, who has passcodes to your alarm system?
[28:33.090 --> 28:35.130]  Who has passcodes to your cameras?
[28:35.130 --> 28:38.250]  Who has any sort of passwords or codes to anything?
[28:38.250 --> 28:39.250]  Think about that.
[28:39.250 --> 28:43.890]  Now may be the time to do that thing where you log out of all devices, change your password,
[28:43.890 --> 28:44.890]  and log back in.
[28:44.890 --> 28:50.330]  Now may be the time to do that sort of stuff, especially if you had any firing, rehiring,
[28:50.330 --> 28:54.550]  any breakups, any shifts, any rifts in the matrix.
[28:54.550 --> 28:58.690]  Now may be the time to change passwords and do some sort of security upgrades, things
[28:58.690 --> 28:59.690]  like that.
[28:59.690 --> 29:02.530]  You never know what people are up to, especially now.
[29:02.530 --> 29:04.690]  Things are weird, you guys.
[29:04.690 --> 29:09.770]  Back up your security footage, change your security passwords and security codes, just
[29:09.770 --> 29:11.290]  because we don't know.
[29:11.290 --> 29:15.210]  Maybe also change any locks that may need to be changed.
[29:15.210 --> 29:18.290]  Now let's talk about some other things that you may need to think about.
[29:18.290 --> 29:21.290]  Do you have MSDS sheets?
[29:21.290 --> 29:25.090]  MSDS sheets are very important, in my opinion.
[29:25.090 --> 29:31.890]  If you were to get a product in your eye or accidentally think that the pH down was kombucha
[29:31.890 --> 29:35.130]  and you pick it up and take a drink of it, and you got to go to the hospital, they're
[29:35.130 --> 29:39.170]  going to want to know all of the information about all of the products you may have exposed
[29:39.170 --> 29:41.170]  yourself or consumed.
[29:41.210 --> 29:43.850]  You need to have an MSDS sheet for all of your products.
[29:43.850 --> 29:48.530]  Whenever in a commercial grow, we're required to have a folder of MSDS sheets.
[29:48.530 --> 29:52.050]  Anytime we get a new product, like if this was a grow product, this is just a bottle
[29:52.050 --> 29:56.650]  of water, but if this was a nutrient, as soon as it came into the grow, I would put it on
[29:56.650 --> 30:00.850]  the table and I would go to the internet and I would type in this product MSDS sheet and
[30:00.850 --> 30:04.210]  I would print that MSDS sheet out and put it in a folder.
[30:04.210 --> 30:08.650]  It would be alphabetically in a folder that sits on a desk with the pesticide logs and
[30:08.650 --> 30:10.290]  a few other important logs.
[30:10.290 --> 30:14.490]  In a commercial grow, we are required to have those sheets for every product that is inside
[30:14.490 --> 30:15.730]  of the facility.
[30:15.730 --> 30:19.170]  In your personal grow, it would just be a good idea, just in case something does go
[30:19.170 --> 30:24.930]  wrong, just to have that product there, that product MSDS sheet there available for you.
[30:24.930 --> 30:27.970]  The other thing I would have is a spray log.
[30:27.970 --> 30:32.390]  In commercial environments, we're required to write down every pesticide application
[30:32.390 --> 30:34.050]  we spray.
[30:34.050 --> 30:40.210]  We write down what room we sprayed, what products we sprayed, how much of that product was applied.
[30:40.610 --> 30:42.690]  We write down the EPA number.
[30:42.690 --> 30:45.810]  We write down the number of the employee who sprayed that.
[30:45.810 --> 30:49.170]  They've got an EPA number and a training number as well.
[30:49.170 --> 30:52.090]  There are a lot of details that go along with the spray product.
[30:52.090 --> 30:56.070]  I recommend a spray log, even in your personal grow.
[30:56.070 --> 30:58.010]  This will help you out for a couple of reasons.
[30:58.010 --> 31:01.770]  If I don't want you to get sick, I don't want you to spray pesticides in your eyes, I don't
[31:01.770 --> 31:06.450]  want you to get any sort of rash, but if you do and you've got that pesticide log and the
[31:06.450 --> 31:09.250]  MSDS sheet, you've got some hints, some clues.
[31:09.250 --> 31:13.490]  If we've got to take you to the hospital because you're in anaphylactic shock, those two things
[31:13.490 --> 31:16.930]  may help me out to figure out how to save your life.
[31:16.930 --> 31:22.770]  The MSDS sheet and the spray log, I think are very important, even in a personal grow.
[31:22.770 --> 31:26.930]  Just consider those MSDS sheets and those spray logs as part of the notes that you should
[31:26.930 --> 31:27.930]  be taking anyway.
[31:27.930 --> 31:30.370]  You should be taking copious notes with your grow.
[31:30.370 --> 31:32.210]  You should be making a nice journal.
[31:32.210 --> 31:35.610]  If things go right, you're going to want to be able to repeat that process.
[31:35.770 --> 31:39.170]  If you've got good notes, then you know exactly what you did and you can repeat it.
[31:39.170 --> 31:41.170]  If you just guess, you're just guessing.
[31:41.170 --> 31:43.530]  Who knows if we're going to get it right again next time.
[31:43.530 --> 31:46.810]  It's not like grandma's cake recipe or grandma's breakfast recipe.
[31:46.810 --> 31:48.530]  You can't just guess and throw some of this shit in there.
[31:48.530 --> 31:52.110]  It might work, but it's not going to be the same every single time.
[31:52.110 --> 31:55.850]  If you have notes, if you've got documentation, we can repeat the process.
[31:55.850 --> 32:00.290]  In a commercial environment, that's what's required, is a repeatable, improvable process
[32:00.290 --> 32:03.010]  with quantifiable results.
[32:03.010 --> 32:04.250]  Let me move forward.
[32:04.250 --> 32:07.930]  Here's another thing that most growers may not think about, but once you get a little
[32:07.930 --> 32:11.430]  bit more advanced, maybe I think about it because I'm a business owner and I work in
[32:11.430 --> 32:13.370]  big commercial industry grows.
[32:13.370 --> 32:15.090]  How about an expense report?
[32:15.090 --> 32:17.530]  How much are you spending on your grow?
[32:17.530 --> 32:20.010]  Are you documenting your monthly electrical bill?
[32:20.010 --> 32:22.250]  Are you documenting your monthly water bill?
[32:22.250 --> 32:24.650]  Are you documenting how much you spend on nutrients?
[32:24.650 --> 32:27.550]  Are you documenting how much you spend on soil?
[32:27.550 --> 32:31.730]  Are you documenting how much you spent on the equipment and setting up the grow?
[32:31.730 --> 32:33.970]  Are you considering your time and energy?
[32:33.970 --> 32:35.010]  Are you paying yourself?
[32:35.010 --> 32:39.570]  Are you documenting how many hours a week or a month you spend in that grow space?
[32:39.570 --> 32:42.130]  Let's just start writing down an expense report.
[32:42.130 --> 32:43.170]  How much are we spending?
[32:43.170 --> 32:45.370]  How much time are we putting into this?
[32:45.370 --> 32:48.450]  Then let's also keep good notes on the harvest reports.
[32:48.450 --> 32:50.330]  Write down every gram you harvest.
[32:50.330 --> 32:53.810]  Anything that you pull out of there, let's document that as well.
[32:53.810 --> 32:56.890]  Then over time, you'll have a couple of quantifiable reports.
[32:56.890 --> 32:58.410]  You can see what you're spending.
[32:58.410 --> 33:01.730]  You can see if you're spending more or less than when you started, and you can see if
[33:01.730 --> 33:05.370]  you're pulling more or less product than when you started, and you can see if you're
[33:05.370 --> 33:07.490]  improving or if you're getting worse.
[33:07.490 --> 33:09.690]  Maybe then you can find areas to improve.
[33:09.690 --> 33:13.570]  Once you start taking notes, you start seeing like, oh, I could have done this better, could
[33:13.570 --> 33:14.890]  have done this better.
[33:14.890 --> 33:16.850]  Last time we did this and we didn't get as much herb.
[33:16.850 --> 33:18.570]  This time we did this, we got more.
[33:18.570 --> 33:20.490]  You can start seeing those things.
[33:20.490 --> 33:22.050]  Start taking copious notes.
[33:22.050 --> 33:26.130]  I really think that having a journal and taking a lot of notes is really important.
[33:26.130 --> 33:30.730]  Then when you see that cost and expense sheet, then you really see like, oh, I used to spend
[33:31.050 --> 33:32.410]  300 bucks.
[33:32.410 --> 33:33.410]  I don't know.
[33:33.410 --> 33:35.290]  I'm just guessing how much a week or a month you might spend.
[33:35.290 --> 33:40.010]  I used to spend 300 bucks a month on herb, and since I spent 1,200 bucks on building
[33:40.010 --> 33:44.410]  that grow, that means that if I make enough herb for four months worth of herb that I've
[33:44.410 --> 33:48.210]  paid off all my equipment, everything after that, I'm just kind of paying for electricity
[33:48.210 --> 33:49.930]  and water and my energy.
[33:49.930 --> 33:51.850]  Then you know like, I've paid off the equipment.
[33:51.850 --> 33:54.210]  Now maybe I can upgrade to a new light.
[33:54.210 --> 33:57.850]  It really will help you out once you start seeing like what you're putting in and what
[33:57.850 --> 33:58.890]  you're getting out of it.
[33:58.930 --> 34:00.810]  You'll want to improve at that rate.
[34:00.810 --> 34:04.970]  So I really think that the expense report is just part of the basic grow journaling.
[34:04.970 --> 34:09.250]  If you're taking a lot of details and taking notes, that expense report will fall right
[34:09.250 --> 34:10.890]  in line with the rest of your notes.
[34:10.890 --> 34:12.070]  Maybe it's just another page.
[34:12.070 --> 34:13.770]  Maybe it's another part of the spreadsheet.
[34:13.770 --> 34:17.330]  However you're doing it, I think once you get comfortable and used to it, it'll just
[34:17.330 --> 34:21.530]  be another part of the documentation which you are keeping.
[34:21.530 --> 34:26.210]  Another thing that I think is important is to have goals and plans.
[34:26.210 --> 34:29.810]  If you've got that expense sheet, it will help you set goals and it will help you make
[34:29.810 --> 34:31.050]  plans.
[34:31.050 --> 34:32.530]  How do you know you're reaching any goals?
[34:32.530 --> 34:36.650]  How do you know you're successful if you never wrote down any goals and made any plans?
[34:36.650 --> 34:38.330]  We all want to grow some weed, right?
[34:38.330 --> 34:40.130]  If you get a harvest, that's cool.
[34:40.130 --> 34:41.130]  That's success.
[34:41.130 --> 34:43.170]  But how do you know that the next harvest is better?
[34:43.170 --> 34:45.290]  How do you know that the next one is better?
[34:45.290 --> 34:46.290]  Let's have some goals.
[34:46.290 --> 34:47.650]  Let's have some plans.
[34:47.650 --> 34:48.770]  Write down a schedule.
[34:48.770 --> 34:51.250]  I'm going to plant this many seeds at this day.
[34:51.250 --> 34:53.890]  I'm going to put them into small pots this day.
[34:53.890 --> 34:55.810]  Then they're going to go into bigger pots this day.
