[00:00.000 --> 00:02.880]  Alright, here we go.
[19:25.840 --> 19:27.280]  Now they're in pile two.
[19:27.280 --> 19:28.840]  Now they're in pile three.
[19:28.840 --> 19:33.760]  So the bugs are not in one specific brand of soil or soilless mix.
[19:33.760 --> 19:37.660]  The bugs are moving around in all of the brands of soil and soilless mix.
[19:37.660 --> 19:39.260]  It's happening in the warehouse.
[19:39.260 --> 19:40.640]  It's happening in the dock.
[19:40.640 --> 19:41.900]  It's happening in transport.
[19:41.900 --> 19:43.400]  It's happening in shipping.
[19:43.400 --> 19:48.360]  There are so many opportunities for these bugs to jump into the soil bags and we cannot
[19:48.360 --> 19:50.040]  blame the soil company.
[19:50.040 --> 19:51.040]  It's happening.
[19:51.040 --> 19:53.720]  It may not even happen anywhere near the soil company.
[19:53.720 --> 19:57.000]  It may have happened at the grocery store that sold it to you, which is as far down
[19:57.000 --> 19:59.240]  the line from the company as you can get.
[19:59.240 --> 20:04.280]  So let's stop blaming the companies for having bugs in the soil or soilless mix.
[20:04.280 --> 20:08.460]  That is something that you should expect from all companies.
[20:08.460 --> 20:13.440]  And as a farmer, it is your responsibility to make sure there are no pests.
[20:13.440 --> 20:18.120]  And if there are pests, it's your responsibility to treat appropriately to ensure that those
[20:18.120 --> 20:20.200]  pests don't infest our garden.
[20:20.200 --> 20:23.320]  That is the responsibility of the gardener.
[20:23.320 --> 20:28.120]  I can't put a bag of dirt in a bag and ship it across the country on a truck and have
[20:28.120 --> 20:31.520]  it sit in a dock and promise you that no bugs can get to that.
[20:31.520 --> 20:32.520]  That is impossible.
[20:32.520 --> 20:37.700]  Therefore, it is the growers responsibility to make sure that the things we put into our
[20:37.700 --> 20:41.400]  garden are clean and safe and pest free.
[20:41.400 --> 20:43.400]  So inspect your soil.
[20:43.400 --> 20:47.000]  If you get soil and you see things flying out of it, you've obviously got some fungus
[20:47.000 --> 20:48.000]  gnats.
[20:48.000 --> 20:52.360]  You can't see a lot of the insects until it's too late, but pay close attention.
[20:52.400 --> 20:56.160]  If you do see any soil borne pests, it is time to treat that soil.
[20:56.160 --> 20:59.240]  A lot of people wonder, how can I get the bugs out of my soil?
[20:59.240 --> 21:01.000]  There are several ways to do that.
[21:01.000 --> 21:03.760]  The most common, you can use predator bugs.
[21:03.760 --> 21:04.880]  That is very common.
[21:04.880 --> 21:10.160]  The most common way to get rid of most bugs in a commercial environment is to use Bt,
[21:10.160 --> 21:11.920]  Bacillus thuringiensis.
[21:11.920 --> 21:12.920]  I hope I said that right.
[21:12.920 --> 21:16.800]  I do not have that printed anywhere, but that is the most common way to get rid of most
[21:16.800 --> 21:18.320]  pests in soil.
[21:18.320 --> 21:21.440]  That product is available in many different forms.
[21:21.520 --> 21:23.400]  Mosquito dunks are very affordable.
[21:23.400 --> 21:25.160]  There are these products called mosquito dunks.
[21:25.160 --> 21:28.240]  You can find them at your local hardware stores.
[21:28.240 --> 21:29.880]  Target probably has them.
[21:29.880 --> 21:31.960]  The grocery store probably has them.
[21:31.960 --> 21:36.640]  They come on a red package with yellow writing, yellow and white writing, and it simply says
[21:36.640 --> 21:37.640]  mosquito dunk.
[21:37.640 --> 21:41.920]  They look like a little donut or a shitty cookie, but do not eat them.
[21:41.920 --> 21:47.320]  It is a beneficial fungus, and I think they are delivered on, I think it's like ground
[21:47.320 --> 21:55.920]  corn or some sort of a grain, but it's dried and it's got this bacteria on it.
[21:55.920 --> 22:02.240]  You get these donut shaped disks, and I usually put them in a baggie, and I wrap the baggie
[22:02.240 --> 22:04.640]  in a newspaper, and I crush it with a hammer.
[22:04.640 --> 22:05.760]  I do not beat the shit out of it.
[22:05.760 --> 22:08.520]  I do not want to break the baggie and rupture the paper.
[22:08.520 --> 22:11.640]  I just want to hit it hard enough to crumble it up into a dust.
[22:11.640 --> 22:16.360]  Then I put that dust into my water that I am going to water my plants, and then I water
[22:16.400 --> 22:22.000]  that through the soil, and that puts the BT into my soil, and that will destroy, eradicate
[22:22.000 --> 22:25.640]  most of the bugs that come with your soil.
[22:25.640 --> 22:30.400]  If the BT doesn't get rid of them, that's when I recommend doing either an evergreen
[22:30.400 --> 22:34.120]  or Botanigard Max soil dredge.
[22:34.120 --> 22:38.600]  You can mix up the appropriate amount of pesticide, depending on which pesticide you've chosen
[22:38.600 --> 22:39.720]  to use.
[22:39.720 --> 22:43.960]  Mix that up with some water, and simply feed that through your plants until you get slight
[22:43.960 --> 22:44.960]  runoff.
[22:45.040 --> 22:47.840]  You've got that pesticide in there in the root zone.
[22:47.840 --> 22:49.160]  Hopefully your plants are nice and healthy.
[22:49.160 --> 22:50.400]  You didn't cause too much damage.
[22:50.400 --> 22:53.640]  It will only take a day or two for them to recover.
[22:53.640 --> 22:59.400]  Continue on with your normal watering cycle, and hopefully one or two soil dredges of either
[22:59.400 --> 23:05.560]  Botanigard Max or evergreen will eradicate almost any soil-borne pest.
[23:05.560 --> 23:08.060]  Also, you may want to spray at the same time.
[23:08.060 --> 23:11.400]  If you think you've got a soil-borne pest, if you think you've got thrips in there, if
[23:11.400 --> 23:15.640]  you think you've got spider mites, spray at the same time as you do your dredge.
[23:15.640 --> 23:16.640]  Hit them from all angles.
[23:16.640 --> 23:19.640]  That way those bugs have nowhere to go, and you win.
[23:19.640 --> 23:26.120]  But we have got to stop blaming soil companies, cocoa companies, for sabotaging our gardens
[23:26.120 --> 23:29.040]  because we got bugs in a bag of soil.
[23:29.040 --> 23:30.760]  Expect the bugs in the bag of soil.
[23:30.760 --> 23:31.760]  They should be there.
[23:31.760 --> 23:34.960]  That's what happens in shipping and transport and storage.
[23:34.960 --> 23:35.960]  Expect that.
[23:35.960 --> 23:37.960]  It's your responsibility as the gardener to get rid of that.
[23:37.960 --> 23:38.960]  All right.
[23:39.000 --> 23:42.520]  I'm going to take a sip, and I'm going to talk about one more thing.
[23:42.520 --> 23:43.520]  Here we go.
[23:43.520 --> 23:47.820]  Sips water.
[23:47.820 --> 23:51.360]  The other thing I want to talk about is rinsing our cocoa.
[23:51.360 --> 23:56.020]  When you get bags of cocoa, that cocoa has been ... It came from another country, probably
[23:56.020 --> 23:58.340]  Malaysia, Thailand, something like that.
[23:58.340 --> 24:00.300]  That cocoa came on a boat.
[24:00.300 --> 24:04.540]  Who knows when they packed up that cocoa if they used salt water or if it was on a boat
[24:04.540 --> 24:07.380]  that got a lot of condensation.
[24:07.380 --> 24:10.820]  Sometimes the cocoa we get is filled with salt.
[24:11.260 --> 24:13.220]  We need to rinse the cocoa before we use it.
[24:13.220 --> 24:14.980]  We've got several ways of doing that.
[24:14.980 --> 24:19.040]  You can put all of your cocoa into a giant container and just hose it down and just rinse
[24:19.040 --> 24:20.740]  it until you get runoff.
[24:20.740 --> 24:24.700]  Or you can put it in the pots that you're going to plant your plants into.
[24:24.700 --> 24:26.280]  You can mix it with perlite.
[24:26.280 --> 24:28.480]  You can put the perlite and the amendments in there.
[24:28.480 --> 24:32.420]  Then you can put it directly into your pots, your threes, your fives, or your sevens, whatever
[24:32.420 --> 24:33.820]  you're using.
[24:33.820 --> 24:37.900]  Then rinse that while it's in the pot until you get plenty of runoff.
[24:37.980 --> 24:42.500]  I would almost check to see what the PPMs or EC of that runoff is.
[24:42.500 --> 24:43.500]  Get it super low.
[24:43.500 --> 24:47.820]  Make sure there's not a lot of salt in there before we put our plants in there.
[24:47.820 --> 24:51.940]  If you did not rinse your cocoa and you put your plants in the cocoa and you were seeing
[24:51.940 --> 24:56.240]  weird problems with your plants, if they're getting kind of clawy, if the leaves are going
[24:56.240 --> 24:59.900]  different directions, you're getting whirled leaves, or if you're getting odd colors, you're
[24:59.900 --> 25:04.780]  getting crispiness, it's probably because there was a bunch of salt in that cocoa and
[25:04.780 --> 25:06.140]  the plants are pissed off.
[25:06.140 --> 25:07.620]  They need to get rinsed out.
[25:07.620 --> 25:09.140]  They just ate all of the salt.
[25:09.140 --> 25:13.340]  Just imagine what your mouth tastes like if you were just buried in salt.
[25:13.340 --> 25:16.740]  So now we got to hydrate the plants, get the salt out of there, and start feeding them
[25:16.740 --> 25:17.780]  an appropriate diet.
[25:17.780 --> 25:22.380]  That salt's going to mess with your pH, your EC, and the overall health of your plants.
[25:22.380 --> 25:26.420]  So please rinse your cocoa before using it.
[25:26.420 --> 25:30.020]  Some of the higher end brands don't require as much rinsing, but I still do recommend
[25:30.020 --> 25:33.620]  a quick rinse, whatever brand you choose to use.
[25:33.620 --> 25:34.620]  All right.
[25:34.620 --> 25:37.020]  I think that is all I've got for you for this episode.
[25:37.020 --> 25:38.020]  I know it was short.
[25:38.020 --> 25:39.020]  I know it was quick.
[25:39.020 --> 25:41.620]  I'll be back in just a couple of days with fresh new content.
[25:41.620 --> 25:46.380]  I'm going to get back onto all of those Patreon questions, and those do make for long episodes,
[25:46.380 --> 25:47.380]  so have no fear.
[25:47.380 --> 25:51.260]  We'll get some long episodes coming up really soon, probably the next show.
[25:51.260 --> 25:52.260]  All right.
[25:52.260 --> 25:53.780]  I want to thank you guys again for hanging out.
[25:53.780 --> 25:57.240]  If you feel like this episode was educational, informative, or entertaining, and you'd like
[25:57.240 --> 26:03.340]  to make a financial contribution to the show, all you have to do is visit www.patreon.com
[26:03.340 --> 26:05.220]  forward slash grow from your heart.
[26:05.220 --> 26:08.020]  All of the information you need is right there on the screen.
[26:08.020 --> 26:11.340]  Of course, if you've got any corrections, comments, questions, or concerns, you can
[26:11.340 --> 26:12.340]  send me an email.
[26:12.340 --> 26:16.720]  My email address is growfromyourheartathotmail.com.
[26:16.720 --> 26:20.620]  Don't forget to visit the website at ieregenetics.com.
[26:20.620 --> 26:27.620]  Everything I read genetics, grow from your heart, Rasta Jeff is all right there at ieregenetics.com.
[26:27.620 --> 26:28.620]  All right.
[26:28.620 --> 26:29.620]  That's all I've got for you.
[26:29.620 --> 26:30.620]  Thank you again for listening.
[26:30.620 --> 26:32.940]  I'll be back in a couple of days with fresh new content.
[26:33.020 --> 26:35.620]  I want to give a big shout out to my buddy, Gray Beard.
[26:35.620 --> 26:38.780]  Until next time, take a fat dab and give your mom a hug for me.
