[00:00.000 --> 00:02.180]  Welcome back, podcast world.
[20:57.320 --> 21:01.700]  If you've got a blower and then you've got some other things with gaps in there and you
[21:01.700 --> 21:04.000]  are sucking, you can pull air through the gaps.
[21:04.000 --> 21:07.960]  And since we're not putting a filter on this blower, we can't pull any air through our
[21:07.960 --> 21:11.840]  gaps because that air will have cannabis aroma through it.
[21:11.860 --> 21:17.040]  So if we're sucking, we've got the opportunity to pull unfiltered air from the grow tent
[21:17.040 --> 21:18.940]  and expel that into the environment.
[21:18.940 --> 21:23.880]  If we are pushing any leaks, you'll actually be pushing the fresh air from outside of the
[21:23.880 --> 21:28.080]  grow into your grow tent and you may get some of that heat from the grow light, but you
[21:28.080 --> 21:33.240]  won't be blasting cannabis scented air out for everybody in the neighborhood to smell.
[21:33.240 --> 21:37.960]  So think about the chain of airflow and make sure that everything is sealed so that you
[21:37.960 --> 21:39.880]  don't get any aroma leaks.
[21:39.880 --> 21:42.400]  You can't see it, so you can't see if it's happening.
[21:42.400 --> 21:46.160]  And you've been around those plants so often that you probably don't smell it.
[21:46.160 --> 21:51.000]  So be very careful and seal it up so that nobody else gets the opportunity to smell
[21:51.000 --> 21:52.000]  that grow.
[21:52.000 --> 21:57.000]  I say it a lot, and this is a good opportunity to remember to set yourself up for success.
[21:57.000 --> 22:01.840]  Now let's talk about the same setup, but with just one blower.
[22:01.840 --> 22:03.280]  Maybe you don't have two blowers.
[22:03.280 --> 22:04.500]  Maybe it doesn't fit the budget.
[22:04.500 --> 22:07.020]  Maybe you didn't score two blowers in your deal.
[22:07.340 --> 22:11.780]  Let's do the same setup, but with only one six inch inline fan.
[22:11.780 --> 22:15.900]  We're going to start off with the very same theory with the carbon filter.
[22:15.900 --> 22:18.740]  We don't want to hang that heavy filter from the ceiling.
[22:18.740 --> 22:19.820]  We don't want to break our plants.
[22:19.820 --> 22:21.100]  We don't want to break the tent.
[22:21.100 --> 22:25.260]  So let's put the carbon filter on a couple of cinder blocks or on a couple of milk crates
[22:25.260 --> 22:27.220]  on the floor in the grow tent.
[22:27.220 --> 22:31.080]  It does take up a little bit of space, but not enough to make me complain.
[22:31.080 --> 22:33.900]  It is very well worth the space in my opinion.
[22:33.900 --> 22:37.140]  Now we've got the carbon filter set on our makeshift shelf.
[22:37.140 --> 22:39.020]  I don't know if you're using a cinder block.
[22:39.020 --> 22:40.860]  I don't know if you've built an actual shelf.
[22:40.860 --> 22:42.340]  Maybe you went and bought a fancy table.
[22:42.340 --> 22:45.060]  I don't know what you're doing, but we've got the carbon filter.
[22:45.060 --> 22:48.380]  Now we've got the blower sitting on top of the carbon filter.
[22:48.380 --> 22:50.940]  Put a ring of tape around that to seal that.
[22:50.940 --> 22:56.300]  Make sure you have got the blower pointed the right direction so the air is being sucked
[22:56.300 --> 22:58.940]  through the carbon filter, then out of the blower.
[22:58.940 --> 23:02.400]  Then we are going to attach ducting to that blower.
[23:02.400 --> 23:06.320]  That ducting is going to run directly to our lights.
[23:06.320 --> 23:09.080]  If you've got two lights, it should be fairly obvious.
[23:09.080 --> 23:13.960]  You go carbon filter, blower, ducting into light number one.
[23:13.960 --> 23:17.420]  You will come out of light number one into light number two.
[23:17.420 --> 23:19.740]  You will come out of light number two.
[23:19.740 --> 23:23.760]  Then you will take ducting and you can either run it out of the top like the chimney or
[23:23.760 --> 23:27.280]  you can run it out of one of those top side vents.
[23:27.280 --> 23:28.280]  That is up to you.
[23:28.280 --> 23:31.960]  Whatever works best for your setup, whatever makes you comfortable, whatever looks best,
[23:32.520 --> 23:35.040]  whatever is most aesthetically pleasing, go ahead and do that.
[23:35.040 --> 23:39.600]  As long as that ducting is running out of your grow tent and it extends away from the
[23:39.600 --> 23:44.720]  tent to get that light heat and also the humidity and stale air away from your tent, it will
[23:44.720 --> 23:45.720]  work beautifully.
[23:45.720 --> 23:50.020]  I run that ducting right to the edge of that room, right to the door and point it right
[23:50.020 --> 23:51.020]  at the door.
[23:51.020 --> 23:54.180]  As you walk in, you get a little blast of warm air on your forehead, but then it goes
[23:54.180 --> 23:55.560]  away immediately.
[23:55.560 --> 23:59.200]  Once you're in the room, you don't notice that there is heat or humidity in there because
[23:59.200 --> 24:02.800]  I've removed it with that six inch inline fan.
[24:02.800 --> 24:09.040]  So that is a very affordable and very efficient way to duct and cool your grow tent all in
[24:09.040 --> 24:10.400]  one move.
[24:10.400 --> 24:11.440]  And I'll repeat it for you.
[24:11.440 --> 24:14.560]  I'm doing carbon filter, then the blower.
[24:14.560 --> 24:19.160]  The blower is sucking the air through the filter and pushing it through the duct.
[24:19.160 --> 24:22.440]  Then that air goes through light number one.
[24:22.440 --> 24:25.240]  If you've got light number two, it goes through light number two.
[24:25.240 --> 24:27.360]  If you don't have light number two, skip it.
[24:27.360 --> 24:28.480]  It's that easy.
[24:28.480 --> 24:32.120]  Just don't add the second light and the second piece of ducting.
[24:32.120 --> 24:34.020]  That should be really obvious for you.
[24:34.020 --> 24:36.040]  Then we come out of light number two.
[24:36.040 --> 24:40.280]  All we've got to do now is run ducting to wherever we want that air to end up.
[24:40.280 --> 24:42.360]  Where's the final destination of that air?
[24:42.360 --> 24:43.360]  Where do we want to dump it?
[24:43.360 --> 24:45.840]  Do you want to run it to the top corner of that bedroom?
[24:45.840 --> 24:47.560]  Do you want to run it out of the bedroom?
[24:47.560 --> 24:50.540]  Are you able to cut a hole in the wall and run it right into the attic?
[24:50.540 --> 24:55.040]  It is safe to dump that air wherever you need because it will not smell like cannabis because
[24:55.040 --> 24:57.360]  it has gone through your carbon filter.
[24:57.760 --> 24:59.160]  Again, be careful.
[24:59.160 --> 25:01.280]  Make sure that you seal up all of the steps.
[25:01.280 --> 25:05.320]  Make sure you seal up every duct joint between the lights and the filter.
[25:05.320 --> 25:09.320]  Every opportunity for a leak, please put some duct tape on there.
[25:09.320 --> 25:13.380]  Do keep in mind that this air may be warm.
[25:13.380 --> 25:15.040]  You're going to run it over the grow light.
[25:15.040 --> 25:16.080]  You may have a 600.
[25:16.080 --> 25:17.840]  You may have two 600s.
[25:17.840 --> 25:21.320]  You may have multiple thousand watt lights if you're doing multiple tents or if you've
[25:21.320 --> 25:23.080]  done this in a large room.
[25:23.080 --> 25:25.800]  Keep in mind that the air is going to be warm.
[25:25.800 --> 25:29.960]  If you're going to run this air outside, think about that air being warm.
[25:29.960 --> 25:35.140]  People may realize you've got some inappropriately weird air coming out of your house at a weird
[25:35.140 --> 25:37.820]  random spot all year long.
[25:37.820 --> 25:42.420]  Maybe it snows and maybe the back of your house has just one little three by three section
[25:42.420 --> 25:45.880]  where there is no snow and you're telling everybody there's some weird shit happening
[25:45.880 --> 25:47.440]  here in my backyard.
[25:47.440 --> 25:48.840]  Be aware of that sort of stuff.
[25:48.840 --> 25:51.960]  It doesn't stink, but that air will be warm.
[25:51.960 --> 25:52.960]  All right.
[25:53.120 --> 25:56.960]  I feel like I went over both of those setups quite quickly, so I'm going to reiterate the
[25:56.960 --> 25:58.480]  one blower style.
[25:58.480 --> 26:04.380]  It is basically carbon filter, blower, ducting, light out of the tent, run the ducting where
[26:04.380 --> 26:05.520]  you need it.
[26:05.520 --> 26:08.960]  Keep it simple, stoner, and you will succeed.
[26:08.960 --> 26:12.880]  I think a lot of the time we are really trying to overcomplicate growing.
[26:12.880 --> 26:18.820]  Now let's talk about some of the other accessories that you have got to go with your grow tent.
[26:18.820 --> 26:20.600]  Those two small clip on fans.
[26:20.600 --> 26:25.000]  If they're small clip on fans, I think the tent will do just fine supporting those fans.
[26:25.000 --> 26:26.920]  Clip those wherever you feel comfortable.
[26:26.920 --> 26:30.360]  I usually like one about canopy high right at the top of the plants.
[26:30.360 --> 26:34.080]  And then sometimes I'll put one about the light height just to move the heat away from
[26:34.080 --> 26:35.080]  the light.
[26:35.080 --> 26:39.840]  If you've got two, you can experiment, move them as you feel necessary.
[26:39.840 --> 26:40.980]  Make your plants happy.
[26:40.980 --> 26:41.980]  Have fun with it.
[26:41.980 --> 26:46.720]  Maybe put some sort of a monitor in there and check out the VPD and get the fans moving
[26:46.720 --> 26:49.200]  to keep that VPD in line.
[26:49.400 --> 26:52.840]  One of your major questions was, where do I put the ballasts?
[26:52.840 --> 26:58.440]  I would absolutely recommend those ballasts do not go inside of the tent.
[26:58.440 --> 26:59.860]  Keep them out of the tent.
[26:59.860 --> 27:02.240]  Those ballasts are going to create a lot of heat.
[27:02.240 --> 27:04.760]  You don't want to fight that heat inside of the tent.
[27:04.760 --> 27:08.880]  So set yourself up for success by putting them outside of the tent.
[27:08.880 --> 27:13.360]  Don't add more heat in that environment than you've already got from the grow lights.
[27:13.360 --> 27:18.160]  All right, I've got one more detail we should talk about when it comes to setting up a grow tent.
[27:18.160 --> 27:23.520]  When we run all of this ducting over our vented lights, we create a great opportunity
[27:23.520 --> 27:25.400]  for a light leak.
[27:25.400 --> 27:27.680]  Many people will say, these tents are sealed up.
[27:27.680 --> 27:29.400]  I shouldn't get any light leaks in here.
[27:29.400 --> 27:30.800]  You really shouldn't.
[27:30.800 --> 27:34.480]  But we are using ducting that is reflective on the inside.
[27:34.480 --> 27:39.720]  I don't know why the companies that make the ducting for hydroponic use insist on making
[27:39.720 --> 27:41.840]  it reflective on the inside.
[27:41.840 --> 27:46.300]  It would be much better if it were flat black and did not reflect light.
[27:46.300 --> 27:47.300]  What will happen?
[27:47.440 --> 27:52.260]  One of the most common situations is light will get up into the ducting and reflect all
[27:52.260 --> 27:56.860]  the way through that ducting and shine through your light hoods just like you've got a light
[27:56.860 --> 27:58.660]  on in your grow tent.
[27:58.660 --> 28:03.860]  So make sure you check that the light is not reflecting down your ducting through your
[28:03.860 --> 28:08.020]  lights and into your plants when you think the lights are off.
[28:08.020 --> 28:11.540]  If your plants are getting light when you think they're dark, they might not go into
[28:11.540 --> 28:12.540]  flower.
[28:12.540 --> 28:16.140]  You may think they've been in 1212, but since you've got that light on in your bedroom all
[28:16.140 --> 28:18.020]  day, they've never gone into flower.
[28:18.020 --> 28:21.740]  They've been getting 24 hours of light and you're way off schedule now.
[28:21.740 --> 28:25.620]  Or you may be going in there just occasionally and flipping on the light while you're playing
[28:25.620 --> 28:28.140]  video games for a couple hours and then you turn it off and leave.
[28:28.140 --> 28:29.980]  Or maybe you go in there and read a book.
[28:29.980 --> 28:32.940]  Maybe just go and hang out and fucking smoke a bowl in there and then you turn off the
[28:32.940 --> 28:36.940]  lights and leave and the light cycle in your grow tent just got interrupted because it
[28:36.940 --> 28:39.100]  was supposed to be on the dark cycle.
[28:39.100 --> 28:43.740]  So I recommend that you go in that tent before you put plants in there.
[28:43.740 --> 28:48.900]  Turn on the lights in the room in which the tent is in, then go in the tent with no lights
[28:48.900 --> 28:51.540]  and hang out and see if you can see any light.
[28:51.540 --> 28:56.420]  If you can see your hand in front of your face at all in the dark, it is not dark.
[28:56.420 --> 29:01.220]  You've got to make it completely dark in that grow tent when it is dark.
[29:01.220 --> 29:04.940]  So make sure no light is coming through your ducting.
[29:04.940 --> 29:09.540]  Another spot where people often get light leaks is from the passive intake vents on
[29:09.540 --> 29:11.400]  the bottom of the tents.
[29:11.400 --> 29:16.120]  On most of the tents, there is basically a small mesh window at the bottom with a little
[29:16.120 --> 29:19.360]  flap that you can Velcro and roll it up or let it down.
[29:19.360 --> 29:21.440]  Kind of just works like a little shade.
[29:21.440 --> 29:25.560]  Many people like to roll that up or lift that up and let some air flow into the bottom of
[29:25.560 --> 29:26.920]  that tent.
[29:26.920 --> 29:29.400]  I do not lift those things all the way up.
[29:29.400 --> 29:36.120]  I leave them about 50% Velcroed to where they can't flap up, but some air can flow through there.
[29:36.120 --> 29:41.380]  You've got a six inch inline fan sucking air out of that tent.
[29:41.380 --> 29:45.780]  If you close the zipper and close most of those passive vents, you will notice that
[29:45.780 --> 29:47.740]  your tent wants to cave in a little bit.
[29:47.740 --> 29:49.480]  It's sucking in on itself.
[29:49.480 --> 29:53.340]  That inline fan will create enough pressure that you will get air coming in through the
[29:53.340 --> 29:57.940]  gaps in the fabric, through the gaps in your zipper, through all of the little tiny holes
[29:57.940 --> 29:59.100]  in that material.
[29:59.100 --> 30:02.420]  You will replace all of the air that goes out of that blower.
[30:02.420 --> 30:05.900]  So you don't have to lift up those passive flaps all the way.
[30:05.900 --> 30:08.020]  They will suck enough air through there.
[30:08.020 --> 30:12.980]  Air travels through the path of least resistance and physics dictates that all of the air that
[30:12.980 --> 30:14.980]  comes in has to go out.
[30:14.980 --> 30:17.220]  All of the air that goes out has to come back in.
[30:17.220 --> 30:18.620]  It's called displacement.
[30:18.620 --> 30:24.700]  So power that blower up and roll those vents down and just let the walls of that tent suck
[30:24.700 --> 30:25.820]  in a little bit.
[30:25.820 --> 30:30.420]  I don't think you'll get any light leaks and I do think you will get plenty of air exchange
[30:30.420 --> 30:34.940]  if you are running that six inch inline fan like my new friend, David.
[30:34.940 --> 30:39.500]  Another thing I've seen people do is simply make a little bit of a shade cloth on the
[30:39.500 --> 30:41.460]  outside of those tents.
[30:41.460 --> 30:46.340]  I've seen guys buy those strips of HEPA filters and just duct tape that over those bottom
[30:46.340 --> 30:47.340]  vents.
[30:47.340 --> 30:52.060]  That helps to keep out extra light and it also works as an extra layer of filtration.
[30:52.060 --> 30:55.820]  You'll notice that those vents down there at the bottom, they'll get kind of, you'll
[30:55.820 --> 31:00.140]  get a bunch of dog hair if you've got a dog, you'll get a bunch of hippie hair if you've
[31:00.140 --> 31:04.260]  got a hippie, you get a bunch of dust bunnies and crap built up along the bottom of there.
[31:04.580 --> 31:07.220]  So make sure you dust that off and clean it up more than occasionally.
[31:07.220 --> 31:10.220]  Get to that about once a week or it'll really start to build up.
[31:10.220 --> 31:14.220]  But if you've got light leaks, I recommend just roll those flaps down and only do half
[31:14.220 --> 31:15.420]  the Velcro.
[31:15.420 --> 31:18.900]  That way they'll be able to lift up halfway, they'll let air in, but they won't let any
[31:18.900 --> 31:19.900]  light in.
[31:19.900 --> 31:23.900]  And if you don't feel comfortable with that, put something over the outside, just a black
[31:23.900 --> 31:29.060]  sheet, a black cloth, or I've seen guys use those long strips of HEPA filters and you
[31:29.060 --> 31:33.100]  just put some duct tape on the outside of it and tape it right to the outside of your
[31:33.100 --> 31:34.100]  tent.
[31:34.140 --> 31:37.180]  You can probably do it on the inside, but since we get that natural suction, when you
[31:37.180 --> 31:41.300]  do it on the outside, it just sucks itself right to the tent, tape it in place, it'll
[31:41.300 --> 31:42.500]  stay right there for you.
[31:42.500 --> 31:46.620]  All right, David, I feel like I really talked for a long time about setting up a grow tent.
[31:46.620 --> 31:48.100]  I really hope I helped you out.
[31:48.100 --> 31:53.140]  I'm sure I have sparked more questions, so I do look forward to a follow-up email.
[31:53.140 --> 31:56.700]  If you're growing in a tent and you've got any questions out there, my email address
[31:56.700 --> 31:59.380]  is growfromyourheartathotmail.com.
[31:59.380 --> 32:01.340]  You know I would love to help you out.
[32:01.580 --> 32:05.820]  All right, ladies and gentlemen, boys and girls, pimps and hoes, friends and foes, smokers
[32:05.820 --> 32:10.340]  and growers, clone cutters and pollen chuckers, all you bad motherfuckers out there, I want
[32:10.340 --> 32:16.200]  to thank everybody for listening to episode 507 of the Grow From Your Heart podcast.
[32:16.200 --> 32:19.980]  If you feel like this episode was educational, informative, or entertaining, and you would
[32:19.980 --> 32:27.180]  like to make a financial contribution to the show, you can do so by visiting www.patreon.com
[32:27.180 --> 32:29.540]  forward slash growfromyourheart.
[32:29.780 --> 32:33.420]  Again, all of the information you need to support the show will be right there on the
[32:33.420 --> 32:34.420]  screen.
[32:34.420 --> 32:38.060]  And if you don't want to type that in, go to the show notes and follow the link.
[32:38.060 --> 32:40.780]  I made it as easy as I can for you.
[32:40.780 --> 32:45.900]  Big thanks and big shout out to everybody who supports the show on Patreon.
[32:45.900 --> 32:49.280]  Don't forget to support our sponsors, seedsherenow.com.
[32:49.280 --> 32:53.540]  If you need new regular, feminized, or auto flower seeds in your garden, I highly recommend
[32:53.540 --> 32:56.060]  seedsherenow.com.
[32:56.060 --> 32:58.140]  Ladies and gentlemen, that is all I've got for this episode.
[32:58.140 --> 33:00.460]  I'll be back in a few days with fresh new content.
[33:00.460 --> 33:03.060]  I want to give a giant shout out to my buddy Ridge Patch.
[33:03.060 --> 33:06.820]  And until next time, take a fat dab and give your mom a hug for me.
[33:06.820 --> 33:12.620]  5, 4, 3, 2, 1, 0.
[33:12.620 --> 33:14.660]  All engine running.
[33:14.660 --> 33:15.660]  Lift off.
[33:15.660 --> 33:16.660]  We have a lift off.
