[00:17.020 --> 00:19.540]  Welcome back, Cannabis community.
[20:21.420 --> 20:25.660]  People find the cannabis's ability to help you forget, um,
[20:25.700 --> 20:29.940]  extremely beneficial for a variety of medical conditions. PTSD,
[20:30.540 --> 20:35.460]  nightmares is a big one. But, uh, um, basically folks,
[20:35.460 --> 20:39.220]  if you're not familiar with this particular aspect of cannabis, um,
[20:39.220 --> 20:43.180]  your body has a system in place for helping you forget stuff you don't need to
[20:43.180 --> 20:46.140]  know. And, uh, you don't want to know. Um,
[20:46.180 --> 20:48.260]  like if you think about your last commute to work,
[20:48.620 --> 20:50.500]  like how many blue Chevys did you pass?
[20:51.140 --> 20:53.900]  If anybody knows the answer to that question, like, please go see a doctor.
[20:55.460 --> 20:56.900]  Unless you're a man and then you're okay.
[20:57.140 --> 21:01.060]  Yeah. But your mind isn't supposed to remember that kind of information because
[21:01.060 --> 21:05.980]  it's not helpful or useful. And for most people who aren't rain, man, um,
[21:06.020 --> 21:10.180]  having that sort of I did it. Memory recall, um,
[21:10.220 --> 21:11.260]  is just troublesome.
[21:11.300 --> 21:15.180]  Trying to remember the important events that happened in your day is,
[21:15.220 --> 21:19.540]  is ridiculously difficult if you remember every minute detail. Um,
[21:19.540 --> 21:22.620]  and so basic memory, you just remember the important shit.
[21:23.140 --> 21:26.860]  And cannabis helps that system work a bit more efficiently. Um,
[21:27.580 --> 21:29.980]  I've also heard people describe it as it, uh,
[21:30.540 --> 21:33.020]  there's a number of things your brain takes care of all day.
[21:33.020 --> 21:35.860]  Like you're breathing and you're blinking, um,
[21:35.940 --> 21:39.820]  and you're sweating that you don't have conscious effort, um,
[21:40.020 --> 21:44.500]  or conscious awareness of. And, uh, like your heartbeat, for example,
[21:44.500 --> 21:48.020]  is one, a lot of first time consumers get, they get really baked.
[21:48.060 --> 21:49.020]  They hear their heartbeat.
[21:49.020 --> 21:52.180]  They think they're going to have a heart attack and they get all worked up. Um,
[21:52.220 --> 21:56.100]  you always hear your heartbeat, but your body always hears it.
[21:56.100 --> 21:58.180]  So it tunes it out until you get baked.
[21:58.740 --> 22:03.180]  And then it forgets that it's got that loop on autopilot and people freak.
[22:03.940 --> 22:07.380]  Yeah. I gotta go to the hospital, man. I'm having a heart attack, man.
[22:07.380 --> 22:08.380]  I'm freaking out, man.
[22:08.740 --> 22:12.620]  Um, a friend of mine, a family member, um,
[22:12.660 --> 22:16.900]  we just hit the two year anniversary of them showing up to my house.
[22:17.100 --> 22:20.020]  The first time they dabbed, um,
[22:20.060 --> 22:24.780]  and they were a very light consumer and they took a huge
[22:24.780 --> 22:29.780]  dab. And in their words, like as their face was getting warm and tingly,
[22:30.900 --> 22:34.820]  um, they asked what was in that.
[22:35.500 --> 22:40.380]  I feel weird. And somebody said acid and just not knowing any
[22:40.380 --> 22:42.540]  better. They freaked out.
[22:42.540 --> 22:45.740]  And somebody had to give them a ride home and they were halfway home.
[22:45.740 --> 22:49.140]  And they were like, don't take me home. Take me to Mike's house.
[22:49.300 --> 22:53.260]  Like he'll know what to do. And I was like, have popsicle.
[22:54.980 --> 22:59.540]  It was chat for 20 minutes and, you know, unwind you a little bit, right?
[22:59.660 --> 23:01.300]  That's all it takes. That's all it takes.
[23:01.340 --> 23:03.460]  Some coffee and a peanut butter and jelly sandwich.
[23:03.460 --> 23:04.900]  Most people will be just fine. Yep.
[23:06.300 --> 23:09.220]  Just go slow folks, especially when you're just starting out.
[23:09.220 --> 23:13.380]  There are a lot of people come into cannabis looking for medical treatments
[23:13.380 --> 23:17.300]  right now. Um, they're not looking to get baked at a concert.
[23:18.100 --> 23:22.260]  And so the introduction to the world is very different than it was for a lot of
[23:22.700 --> 23:24.460]  us. Right. But they, this, uh,
[23:24.500 --> 23:26.900]  they seem like they have been smoking because she, uh,
[23:26.940 --> 23:29.260]  they say she has trouble with appetite and because make her hungry.
[23:29.260 --> 23:31.220]  So they know the difference between Indica and sativa.
[23:31.220 --> 23:33.500]  And they know that she can smoke to get hungry. Uh,
[23:33.540 --> 23:35.500]  they also say that she's starting to get anxiety,
[23:35.780 --> 23:38.260]  that they know weed is good for. So they seem like they know what they're doing.
[23:38.580 --> 23:41.940]  Their main question, it feels like was what does medical treatment look like?
[23:41.940 --> 23:44.900]  Small amounts each hour, every two hours, et cetera.
[23:45.260 --> 23:49.740]  Now that honestly is one of my favorite parts about medical cannabis is that I
[23:49.740 --> 23:53.700]  get to decide what works best for me. They don't give, when you go to the doctor,
[23:53.700 --> 23:56.820]  even if the doctor gives you a prescription for whatever pill you take,
[23:56.820 --> 24:00.460]  I don't take any pharmaceuticals. I just don't, uh, whatever pill they give you,
[24:00.700 --> 24:01.700]  they put a number on there.
[24:01.740 --> 24:05.500]  How many you take every hour and maybe that fucks you up and makes you goofy.
[24:05.500 --> 24:09.580]  Maybe that doesn't take the pain away. So there's, Oh, well,
[24:09.660 --> 24:11.500]  you get 30 pills are going to last you a month.
[24:11.540 --> 24:13.220]  That's what you have to do with cannabis.
[24:13.900 --> 24:17.180]  Maybe you can take a puff this big and it takes your pain away.
[24:17.180 --> 24:20.860]  Maybe you got to take 17 dabs to get to the position you need to be in.
[24:21.260 --> 24:24.580]  My favorite part about cannabis is that I can grow my own or I can go to the
[24:24.580 --> 24:26.580]  dispensary. It sounds like these folks are growing their own,
[24:27.300 --> 24:32.300]  but my favorite part is that I can control my own consumption for the needs that
[24:32.460 --> 24:35.260]  I need it. Maybe on some days I don't need it as much on some days.
[24:35.260 --> 24:37.340]  I need it a lot more when it's cold. My body hurts.
[24:37.660 --> 24:39.620]  If I worked for 12 hours a day in the garden,
[24:39.620 --> 24:42.620]  my knees feel blown out and I need to take extra dabs at the end of the day.
[24:43.140 --> 24:46.580]  Like they just, my favorite part is being able to decide my medicine.
[24:46.580 --> 24:50.820]  So my guidance on that part is what works best for you is what's got to work.
[24:50.820 --> 24:54.660]  If you're smoking, smoke light and then play a little game,
[24:54.700 --> 24:56.900]  take a Saturday and maybe pass your threshold.
[24:56.900 --> 24:59.580]  When you know you're perfectly medicated, smoke a little extra,
[24:59.860 --> 25:02.620]  see if it medicates you better. Or if you get too high and it's uncomfortable,
[25:02.620 --> 25:04.180]  it's only going to last a little bit. You'll be just fine.
[25:04.460 --> 25:07.660]  But you need to find that window. You need to find where you are.
[25:07.940 --> 25:09.340]  You got to experiment with that a little bit.
[25:09.340 --> 25:11.140]  And each train is going to treat you a little differently.
[25:11.340 --> 25:13.860]  So be prepared for some adjustments and some different stuff,
[25:13.860 --> 25:15.020]  some new things if you're new.
[25:16.020 --> 25:17.940]  Yeah. Especially when you first started,
[25:17.940 --> 25:19.860]  every time you bring a different strain,
[25:20.060 --> 25:24.620]  especially if you're shopping in a rec store or retail store or black market on
[25:24.620 --> 25:27.860]  the black market, when you first get that, that fresh bag of pot home,
[25:27.860 --> 25:32.580]  especially when you're a new consumer, go easy.
[25:35.380 --> 25:40.380]  It's potency can vary widely even when it basically looks the same.
[25:40.700 --> 25:43.900]  So just go easy and you should be,
[25:44.020 --> 25:47.740]  should be able to find that window that's going to work well for you without too
[25:47.740 --> 25:48.580]  much hunting.
[25:48.740 --> 25:52.140]  Right. If you're eating edibles, do five milligrams, then do 10.
[25:52.740 --> 25:56.220]  Then the next day do 20 and find your zone. And if 25 is too much,
[25:56.220 --> 25:58.540]  do 20 from now on until it quits working.
[25:58.540 --> 26:00.340]  Cause you're going to have to increase just a little bit.
[26:00.340 --> 26:02.140]  Once the head buzz starts wearing off.
[26:02.140 --> 26:04.860]  Also you'll be able to increase the dosage without getting so high.
[26:05.260 --> 26:07.180]  The last part of the question says we're in Oregon.
[26:07.180 --> 26:08.620]  So strains here can be different.
[26:08.620 --> 26:11.980]  So knowing characteristics to look for in strains would be very helpful as
[26:11.980 --> 26:16.180]  well. Not exactly sure what you mean by that characteristics to look for in
[26:16.180 --> 26:21.180]  strains. Indica stuff. It sounds like it's probably best things with high CBD.
[26:21.460 --> 26:25.540]  If you have lab testing available maybe LA confidential.
[26:26.100 --> 26:28.020]  Jilly bean is a sativa dominant strain,
[26:28.020 --> 26:30.500]  but it's really mellow and puts a smile on my face.
[26:31.140 --> 26:35.220]  And it didn't seem to make me overwhelmingly high. Here's something funny.
[26:35.220 --> 26:38.220]  Kevin and I were talking, uh, hung out with you guys, Kev bro from, uh,
[26:38.260 --> 26:40.100]  elevated concentrations. It used to be on the show.
[26:40.100 --> 26:41.940]  That's on some of the older episodes he was over the other day.
[26:41.940 --> 26:44.740]  We're taking some dabs and we're talking about old strains. We used to smoke.
[26:45.700 --> 26:50.340]  Deadhead OG used to make us have to take a shit. There was a deadhead OG clone.
[26:50.340 --> 26:53.060]  It was deadhead OG number two that every time somebody would smoke it,
[26:53.420 --> 26:55.540]  they'd be like, bro, I gotta go. And he'd be like, why? You got a shit?
[26:55.540 --> 26:56.740]  And they'd be like, yeah, how could you tell?
[26:56.740 --> 26:58.500]  Like cause that weed makes everyone have to shit.
[26:58.900 --> 27:03.460]  So there's some phenotypes of deadhead OG that'll may be good for your gastro
[27:03.460 --> 27:06.500]  intestinal system. Cause every time I smoked it, I had to poo.
[27:07.100 --> 27:09.540]  That one's on the chart. Yeah. If you can find that one,
[27:10.260 --> 27:13.460]  it's all going to be about what's available in your area and what works, uh,
[27:13.860 --> 27:18.100]  specifically for your wife's, uh, physical, uh,
[27:18.100 --> 27:20.500]  makeup because cannabis is going to react differently to everybody.
[27:20.500 --> 27:23.020]  I hope that question was about selecting strains for her.
[27:23.380 --> 27:26.260]  If it's about selecting strains to grow an organ, uh,
[27:26.260 --> 27:29.460]  I don't know if you're indoors or outdoors and I'm really not sure what to
[27:29.460 --> 27:34.180]  recommend for you. If you want to email me back and clarify that, you know,
[27:34.180 --> 27:35.020]  I'll answer it for you.
[27:35.100 --> 27:39.420]  Sorry that our best advice is just experiment slowly. Um,
[27:39.460 --> 27:41.580]  but unfortunately that's where we're stuck.
[27:41.700 --> 27:44.420]  That's the point we're at right now with cannabis. Uh,
[27:44.500 --> 27:48.180]  it's a really good question, but the thing about it is you just gotta,
[27:48.180 --> 27:50.380]  it's like, how do I know how hard of a punch I can take?
[27:50.380 --> 27:51.220]  I get punched in the face.
[27:51.220 --> 27:54.020]  I had this conversation a lot when I was working a sales counter.
[27:54.020 --> 27:58.500]  I ran into a lot of people who, I mean, their story was basically my doctor.
[27:58.980 --> 28:03.220]  I kind of ran out of options and somebody in my medical team was like,
[28:03.220 --> 28:07.660]  why don't you go try this? And so I drove over here, help.
[28:07.940 --> 28:10.220]  Yeah. And I mean, that,
[28:10.380 --> 28:14.260]  that was my job was taking those people in kind of showing them the whole
[28:14.740 --> 28:15.180]  everything.
[28:15.180 --> 28:19.180]  And that's what sucks about the new, a lot of the newer, I say new,
[28:19.180 --> 28:21.780]  but the new system back when Mike and I were in this,
[28:21.940 --> 28:24.580]  you could come to our dispensary and if you weren't sure what strain you wanted,
[28:24.580 --> 28:28.020]  we let you smoke both of them and then you could decide what strain you wanted
[28:28.300 --> 28:30.740]  by miss the vaporizer under the counter. That was really,
[28:30.780 --> 28:32.980]  I had pre-rolled joints of everything.
[28:32.980 --> 28:35.780]  I had my favorite pipe on the counter when we were running metamor.
[28:35.780 --> 28:38.500]  I had a bong up there. We used to, before we got super busy,
[28:38.500 --> 28:40.260]  I was having a lot of fun smoking with everybody.
[28:40.260 --> 28:42.940]  They'd come just to buy an eighth and smoke it with me. It was so much fun,
[28:43.460 --> 28:47.900]  but we'd be able to smoke there. And now when you go to a medical shop,
[28:47.900 --> 28:51.620]  it's buy and leave. It's pretty much shut up by leap is how it feels in these
[28:51.620 --> 28:54.540]  medical facilities. If we could consume,
[28:54.540 --> 28:57.940]  if we had a little room in the back where a trained professional like Mike or
[28:57.940 --> 29:01.340]  myself, or there's a lot of others that could help us,
[29:01.660 --> 29:04.420]  they could hang out and we could have somebody that could help children and
[29:04.420 --> 29:07.860]  they could help tell them like, Oh, you've got this condition.
[29:08.140 --> 29:11.500]  We've seen these results from this product,
[29:11.500 --> 29:13.940]  or this is the best way to do that. Or you and I can be like, Oh,
[29:13.940 --> 29:15.540]  you never smoked weed. Here's a bowl.
[29:15.820 --> 29:17.340]  Here's a fucking peanut butter and jelly sandwich.
[29:17.340 --> 29:19.460]  Here's an X-Box or whatever you're into.
[29:19.460 --> 29:22.100]  There's a place to plug in your iPhone. Here's a comfy safe spot.
[29:22.540 --> 29:24.580]  Take your first rip off of this weed. We'll show you how to do it.
[29:24.700 --> 29:26.860]  Don't inhale no more. Stop, stop. You're done. You're going to be too high.
[29:27.140 --> 29:27.540]  You know what I mean?
[29:27.540 --> 29:30.100]  Cause sometimes some people don't know and they'll just get that pipe and
[29:31.820 --> 29:34.860]  and you're like, Oh, that was your first hit of weed ever. Oh man.
[29:34.900 --> 29:37.100]  We're gonna have to call your mom. You just got to tell them,
[29:37.100 --> 29:40.580]  just take a little puff. There you go. Easy. Yeah. The first time,
[29:40.580 --> 29:43.900]  that's all you need. Second time, do two of those. Third time, do three of them.
[29:44.140 --> 29:46.140]  Well, see what, see where your threshold is.
[29:46.380 --> 29:50.380]  For a lot of people walking into this now, smoking is not your only option.
[29:51.340 --> 29:55.100]  I'm like, I'm, I'm sure Oregon's not far behind Colorado with this,
[29:55.420 --> 29:56.740]  but like we have pills now.
[29:57.220 --> 29:57.780]  Yes, we do.
[29:57.780 --> 30:00.940]  Just go to the store and get a five milligram THC pill.
[30:01.540 --> 30:05.380]  And so you know exactly what milligram you're taking,
[30:05.380 --> 30:08.340]  how often you're taking it and you start, I mean,
[30:08.380 --> 30:12.780]  you're still stuck experimenting and kind of figuring out how many milligrams,
[30:12.780 --> 30:14.980]  how often work best for your condition.
[30:14.980 --> 30:19.060]  But it's a little easier to dose that way instead of like, well,
[30:19.060 --> 30:23.180]  I take two hits of the sour diesel and I take one and a half hits of the flow
[30:23.300 --> 30:24.140]  or.
[30:24.900 --> 30:27.620]  And once you're into it for a little while, you'll find your rhythm.
[30:27.660 --> 30:31.220]  It becomes fun. It becomes your little ritual and it's part of your thing.
[30:31.420 --> 30:33.940]  And that's part of being able to control your own medicine.
[30:33.940 --> 30:37.980]  I feel like I've got my little tab set. Everyone's got their stuff differently.
[30:37.980 --> 30:39.620]  You carry your products differently.
[30:39.620 --> 30:42.500]  Everyone's got their little pipe carrier and the little setup at home.
[30:42.860 --> 30:44.780]  It'll become part of your thing. It'll be really fun.
[30:45.340 --> 30:49.020]  Please do not start your cannabis career with dabs.
[30:49.180 --> 30:52.580]  Don't don't make your introduction to cannabis a dab. It'll piss you off.
[30:52.580 --> 30:54.820]  You won't like cannabis. You'll hate it. You'll be way too high.
[30:54.860 --> 30:56.020]  There's no reason to go.
[30:56.100 --> 31:00.900]  It's like starting off your relationship with booze, with moonshine.
[31:01.140 --> 31:01.980]  Like just don't do it.
[31:03.380 --> 31:06.500]  Go to the dispensary, hit up your cool nephew, whatever you got to do,
[31:06.620 --> 31:09.700]  wherever you are, you know how to do it. Get some decent weed.
[31:09.740 --> 31:10.580]  Hopefully it's safe.
[31:10.580 --> 31:12.900]  Hopefully we're not even going to make people paranoid about that.
[31:12.940 --> 31:15.900]  You get some quality weed, smoke it gently,
[31:17.100 --> 31:19.700]  watch some ESPN, watch some golden girls, whatever you're going to do.
[31:20.300 --> 31:22.340]  Hopefully it treats you all right. And then smoke a little more next time.
[31:22.420 --> 31:25.140]  And then smoke one of these days, just smoke until you hit that threshold.
[31:25.140 --> 31:26.820]  That's what I want to see. All right.
[31:26.820 --> 31:30.820]  So our emailer also said that they were on their second garden now.
[31:31.580 --> 31:33.180]  I hope, Oh, excuse me.
[31:34.220 --> 31:37.780]  I hope that you send me some questions about that garden so that we can help you
[31:37.900 --> 31:40.700]  improve that a little bit. I completely appreciate the email.
[31:41.060 --> 31:45.620]  I hope that we taught your wife a little bit about dosing and I hope that things
[31:45.620 --> 31:46.820]  get better for the whole family.
[31:48.100 --> 31:48.940]  Ditto.
[31:49.300 --> 31:50.740]  Ditto. Yes. All right.
[31:50.940 --> 31:53.540]  So, uh, on the last we've done so many episodes,
[31:53.540 --> 31:56.820]  I think it was two episodes ago, three episodes ago, uh,
[31:56.820 --> 32:00.220]  we talked about some rules that were coming down the pipe in Colorado.
[32:00.620 --> 32:02.740]  Some of those have been changed and adjusted.
[32:03.020 --> 32:05.420]  SB 1220 took another step forward.
[32:05.940 --> 32:09.180]  Does that mean it's getting closer to actually happening? Yep. I'm scared.
[32:09.940 --> 32:10.540]  It should be.
[32:10.540 --> 32:14.660]  It's going to change a lot of things for a lot of people in Colorado. Yep. Um,
[32:15.380 --> 32:17.860]  and it's not going to do anything they think it's going to do.
[32:17.860 --> 32:18.020]  No,
[32:18.020 --> 32:21.180]  it's only going to make it harder for medical patients to get access to safe
[32:21.220 --> 32:25.700]  quality cannabis. Like they need. Yep. We, uh, we gave you a good rundown last time,
[32:25.700 --> 32:29.740]  but just for anybody who's not familiar, um,
[32:30.020 --> 32:34.900]  SB 1220 is this year's version of a Colorado's caregiver
[32:34.900 --> 32:38.940]  crackdown. Um, Colorado right now,
[32:39.500 --> 32:43.900]  the press keeps saying the rule is 99 plants, right? Which is inaccurate.
[32:44.220 --> 32:46.180]  I've wanted to address that. I was going to read an article,
[32:46.300 --> 32:49.460]  but with the both of us here, we don't even need to read an article. Um,
[32:49.820 --> 32:51.140]  let's start with what the rules were.
[32:52.180 --> 32:55.260]  Yeah, that's, that's kind of where I was going with this right now in Colorado.
[32:55.780 --> 33:00.940]  You can, uh, you can grow as six plants is just any
[33:00.940 --> 33:02.260]  adult. If you're a recreation,
[33:03.020 --> 33:06.180]  private residence, six plants in my house. No problem.
[33:06.500 --> 33:11.220]  No problem. If it's you and a spouse, um,
[33:11.260 --> 33:15.660]  or you and another adult over 21, 12 plants, no problem. You just double it.
[33:15.780 --> 33:19.260]  Okay. Um, and in Colorado, all of these numbers,
[33:19.300 --> 33:23.420]  you cut in half and you can have half and flower and half, not in flower. Okay.
[33:23.420 --> 33:26.540]  Now, is there a limit to how many people live in my house? Uh,
[33:26.580 --> 33:30.940]  that depends on where you live. A lot of places like Denver, um,
[33:31.780 --> 33:36.460]  several municipalities now have passed their own little local rules saying
[33:36.820 --> 33:41.420]  you can only have 12, you can only have 16, you can only have 18 per residence,
[33:41.540 --> 33:46.300]  okay. Which already sets up this kind of confusing loophole where you and your
[33:46.300 --> 33:50.580]  roommates have a meeting where you decide who gets to exercise their
[33:50.580 --> 33:53.900]  constitutional rights and who doesn't. Um,
[33:54.100 --> 33:55.940]  and because these are new laws,
[33:55.980 --> 34:00.940]  like these are just bizarre events that take place in Colorado now. Um,
[34:01.460 --> 34:04.900]  and those are just the recreational rules. Okay. Now medical,
[34:04.900 --> 34:08.940]  which is what SB 1220 is targeting. Um,
[34:08.980 --> 34:10.540]  it applies to rec as well,
[34:10.540 --> 34:14.420]  but it just enforces that the plant caps statewide instead of letting it be
[34:14.420 --> 34:19.260]  local. Um, medically in Colorado, you can grow as,
[34:19.900 --> 34:23.780]  uh, your standard medical marijuana count is six plants. Um,
[34:23.820 --> 34:28.660]  but depending on what your doctor thinks is medically appropriate,
[34:29.140 --> 34:30.620]  your card, uh,
[34:30.660 --> 34:35.380]  might save 20 plants or 50 plants or 150 plants.
[34:35.460 --> 34:38.860]  And that's where the media is getting confused and saying the limit was 99.
[34:38.860 --> 34:41.420]  Some doctors would recommend 99 plants.
[34:41.620 --> 34:43.460]  They were kind of pushing the limits doing that.
[34:43.460 --> 34:46.060]  That was only if that doctor felt like it was appropriate.
[34:46.300 --> 34:49.540]  There was never anything spoken of about it legally. Uh,
[34:49.540 --> 34:51.140]  there was kind of a gray area there.
[34:51.420 --> 34:55.420]  The medical rules in Colorado have been around since the year 2000.
[34:55.460 --> 34:59.820]  So we're going on 17 years that these rules have been in play now.
[35:00.420 --> 35:04.140]  Um, and they've never been officially amended.
[35:04.140 --> 35:06.580]  They've just been amended in practice.
[35:07.100 --> 35:11.020]  And that's where the 99 plant count comes from is, uh,
[35:11.060 --> 35:15.740]  the federal government uses 99 plants is their cutoff limit for your
[35:15.740 --> 35:19.780]  interesting. If you have 99 plants, you are not interesting.
[35:20.260 --> 35:22.940]  If you have a hundred plants, Holy shit. Wow. Look at you.
[35:22.940 --> 35:24.180]  You're very interesting.
[35:24.500 --> 35:28.460]  The federal government is very interested in what you're doing now. Um,
[35:28.460 --> 35:30.620]  and so in practice in Colorado,
[35:30.980 --> 35:35.860]  the cutoff limit for the biggest medical marijuana plant count cards
[35:35.860 --> 35:40.420]  sort of became 99 over time. I remember 500 count cards. Um,
[35:40.420 --> 35:43.700]  I remember when an acquaintance of ours had six,
[35:44.260 --> 35:49.580]  500 plant counts assigned to his, um, his name as a caregiver. Um,
[35:49.620 --> 35:53.260]  they couldn't grow anywhere near that amount. It was stupid. Um,
[35:53.300 --> 35:56.300]  they just didn't have the time, the space, the energy, the money, but they,
[35:56.420 --> 36:01.100]  they racked up that plant count. Um, and basically every year,
[36:01.540 --> 36:05.580]  the rules and practice for this get a little tighter. Um,
[36:05.700 --> 36:10.460]  as the state takes a swing at attempting to officially change the rules in this
[36:10.460 --> 36:13.620]  year, it looks like their official rule change might actually make it through.
[36:14.420 --> 36:15.260]  Um,
[36:16.500 --> 36:20.900]  this week they decided to tweak the rules that are being proposed.
[36:21.500 --> 36:22.340]  Um,
[36:22.340 --> 36:27.260]  everybody with a medical marijuana card or any caregiver could grow up to 12
[36:27.260 --> 36:28.500]  plants per residence.
[36:28.620 --> 36:30.940]  12 plants per residence is their proposed cap.
[36:30.980 --> 36:35.540]  That's the, that's the automatic default limit is 12 plants per residence.
[36:35.540 --> 36:37.540]  In Colorado. Um,
[36:37.580 --> 36:40.900]  and if you're a medical marijuana patient,
[36:40.940 --> 36:43.860]  whose medical marijuana card, uh,
[36:43.900 --> 36:46.060]  says they need more plants than 12,
[36:46.740 --> 36:49.620]  or if you've got multiple people living in a single home,
[36:49.620 --> 36:54.300]  or if you're a caregiver with more plants and patients assigned to you to add up
[36:54.300 --> 36:58.260]  to more than 12, you can go to the state and local government.
[36:58.260 --> 36:59.820]  So like you're in the city of Pueblo,
[36:59.820 --> 37:02.780]  you would go to the city of Pueblo and the state of Colorado.
[37:03.420 --> 37:08.340]  And I'm not sure if it's asked for permission or just let them know
[37:08.620 --> 37:12.420]  and sign up. And then you could do 24 plants.
[37:12.620 --> 37:17.340]  All right. So 12 with just a, um, medical marijuana, recreate, uh,
[37:17.380 --> 37:21.220]  recommendation or with an optional, uh, extended plant count,
[37:22.700 --> 37:25.420]  or you have to go register for 24.
[37:25.420 --> 37:27.860]  And then you also have to have the extended plant count to go with that.
[37:27.940 --> 37:31.140]  Yep. You would still need all your paperwork to cover your plant count.
[37:31.580 --> 37:33.940]  Probably have to take that with you when you go to register.
[37:34.420 --> 37:38.580]  Uh, yep. Uh, I'm sure that if these rules pass,
[37:38.580 --> 37:43.220]  when they pass, there will be an official process to go through. Um,
[37:43.460 --> 37:46.700]  the really interesting stuff with what happened with this bill this week is the
[37:46.700 --> 37:50.260]  stuff that isn't really in the press. Um,
[37:51.460 --> 37:52.700]  for stuff like this,
[37:52.700 --> 37:56.740]  when it gets a hearing in front of the house or the Senator in this, uh,
[37:56.780 --> 37:58.540]  this case, I think it was a Senate, uh,
[37:58.580 --> 38:01.940]  subcommittee that voted on it this week.
[38:02.540 --> 38:05.380]  There has to be a public announcement that they're holding the hearing.
[38:05.740 --> 38:07.380]  And then for stuff like this,
[38:07.420 --> 38:12.420]  it ends up with like hours and hours and hours of redundant testimony is
[38:12.420 --> 38:16.660]  patient after patient get up and say, you know, this is going to be bad for me.
[38:16.660 --> 38:19.820]  This is going to make it much harder to get my medicine. Um,
[38:19.820 --> 38:20.900]  and for stuff like this,
[38:20.900 --> 38:24.220]  this will kill me because I'm too poor to have a shop in the stores to buy what
[38:24.260 --> 38:26.260]  I need to make it home. Right. Um,
[38:26.300 --> 38:29.980]  and for the people doing stuff like Phoenix tears and RSO, uh,
[38:30.020 --> 38:33.860]  you can't afford to buy a pound of recreational marijuana and turn it into
[38:33.860 --> 38:35.420]  medicine. Right. Um,
[38:35.420 --> 38:40.420]  unless you're what was on that, like you can't trust that to turn that into RSO.
[38:40.900 --> 38:42.940]  If I don't know where the product came from,
[38:42.940 --> 38:47.820]  I have no comfort turning it into an oil to use as a cancer fighting agent.
[38:47.900 --> 38:51.540]  And when you just think of, so you're a wreck, uh,
[38:51.660 --> 38:56.340]  a medical marijuana patient. You can buy two ounces at a time. Um,
[38:56.380 --> 38:59.620]  you go to a med shop, um,
[39:00.140 --> 39:04.540]  and buy two ounces, go home, come back the next day, buy two ounces.
[39:04.540 --> 39:06.500]  You do that eight times. Now you've got your pound.
[39:07.660 --> 39:12.380]  Like already it's taking you eight days just to inquire,
[39:12.620 --> 39:15.980]  right. Your base ingredients for your, your meds for this month.
[39:16.500 --> 39:20.100]  Like when your caregiver will show up with it already processed for you,
[39:20.100 --> 39:23.660]  right. They bring it right to you or you go pick it up from them,
[39:23.660 --> 39:25.300]  depending on how you've got it arranged.
[39:25.660 --> 39:26.940]  Depends on if you're homebound or not.
[39:28.340 --> 39:32.980]  So I mean, these, these have serious implications for, for people,
[39:33.380 --> 39:36.780]  people's lives and livelihood and health in Colorado. Um,
[39:36.780 --> 39:39.380]  and so a lot of people tend to show up to these hearings.
[39:39.740 --> 39:43.380]  So this week's hearing came out of nowhere. Um,
[39:43.420 --> 39:47.100]  and then when it started, it was clear that, um,
[39:47.140 --> 39:50.340]  the crowd that's typically there wasn't there because the hearing came out of
[39:50.340 --> 39:53.460]  nowhere and no one was expecting it to happen. Um,
[39:53.500 --> 39:57.420]  and then the bill had several amendments that no one had heard.
[39:57.580 --> 39:58.660]  No one knew what it was.
[39:59.020 --> 40:02.660]  The bill was going to do until after it was voted on, uh,
[40:02.700 --> 40:07.340]  or after public testimony was over, then the amendments get discussed.
[40:07.820 --> 40:12.660]  And so, um, the first time 1220 went up for hearing,
[40:12.980 --> 40:16.060]  testimony was nine at public testimony was nine hours.
[40:17.620 --> 40:21.220]  Um, this week, when it went up for hearing, it was like an hour and 40.
[40:22.900 --> 40:27.460]  Um, and that missing seven hours and change is the people who didn't have enough
[40:27.460 --> 40:30.180]  time and notice to get to the hearing. Um,
[40:30.220 --> 40:35.100]  and then come the end of public testimony, we hear these amendments. Um,
[40:35.100 --> 40:36.420]  and that's where the plant camp,
[40:36.860 --> 40:41.780]  plant plant cap changed from 16 statewide as a default
[40:42.220 --> 40:45.140]  back down to 12 with, uh,
[40:45.220 --> 40:47.500]  you can register with the state and County.
[40:47.620 --> 40:49.180]  They found a way to charge us some money.
[40:49.220 --> 40:52.860]  They're going to charge you a small fee for that 24. I guarantee you.
[40:53.100 --> 40:55.540]  Well, it looks like, um,
[40:55.780 --> 41:00.180]  a couple of groups got together with the governor's office over the weekend and
[41:00.180 --> 41:04.900]  came up, like hammered out some compromise amendments to make,
[41:05.540 --> 41:08.580]  um, a couple of different, um,
[41:08.980 --> 41:13.420]  organizations that are typically on our side of this conversation, um,
[41:13.580 --> 41:16.780]  finally turn around and support the bill. Um,
[41:16.820 --> 41:21.820]  I heard a number of different groups that had words like patient caregiver in
[41:22.180 --> 41:24.100]  the name of their little organization.
[41:24.100 --> 41:25.180]  Did they have Alliance in there?
[41:25.340 --> 41:28.660]  Yep. Um, or, um,
[41:29.460 --> 41:33.500]  maybe worked out to an acronym that might be familiar with that or Russian
[41:33.500 --> 41:34.340]  pilots.
[41:35.140 --> 41:35.980]  Staying out of it.
[41:36.220 --> 41:37.460]  I've gotten close enough.
[41:37.740 --> 41:42.460]  I was shocked at the number of supporters that had flipped from last week to this
[41:42.500 --> 41:46.780]  week with saying, you know, with these amendments, we can support this bill.
